time,spo2,hr,temp
15:56:30.258,,,37.4
15:56:30.283,97,66,
15:56:31.366,97,,
15:56:37.334,96,,
15:57:04.584,95,,
15:57:07.515,96,,
15:57:10.591,96,,
15:57:13.600,96,,37.3
15:57:16.585,96,72,
15:57:19.613,95,76,
15:57:22.639,95,79,
15:57:25.731,95,82,
15:57:28.719,95,84,37.3
15:57:31.695,96,80,
15:57:34.708,96,,
15:57:37.745,96,,
15:57:40.784,96,,
15:57:43.843,96,,37.4
15:57:46.813,96,78,
15:57:49.850,96,73,
15:57:52.832,96,,
15:57:56.420,96,78,
15:57:58.937,96,80,37.2
15:58:08.008,96,,
15:58:11.002,96,77,
15:58:17.042,96,,
15:58:41.172,96,76,
15:58:53.328,97,,
15:58:56.349,97,74,
15:59:05.363,95,69,
15:59:08.377,98,67,
15:59:11.413,96,69,
15:59:14.492,95,68,37.2
15:59:17.918,95,65,
15:59:20.729,95,62,
15:59:23.618,95,60,
15:59:26.522,96,64,
15:59:29.648,96,,37.2
15:59:32.552,96,68,
15:59:35.645,95,71,
15:59:39.102,96,69,
15:59:41.621,95,,
15:59:44.709,96,71,37.3
15:59:47.664,95,73,
15:59:50.699,96,76,
15:59:53.725,99,75,
15:59:56.731,96,76,
15:59:59.819,96,75,37.2
16:00:02.770,96,74,
16:00:05.796,98,74,
16:00:08.811,97,74,
16:00:11.848,95,,
16:00:14.964,96,,37.2
16:00:17.902,96,,
16:00:20.907,95,,
16:00:23.947,95,77,
16:00:26.957,97,,
16:00:30.023,95,80,37.3
16:00:33.010,95,82,
16:00:36.048,96,,
16:00:39.051,96,84,
16:00:42.066,96,,
16:00:45.132,95,,37.2
16:00:48.107,94,,
16:00:51.134,95,,
16:00:54.151,95,85,
16:00:57.247,96,,
16:01:00.242,96,,37.2
16:01:03.216,96,83,
16:01:06.245,97,83,
16:01:09.734,97,,
16:01:21.841,96,,
16:01:21.948,96,,37.1
16:01:22.273,96,,
16:01:22.273,96,,
16:01:24.612,94,,
16:01:27.436,94,,
16:01:30.459,96,,37.2
16:01:33.457,95,,
16:01:36.472,96,,
16:01:39.497,96,,
16:01:42.515,96,,
16:01:45.579,96,82,37.1
16:01:48.532,96,77,
16:01:51.557,96,75,
16:01:54.591,96,,
16:01:57.600,96,72,
16:02:00.666,95,,37.1
16:02:03.652,94,,
16:02:06.667,96,71,
16:02:09.725,96,75,
16:02:13.816,95,,
16:02:23.749,95,,37.1
16:02:24.567,94,,
16:02:25.700,94,,
16:02:28.226,93,,
16:02:30.987,91,78,37.1
16:02:33.879,92,75,
16:02:36.883,93,75,
16:02:39.913,96,,
