time,spo2,hr,temp
15:09:43.884,98,74,
15:09:46.915,99,,
15:09:49.925,96,,
15:09:53.002,98,,34
15:09:55.992,97,72,
15:09:59.006,100,,
15:10:02.030,99,72,
15:10:05.045,98,69,
15:10:08.127,97,,35.2
15:10:11.120,96,69,
15:10:14.115,97,,
15:10:17.342,96,,
15:10:20.154,97,,
15:10:23.215,97,,35.1
15:10:26.220,97,,
15:10:29.233,97,66,
15:10:32.248,95,67,
15:10:35.275,97,,
15:10:38.350,96,67,34.6
15:10:41.319,97,64,
15:10:44.370,97,,
15:10:47.357,97,,
15:10:50.408,97,,
15:10:53.449,97,62,34.7
15:10:56.435,96,,
15:10:59.463,96,,
15:11:02.522,96,62,
15:11:05.492,97,,
15:11:08.570,97,66,34.8
15:11:11.545,97,,
15:11:14.560,98,65,
15:11:17.574,99,66,
15:11:20.612,97,71,
15:11:23.683,97,68,35
15:11:26.643,97,71,
15:11:29.657,97,,
15:11:32.674,96,,
15:11:35.709,96,69,
15:11:38.776,96,,35.1
15:11:41.762,96,67,
15:11:44.790,96,68,
15:11:47.792,95,68,
15:11:50.820,96,,
15:11:53.907,96,,35.2
15:11:56.875,97,,
15:11:59.874,97,,
15:12:02.912,97,,
15:12:05.937,97,,
15:12:09.062,97,67,35.3
15:12:11.980,97,72,
15:12:14.995,97,,
15:12:18.019,97,,
15:12:21.037,97,69,
15:12:24.114,97,65,35.4
15:12:27.077,96,,
15:12:30.096,97,,
15:12:33.236,97,63,
15:12:36.198,97,,
15:12:39.223,97,,35.4
15:12:42.176,98,,
15:12:45.202,96,62,
15:12:48.234,97,,
15:12:51.242,97,65,
15:12:54.319,97,69,35.5
15:12:57.305,97,68,
15:13:00.322,98,,
15:13:03.348,97,67,
15:13:06.374,97,64,
15:13:09.450,98,61,35.6
15:13:12.414,97,,
15:13:15.445,97,,
15:13:18.454,97,,
15:13:21.482,97,65,
15:13:24.559,97,67,35.7
15:13:27.512,97,,
15:13:30.550,96,66,
15:13:33.564,97,71,
15:13:36.583,95,,
15:13:39.643,95,,35.6
15:13:42.625,94,75,
15:13:45.637,96,,
15:13:48.673,97,77,
15:13:51.699,96,74,
15:13:54.766,96,69,35.8
15:13:57.741,97,73,
15:14:00.778,96,76,
15:14:03.793,97,79,
15:14:06.812,96,,
15:14:09.886,96,,35.8
15:14:12.859,96,76,
15:14:15.876,96,,
15:14:18.890,97,74,
15:14:21.919,97,71,
15:14:24.995,97,73,36
15:14:27.958,97,,
15:14:30.977,96,,
15:14:33.997,96,77,
15:14:37.037,95,,
15:14:40.115,95,75,36.1
15:14:43.081,97,72,
15:14:46.084,97,68,
15:14:49.109,98,,
15:14:52.121,98,,
15:14:55.200,97,71,36.4
15:14:58.164,97,68,
15:15:01.204,97,68,
15:15:04.205,99,,
15:15:07.245,98,64,
15:15:10.312,98,,36.4
15:15:13.297,98,62,
15:15:16.305,97,61,
15:15:19.403,97,,
15:15:22.374,98,,
15:15:25.441,98,,36.5
15:15:28.394,98,65,
15:15:31.407,99,,
15:15:34.434,98,61,
15:15:37.460,98,,
15:15:40.538,96,63,36.6
15:15:43.511,95,61,
15:15:46.526,97,63,
