time,spo2,hr,temp
14:00:04.803,98,83,
14:00:07.820,98,,
14:00:10.847,99,,
14:00:13.897,100,,33.4
14:00:16.892,100,,
14:00:19.916,100,,
14:00:22.944,100,,
14:00:25.957,100,,
14:00:29.007,100,,33.5
14:00:31.990,100,,
14:00:35.024,100,,
14:00:38.057,100,,
14:00:41.056,100,,
14:00:44.118,100,,33.6
14:00:47.120,100,,
14:00:50.132,100,,
14:01:44.554,98,,33.4
14:04:42.818,98,77,
14:04:45.869,98,78,33.2
14:04:48.870,99,,
14:05:19.077,98,87,
14:05:22.092,98,,
14:06:55.763,98,72,
14:06:58.808,98,71,
14:07:01.862,98,,32.1
14:07:04.843,100,,
14:07:19.951,99,73,
14:07:26.004,98,75,
14:07:29.020,98,78,
14:09:11.760,96,70,
14:09:17.847,99,72,33.6
14:09:20.837,97,,
14:09:45.017,97,66,
14:12:55.455,94,73,
14:13:01.429,98,74,
14:13:04.489,98,77,32.9
14:13:07.488,98,,
