time,cnt,ir,red,green,spo2,hr,temp
10:49:41:302,2043,146273,105665,10302,0,0,30.5
10:49:41:313,2055,146273,105665,10302,93,77,0
10:49:41:343,2077,146432,105726,10331,0,0,0
10:49:41:373,2098,146561,105927,10362,0,0,0
10:49:41:403,2120,146786,106016,10398,0,0,0
10:49:41:433,2141,146941,106146,10423,0,0,0
10:49:41:463,2162,147147,106295,10465,0,0,0
10:49:41:493,2184,147173,106294,10458,0,0,0
10:49:41:524,2205,147284,106366,10470,0,0,0
10:49:41:553,2226,147422,106497,10514,0,0,0
10:49:41:582,2247,147434,106517,10490,0,0,0
10:49:41:616,2269,147489,106536,10511,0,0,0
10:49:41:644,2290,147602,106600,10533,0,0,0
10:49:41:674,2315,147787,106724,10574,0,0,0
10:49:41:703,2345,148088,106943,10598,0,0,0
10:49:41:734,2375,148237,107090,10624,0,0,0
10:49:41:763,2404,148366,107168,10641,0,0,0
10:49:41:795,2434,148551,107314,10679,0,0,0
10:49:41:854,2464,148626,107381,10670,0,0,0
10:49:41:883,2494,148604,107393,10672,0,0,0
10:49:41:912,2524,148470,107280,10638,0,0,0
10:49:41:944,2553,148304,107229,10620,0,0,0
10:49:41:975,2583,148054,107029,10552,0,0,0
10:49:42:004,2642,147858,106891,10531,0,0,0
10:49:42:035,2672,147760,106814,10512,0,0,0
10:49:42:063,2702,147676,106761,10490,0,0,0
10:49:42:094,2732,147519,106648,10477,0,0,0
10:49:42:123,2761,147423,106578,10447,0,0,0
10:49:43:114,3860,147087,106314,10392,94,0,30.5
10:49:43:144,3882,146986,106225,10378,0,0,0
10:49:43:172,3904,146927,106214,10360,0,0,0
10:49:43:204,3925,146921,106204,10370,0,0,0
10:49:43:235,3947,146955,106218,10381,0,0,0
10:49:43:264,3968,152336,113034,11637,0,0,0
10:49:43:295,3989,151916,112409,11501,0,0,0
10:49:43:354,4011,151856,112312,11471,0,0,0
10:49:43:383,4032,151883,112382,11502,0,0,0
10:49:43:415,4053,152432,112963,11630,0,0,0
10:49:43:443,4074,153354,113995,11841,0,0,0
10:49:43:473,4096,152450,112532,11472,0,0,0
10:49:43:508,4132,153398,113196,11640,0,0,0
10:49:43:532,4161,154539,114318,11884,0,0,0
10:49:43:563,4191,157095,116557,12406,0,0,0
10:49:43:594,4221,157757,116980,12417,0,0,0
10:49:43:624,4251,157918,116867,12430,0,0,0
10:49:43:653,4280,159771,118958,12914,0,0,0
10:49:43:684,4310,163934,124751,14190,0,0,0
10:49:43:713,4340,165854,128130,14934,0,0,0
10:49:43:744,4370,167146,130679,15218,0,0,0
10:49:43:773,4400,167290,130895,15265,0,0,0
10:49:43:802,4429,167018,130728,15436,0,0,0
10:49:43:833,4459,167902,132085,15863,0,0,0
10:49:43:864,4489,167469,130632,15462,0,0,0
10:49:43:893,4519,165714,127790,14677,0,0,0
10:49:43:924,4549,159128,118483,12518,0,0,0
10:49:43:953,4578,157332,115765,12061,0,0,0
10:49:43:982,4608,159061,118012,12604,0,0,0
10:49:44:014,4638,161353,121208,13285,0,0,0
10:49:44:043,4667,160357,119751,12959,0,0,0
10:49:44:074,4697,160844,120378,13222,0,0,0
10:49:44:106,4727,155202,113310,11514,0,0,0
10:49:44:134,4757,154235,112329,11290,0,0,0
10:49:44:163,4787,154278,112440,11360,0,0,0
10:49:44:193,4817,154670,113093,11513,0,0,0
10:49:44:223,4846,154822,113445,11598,0,0,0
10:49:44:254,4876,154867,113719,11626,0,0,0
10:49:44:314,4906,154419,113242,11542,0,0,0
10:49:44:346,4936,156422,115745,12202,0,0,0
10:49:44:376,4966,157496,117481,12511,0,0,0
10:49:44:405,4995,156794,116755,12316,0,0,0
10:49:44:434,5025,156388,116276,12181,0,0,0
10:49:44:463,5085,157246,117264,12517,0,0,0
10:49:44:493,5115,160370,121785,13559,0,0,0
10:49:44:524,5145,160762,122165,13701,0,0,0
10:49:44:558,5174,161635,123492,14032,0,0,0
10:49:44:568,5204,162062,124148,14136,0,0,0
10:49:44:580,5234,161769,123616,14042,0,0,0
10:49:44:591,5264,162098,124045,14133,0,0,0
10:49:44:603,5294,162048,123928,14116,0,0,0
10:49:44:614,5327,161719,123453,14007,0,0,0
10:49:44:641,5349,161646,123363,13940,0,0,0
10:49:44:641,5371,161721,123479,13995,0,0,0
10:49:44:648,5392,161675,123423,13970,0,0,0
10:49:44:670,5414,161585,123312,13929,0,0,0
10:49:44:693,5435,161577,123244,13930,0,0,0
10:49:44:716,5457,161565,123207,13913,0,0,0
10:49:44:738,5478,161566,123166,13918,0,0,0
10:49:44:760,5500,161523,123094,13894,0,0,0
10:49:44:783,5522,161407,122914,13865,0,0,0
10:49:44:806,5543,161384,122887,13862,0,0,0
10:49:44:838,5565,161425,122918,13859,0,0,0
10:49:44:850,5586,161312,122777,13820,0,0,0
10:49:44:873,5608,161323,122746,13821,0,0,0
10:49:44:895,5629,161280,122705,13799,0,0,0
10:49:44:918,5651,161207,122646,13786,0,0,0
10:49:44:928,5672,161127,122542,13759,0,0,0
10:49:44:951,5694,161100,122450,13736,0,0,0
10:49:44:976,5715,161147,122532,13749,0,0,0
10:49:44:995,5737,161108,122515,13739,0,0,0
10:49:45:017,5758,161119,122539,13758,0,0,0
10:49:45:040,5780,161145,122561,13767,0,0,0
10:49:45:063,5801,161193,122570,13771,0,0,0
10:49:45:086,5823,161069,122427,13708,0,0,0
10:49:45:107,5844,161058,122431,13744,0,0,0
10:49:45:131,5866,161193,122635,13795,0,0,0
10:49:45:152,5887,161050,122470,13724,0,0,0
10:49:45:175,5909,159194,119563,13026,0,0,0
10:49:45:199,5930,158874,119232,12856,0,0,0
10:49:45:214,5952,159850,121017,13255,0,0,0
10:49:45:233,5973,160019,121515,13343,0,0,0
10:49:45:261,5995,161106,123087,13733,0,0,0
10:49:45:277,6016,161063,123167,13695,0,0,0
10:49:45:300,6038,160638,122526,13562,0,0,0
10:49:45:322,6059,160909,122802,13652,0,0,0
10:49:45:346,6081,161144,122945,13666,0,0,0
10:49:45:368,6102,161397,123276,13747,0,0,0
10:49:45:390,6124,161845,123863,13905,0,0,0
10:49:45:415,6145,162180,124347,14025,0,0,0
10:49:45:436,6167,162313,124555,14083,0,0,0
10:49:45:457,6188,162241,124475,14056,0,0,0
10:49:45:478,6210,162013,124080,13968,0,0,0
