time,spo2,hr,temp
11:23:57.095,,,33.6
11:23:58.175,99,81,33.6
11:24:00.936,99,85,
11:24:03.952,99,80,
11:24:06.976,96,76,
11:24:10.003,94,,
11:24:13.087,95,78,33.6
11:24:16.044,96,81,
11:24:19.070,96,84,
11:24:22.084,97,87,
11:24:25.111,96,85,
11:24:28.185,98,80,33.6
11:24:31.164,99,81,
11:24:34.178,100,,
11:24:37.204,99,82,
11:24:40.210,98,81,
11:24:43.309,100,,33.6
11:24:46.249,98,81,
11:24:49.277,100,,
11:24:52.305,100,,
11:24:55.318,100,,
11:24:58.442,100,,33.6
11:25:01.371,99,77,
11:25:04.399,98,,
11:25:07.412,100,,
11:25:10.436,100,,
11:25:13.539,100,,33.6
11:25:16.481,99,,
11:25:19.506,100,,
11:25:22.521,100,,
11:25:25.549,100,,
11:25:28.636,100,,33.5
11:25:31.580,100,,
11:25:34.603,100,,
11:25:37.618,100,,
11:25:40.646,100,,
11:25:43.756,100,,33.5
11:25:46.695,100,,
11:25:49.726,100,,
11:25:52.749,100,,
11:25:55.764,100,,
11:25:58.853,100,,33.5
11:26:01.804,100,,
11:26:04.821,100,,
11:26:07.847,100,,
11:26:10.874,100,,
11:26:13.973,100,,33.5
11:26:16.915,100,,
11:26:32.012,100,,
11:26:35.036,100,,
11:26:38.066,100,,
11:26:41.081,100,,
11:26:19.939,100,,
11:26:22.968,100,,
11:26:25.982,100,,
11:26:29.065,100,,33.5
11:27:08.293,93,71,
11:27:11.300,95,74,
11:27:14.409,97,70,33.6
11:27:17.350,99,73,
11:26:56.199,100,,
11:26:59.290,99,75,33.5
11:27:02.252,95,71,
11:27:05.280,94,75,
11:26:44.182,100,,33.5
11:26:47.136,100,,
11:26:50.159,100,,
11:26:53.176,100,,
11:27:29.507,100,,33.5
11:27:32.447,100,,
11:27:35.473,100,,
11:27:38.499,100,,
11:27:20.376,100,,
11:27:23.401,100,,
11:27:26.433,100,,
11:27:41.517,100,,
11:27:44.623,99,,33.6
11:27:47.567,100,,
11:27:50.593,100,,
11:27:53.618,100,,
11:27:56.622,98,70,
11:27:59.739,97,,33.6
11:28:02.676,99,,
11:28:05.702,98,72,
11:28:08.719,100,,
11:28:11.743,100,,
11:28:14.832,100,,33.7
11:28:17.798,100,,
11:28:20.825,100,,
11:28:23.839,100,,
11:28:26.863,100,,
11:28:29.938,100,,33.7
11:28:32.892,100,,
11:28:35.919,100,,
11:28:38.945,100,,
11:28:41.961,100,,
11:28:45.055,100,,33.7
11:28:48.015,100,,
11:29:03.114,100,,
11:29:06.151,100,,
11:29:09.152,99,76,
11:29:12.179,96,,
11:28:51.040,100,,
11:28:54.053,100,,
11:28:57.081,100,,
11:29:00.159,100,,33.7
11:29:15.289,98,77,33.7
11:29:18.231,97,75,
11:29:21.246,99,,
11:29:24.272,100,,
11:29:27.298,100,,
11:29:30.388,100,,33.7
11:29:33.330,100,,
11:29:36.353,100,,
11:29:39.384,100,,
11:29:42.409,100,,
11:29:45.507,100,,33.8
11:29:48.448,100,,
11:30:03.546,100,,
11:30:06.572,100,,
11:30:09.598,100,,
11:29:51.476,100,,
11:29:54.503,100,,
11:29:57.517,100,,
11:30:00.605,100,,33.8
11:30:12.611,100,,
11:30:15.725,91,,33.8
11:30:18.666,84,,
11:30:21.692,82,,
11:30:24.721,81,,
11:30:27.735,84,,
11:30:30.823,76,,33.9
11:30:33.768,81,,
11:30:36.792,89,,
11:30:39.807,91,,
11:30:42.829,93,,
11:30:45.942,85,70,33.7
11:30:48.882,89,,
11:30:51.910,94,,
11:30:54.926,92,,
11:30:57.951,91,69,
11:31:01.040,89,,33.7
11:31:03.981,89,,
11:31:07.007,84,,
11:31:10.033,78,,
11:31:13.059,85,,
11:31:16.149,89,,33.9
11:31:19.101,92,,
11:31:22.128,96,,
11:31:25.155,97,,
11:31:31.268,97,64,33.3
11:31:34.219,98,,
11:31:37.223,97,,
11:31:40.251,90,64,
11:31:43.277,88,,
11:31:46.377,93,,33.7
11:31:49.319,97,62,
11:31:52.345,99,66,
11:31:55.372,99,63,
11:31:58.386,100,,
11:32:01.476,100,,33.7
11:32:04.416,100,,
11:32:07.442,100,,
11:32:10.468,100,,
11:32:13.483,100,,
11:32:16.606,100,,33.7
11:32:19.534,100,,
11:32:22.563,100,,
11:32:25.599,100,,
11:32:28.626,100,,
11:32:31.735,99,77,33.7
11:32:34.648,97,76,
11:32:37.662,94,,
11:32:40.710,92,75,
11:35:38.988,97,73,
11:35:42.024,100,,
11:35:45.050,100,,
11:35:48.129,100,,32.3
11:35:26.951,98,76,
11:35:29.908,99,,
11:35:33.021,93,72,32.2
11:35:35.963,96,77,
11:36:03.229,99,76,32.4
11:36:06.179,99,,
11:36:09.204,100,,
11:36:12.233,99,75,
11:35:51.068,100,,
11:35:54.094,99,72,
11:35:57.128,99,76,
11:36:00.137,99,80,
11:36:15.246,97,76,
11:36:18.378,98,76,32.5
11:36:21.287,98,,
11:36:24.302,97,72,
11:36:27.319,99,,
11:36:30.345,95,75,
11:36:33.493,92,,32.6
11:36:36.383,94,76,
11:36:39.420,86,73,
11:36:42.436,73,,
11:36:45.467,82,70,
11:36:48.552,88,,32.6
11:36:51.508,93,,
11:36:54.530,96,,
11:36:57.559,99,69,
11:37:00.572,100,,
11:37:03.659,100,,32.5
11:37:06.602,100,,
11:37:09.628,100,,
11:37:24.748,100,,
11:37:27.775,98,72,
11:37:30.790,95,72,
11:37:33.880,93,68,32.6
11:37:12.657,100,,
11:37:15.669,100,,
11:37:18.770,100,,32.5
11:37:21.721,100,,
11:37:36.821,92,,
11:37:39.847,91,,
11:37:42.872,93,,
11:37:45.898,90,,
11:37:48.986,89,,32.7
11:37:51.941,90,,
11:37:54.968,88,71,
11:37:57.992,92,,
11:38:01.019,96,,
11:38:04.107,97,69,32.7
11:38:07.037,98,,
11:38:10.063,100,,
11:38:37.265,95,,
11:38:40.280,97,,
11:38:43.308,96,,
11:38:13.101,100,,
11:38:16.114,100,,
11:38:19.203,100,,32.7
11:38:22.168,100,,
11:38:46.324,97,62,
11:38:49.435,98,,32.8
11:38:52.375,91,64,
11:38:55.401,94,69,
11:38:25.182,100,,
11:38:28.188,100,,
11:38:31.212,100,,
11:38:34.325,98,65,32.7
11:38:58.416,91,66,
11:39:01.444,94,71,
11:39:04.555,97,,32.8
11:39:07.484,99,,
11:39:10.510,100,,
11:39:13.537,100,,
11:39:16.551,98,72,
11:39:19.635,99,70,32.9
11:39:58.861,98,,
11:40:01.887,99,,
11:40:04.978,100,,33
11:40:07.919,100,,
11:39:22.603,100,,
11:39:25.608,100,,
11:39:28.632,99,70,
11:39:31.649,98,75,
11:39:34.745,100,,32.9
11:39:37.701,100,,
11:39:40.727,100,,
11:39:43.753,100,,
11:39:46.769,100,,
11:39:49.855,95,,33
11:39:52.821,95,83,
11:39:55.847,96,,
11:40:10.935,100,,
11:40:13.958,100,,
11:40:16.976,100,,
11:40:20.084,100,,33
11:40:56.261,100,,
11:40:59.286,100,,
11:41:02.314,99,,
11:41:05.414,97,,33
11:40:23.027,100,,
11:40:26.053,99,,
11:40:29.068,98,78,
11:40:32.104,99,79,
11:40:35.207,100,,33
11:40:38.150,100,,
11:40:41.162,100,,
11:40:44.198,100,,
11:40:47.215,98,80,
11:40:50.305,98,,33
11:40:53.245,100,,
11:41:08.354,100,,
11:41:11.382,93,,
11:41:14.395,89,,
11:41:17.421,92,87,
11:41:32.541,100,,
11:41:35.620,100,,33.1
11:41:38.570,100,,
11:41:20.535,95,,33
11:41:23.474,98,,
