time,spo2,hr,temp
11:40:14.198,,,35.2
11:40:14.208,97,78,
11:40:17.238,99,81,
11:40:20.101,100,,
11:40:23.203,100,,36.2
11:40:26.155,100,,
11:40:29.169,100,,
11:40:32.186,100,,
11:40:35.220,100,,
11:40:38.312,100,,36.9
11:40:41.274,100,,
11:40:44.277,98,,
11:40:47.292,99,85,
11:40:50.333,100,,
11:40:53.421,100,,37.4
11:40:56.383,100,,
11:40:59.398,100,,
11:41:02.416,100,,
11:41:05.452,100,,
11:41:08.538,100,,37.7
11:41:11.468,100,,
11:41:14.504,100,,
11:41:17.532,100,,
11:41:20.547,100,,
11:41:23.649,100,,38
11:41:26.581,100,,
11:41:29.615,100,,
11:41:32.630,100,,
11:41:35.657,99,,
11:41:38.758,98,84,38.1
11:41:41.715,97,,
11:41:44.726,97,83,
11:41:47.740,98,85,
11:41:50.768,99,84,
11:41:53.855,97,81,38.3
11:42:24.073,100,,36.2
11:42:27.035,97,,
11:42:30.052,98,85,
11:42:33.087,96,87,
11:42:36.101,98,82,
11:42:39.194,99,84,36.8
11:42:42.134,98,87,
11:42:45.160,98,,
11:42:48.177,99,,
11:42:51.202,99,84,
11:42:54.302,100,,37.1
11:42:57.259,97,80,
11:43:00.258,96,83,
11:43:03.285,97,84,
11:43:06.320,97,82,
11:43:09.410,99,,37.5
11:43:12.379,100,,

11:43:54.734,,,33.6
11:43:30.498,100,,
11:43:33.515,98,,
11:43:39.627,,,33.7
11:43:15.387,100,,
11:43:21.430,100,,
11:43:24.517,99,,32.2
11:43:27.488,100,,
