time,cnt,ir,red,green,spo2,hr,temp
11:48:52:462,4137,110558,8612,859,0,0,0
11:48:52:490,4167,113639,9663,957,0,0,0
11:48:52:520,4197,129290,16281,1553,0,0,0
11:48:52:549,4226,157566,32790,3211,0,0,0
11:48:52:579,4256,190205,57521,9313,0,0,0
11:48:52:640,4286,206702,73840,11230,0,0,0
11:48:52:641,4316,239507,106684,12323,0,0,0
11:48:52:700,4346,255967,123117,12999,0,0,0
11:48:52:728,4375,288676,141077,14917,0,0,0
11:48:52:759,4405,304995,137579,15028,0,0,0
11:48:52:788,4435,337787,150010,14664,0,0,0
11:48:52:819,4465,354172,164695,13839,0,0,0
11:48:52:851,4524,362143,158294,12368,0,0,0
11:48:52:910,4554,362143,160072,12481,0,0,0
11:48:52:911,4583,362143,160919,12928,0,0,0
11:48:52:942,4613,362143,131072,9865,0,0,0
11:48:52:970,4643,296608,72841,5460,0,0,0
11:48:53:031,4673,247456,40841,4062,0,0,0
11:48:53:091,4702,225122,49458,4990,0,0,0
11:48:53:092,4733,217956,46445,4684,0,0,0
11:48:53:120,4762,204782,32312,3179,0,0,0
11:48:53:152,4792,181920,26321,2731,0,0,0
11:48:53:180,4852,168123,23776,2559,0,0,0
11:48:53:209,4881,160343,23206,2269,0,0,0
11:48:53:271,4912,165726,21247,2289,0,0,0
11:48:53:329,4941,173553,26396,2497,0,0,0
11:48:53:359,4971,173267,25664,2478,0,0,0
11:48:53:389,5001,176311,27998,2571,0,0,0
11:48:53:419,5060,182561,30104,2807,0,0,0
11:48:53:451,5090,193722,29756,3608,0,0,0
11:48:53:479,5149,206690,36712,4479,0,0,0
11:48:53:508,5179,191143,30616,3995,0,0,0
11:48:53:541,5209,192820,31083,4131,0,0,0
11:48:53:555,5239,179527,29197,3436,0,0,0
11:48:53:564,5268,177680,28432,3379,0,0,0
11:48:53:575,5298,198349,35088,4127,0,0,0
11:48:53:586,5328,221207,40828,4558,0,0,0
11:48:53:597,5360,229821,42832,4436,0,0,0
11:48:53:608,5382,205652,39392,3678,0,0,0
11:48:53:631,5404,197476,34959,3364,0,0,0
11:48:53:653,5426,184242,31219,2951,0,0,0
11:48:53:655,5447,169487,26247,2595,0,0,0
11:48:53:690,5469,175743,26980,2499,0,0,0
11:48:53:700,5490,177217,28389,2497,0,0,0
11:48:53:722,5512,165709,24858,2282,0,0,0
11:48:53:745,5534,161767,23532,2208,0,0,0
11:48:53:767,5556,158929,22509,2141,0,0,0
11:48:53:801,5589,157868,22230,2128,97,0,0
11:48:53:825,5610,154744,21331,2016,0,0,0
11:48:53:847,5632,154661,21443,2032,0,0,0
11:48:53:867,5654,154529,21399,2024,0,0,0
11:48:53:891,5675,154386,21497,2038,0,0,0
11:48:53:916,5697,154533,21691,2061,0,0,0
11:48:53:936,5718,154442,21777,2066,0,0,0
11:48:53:959,5740,152885,21760,2071,0,0,0
11:48:53:969,5761,152627,21765,2068,0,0,0
11:48:53:996,5783,152799,21871,2068,0,0,0
11:48:54:014,5804,153166,21927,2061,0,0,0
11:48:54:037,5826,153049,21869,2056,0,0,0
11:48:54:059,5847,153297,21954,2086,0,0,0
11:48:54:080,5869,153988,22260,2120,0,0,0
11:48:54:105,5890,154567,22490,2125,0,0,0
11:48:54:128,5912,155242,22825,2120,0,0,0
11:48:54:150,5934,155333,22829,2130,0,0,0
11:48:54:172,5956,155034,22716,2120,0,0,0
11:48:54:196,5977,154880,22649,2132,0,0,0
11:48:54:219,5999,154825,22611,2114,0,0,0
11:48:54:239,6021,153933,22339,2103,0,0,0
11:48:54:261,6042,153920,22321,2092,0,0,0
11:48:54:284,6064,153603,22243,2082,0,0,0
11:48:54:307,6086,153170,22103,2079,0,0,0
11:48:54:320,6107,152829,21980,2066,0,0,0
11:48:54:343,6129,152699,21922,2058,0,0,0
11:48:54:364,6151,152636,21934,2065,0,0,0
11:48:54:385,6172,152709,21941,2065,0,0,0
11:48:54:408,6194,152951,21988,2069,0,0,0
