time,spo2,hr,temp
21:23:02.883,98,78,
21:23:08.910,99,,
21:23:30.073,98,76,
21:23:36.120,97,77,
21:23:39.148,98,,
21:24:15.396,98,70,
21:24:18.424,100,,
21:24:21.449,98,,
21:24:24.477,100,,
21:24:27.542,100,,34.5
21:24:30.507,100,,
21:24:33.530,100,,
21:24:54.692,95,67,
21:24:57.759,96,64,34.3
21:25:03.750,92,65,
21:25:06.776,94,65,
21:25:09.812,96,,
21:25:21.885,96,72,
21:25:37.000,91,72,
21:25:40.020,92,,
21:25:52.113,98,71,
21:25:55.126,99,,
21:25:58.188,97,74,34.6
21:26:13.316,97,,32.5
