time,cnt,ir,red,green,spo2,hr,temp
13:31:09:726,2039,157629,135259,20455,0,0,26.9
13:31:10:826,3110,157628,135238,20448,100,0,26.9
13:31:10:877,3132,157641,135254,20468,0,0,0
13:31:10:927,3153,157639,135244,20459,0,0,0
13:31:10:979,3175,157653,135229,20471,0,0,0
13:31:11:026,3196,157669,135270,20479,0,0,0
13:31:11:073,3218,157717,135269,20449,0,0,0
13:31:11:126,3263,157720,135298,20481,0,0,0
13:31:11:170,3311,157709,135275,20457,0,0,0
13:31:11:221,3360,157742,135260,20477,0,0,0
13:31:11:265,3408,157749,135306,20468,0,0,0
13:31:11:315,3456,157743,135284,20477,0,0,0
13:31:11:368,3505,157750,135292,20482,0,0,0
13:31:11:412,3553,157768,135349,20467,0,0,0
13:31:11:460,3601,157774,135255,20480,0,0,0
13:31:11:509,3650,157644,135264,20472,0,0,0
13:31:11:557,3698,157466,135205,20445,0,0,0
13:31:11:607,3747,157440,135232,20430,0,0,0
13:31:11:658,3795,157506,135227,20444,0,0,0
13:31:11:703,3844,157710,135340,20443,0,0,0
13:31:11:752,3892,157623,135258,20440,0,0,0
13:31:11:804,3940,157673,135291,20451,0,0,0
13:31:11:853,3989,157683,135281,20438,0,0,0
13:31:11:904,4037,157762,135292,20463,0,0,0
13:31:11:950,4085,157772,135317,20462,0,0,0
13:31:11:999,4145,157796,135332,20457,100,0,0
13:31:12:048,4182,157806,135325,20469,0,0,0
13:31:12:100,4231,157821,135318,20464,0,0,0
13:31:12:152,4279,157797,135330,20468,0,0,0
13:31:12:195,4327,157802,135362,20474,0,0,0
13:31:12:239,4376,157777,135302,20458,0,0,0
13:31:12:291,4424,157781,135328,20470,0,0,0
13:31:12:342,4473,157803,135317,20476,0,0,0
13:31:12:387,4521,157601,135120,20457,0,0,0
13:31:12:436,4569,157694,135160,20455,0,0,0
13:31:12:483,4618,157737,135167,20487,0,0,0
13:31:12:533,4666,157741,135172,20462,0,0,0
13:31:12:583,4715,157755,135153,20460,0,0,0
13:31:12:631,4763,157756,135173,20464,0,0,0
13:31:12:679,4811,157701,135178,20497,0,0,0
13:31:12:780,4860,157786,135190,20462,0,0,0
13:31:12:880,4908,157804,135193,20473,0,0,0
13:31:12:927,4957,157817,135215,20472,0,0,0
13:31:12:974,5005,157874,135218,20495,0,0,0
13:31:13:022,5101,157849,135213,20469,0,0,0
13:31:13:083,5150,157634,135161,20468,0,0,0
13:31:13:093,5247,157598,135147,20442,0,0,0
13:31:13:105,5295,157722,135183,20478,0,0,0
13:31:13:114,5343,157817,135196,20473,0,0,0
13:31:13:125,5392,157889,135231,20487,0,0,0
13:31:13:165,5451,157869,135217,20477,0,0,0
13:31:13:165,5473,157901,135246,20485,0,0,0
13:31:13:166,5495,157945,135259,20474,0,0,0
13:31:13:169,5516,157993,135270,20478,0,0,0
13:31:13:194,5538,157982,135259,20494,0,0,0
13:31:13:217,5560,157900,135258,20488,0,0,0
13:31:13:239,5582,157641,135163,20455,0,0,0
13:31:13:273,5603,157571,135142,20445,0,0,0
13:31:13:283,5625,157740,135214,20473,0,0,0
13:31:13:306,5647,157834,135208,20466,0,0,0
13:31:13:346,5669,157867,135221,20485,0,0,0
13:31:13:348,5690,157840,135212,20465,0,0,0
13:31:13:371,5712,157868,135214,20481,0,0,0
13:31:13:395,5734,157969,135267,20483,0,0,0
13:31:13:417,5755,157960,135313,20485,0,0,0
13:31:13:440,5777,158056,135301,20479,0,0,0
13:31:13:463,5799,157982,135296,20480,0,0,0
13:31:13:489,5820,157729,135243,20450,0,0,0
13:31:13:506,5842,157798,135261,20466,0,0,0
13:31:13:518,5863,157970,135309,20470,0,0,0
13:31:13:547,5885,158066,135334,20489,0,0,0
13:31:13:562,5907,158167,135330,20499,0,0,0
13:31:13:587,5929,158113,135365,20486,0,0,0
13:31:13:609,5951,158102,135350,20491,0,0,0
13:31:13:631,5973,158121,135340,20482,0,0,0
13:31:13:655,5995,158136,135341,20480,0,0,0
13:31:13:678,6016,158017,135297,20483,0,0,0
13:31:13:700,6038,157761,135236,20481,0,0,0
13:31:13:723,6060,157978,135310,20482,0,0,0
13:31:13:745,6081,158380,135453,20490,0,0,0
13:31:13:786,6103,158486,135502,20513,0,0,0
13:31:13:788,6125,158504,135521,20508,0,0,0
13:31:13:813,6146,158469,135523,20507,0,0,0
13:31:13:835,6168,158485,135509,20514,0,0,0
13:31:13:859,6189,158474,135490,20513,0,0,0
13:31:13:880,6211,158463,135488,20512,0,0,0
13:31:13:904,6233,158451,135472,20532,0,0,0
13:31:13:914,6254,158387,135462,20526,0,0,0
13:31:13:936,6276,158389,135459,20511,0,0,0
13:31:13:960,6298,158359,135441,20526,0,0,0
13:31:14:000,6319,158302,135424,20516,0,0,0
13:31:14:002,6341,158132,135371,20554,0,0,0
13:31:14:025,6363,157882,135282,20494,0,0,0
13:31:14:049,6385,157852,135272,20468,0,0,0
13:31:14:071,6406,157867,135265,20477,0,0,0
13:31:14:094,6428,157873,135266,20497,0,0,0
13:31:14:117,6450,157873,135244,20490,0,0,0
13:31:14:140,6472,157898,135256,20506,0,0,0
13:31:14:165,6493,157965,135269,20503,0,0,0
13:31:14:185,6515,157975,135269,20510,0,0,0
13:31:14:222,6537,157986,135271,20510,0,0,0
13:31:14:227,6558,157958,135283,20502,0,0,0
13:31:14:251,6580,157927,135239,20568,0,0,0
13:31:14:273,6602,157877,135197,20510,0,0,0
13:31:14:284,6623,157869,135212,20516,0,0,0
13:31:14:306,6645,157849,135200,20500,0,0,0
13:31:14:341,6667,157866,135175,20516,0,0,0
13:31:14:351,6688,157845,135186,20510,0,0,0
13:31:14:373,6710,157846,135154,20522,0,0,0
13:31:14:398,6732,157880,135173,20536,0,0,0
13:31:14:431,6753,157857,135156,20498,0,0,0
13:31:14:441,6775,157854,135170,20532,0,0,0
13:31:14:465,6797,157825,135145,20497,0,0,0
13:31:14:486,6818,157850,135118,20513,0,0,0
13:31:14:509,6840,157785,135141,20507,0,0,0
13:31:14:532,6861,157696,135091,20506,0,0,0
13:31:14:554,6883,157594,135071,20492,0,0,0
13:31:14:577,6905,157542,135058,20493,0,0,0
13:31:14:599,6926,157541,135058,20502,0,0,0
13:31:14:622,6948,157548,135062,20479,0,0,0
13:31:14:656,6970,157599,135063,20497,0,0,0
13:31:14:656,6991,157634,135079,20491,0,0,0
13:31:14:680,7013,157680,135091,20502,0,0,0
13:31:14:701,7034,157685,135090,20509,0,0,0
13:31:14:724,7056,157792,135115,20497,0,0,0
13:31:14:746,7078,157778,135142,20508,0,0,0
13:31:14:781,7111,157780,135119,20517,100,0,0
13:31:14:809,7132,157813,135166,20519,0,0,0
13:31:14:831,7154,157811,135138,20495,0,0,0
13:31:14:849,7176,157835,135133,20499,0,0,0
13:31:14:871,7197,157860,135170,20516,0,0,0
13:31:14:892,7219,157866,135173,20508,0,0,0
13:31:14:915,7240,157894,135199,20518,0,0,0
13:31:14:937,7262,157939,135181,20519,0,0,0
13:31:14:960,7284,157954,135216,20560,0,0,0
13:31:14:983,7306,158089,135259,20536,0,0,0
13:31:15:007,7327,158142,135307,20542,0,0,0
13:31:15:016,7349,158160,135310,20525,0,0,0
13:31:15:041,7370,158188,135308,20528,0,0,0
13:31:15:063,7392,158168,135316,20534,0,0,0
13:31:15:104,7414,158114,135316,20534,0,0,0
13:31:15:104,7435,157972,135271,20511,0,0,0
13:31:15:128,7457,157860,135242,20504,0,0,0
13:31:15:152,7479,157814,135214,20498,0,0,0
13:31:15:174,7500,157795,135232,20504,0,0,0
13:31:15:197,7522,157731,135186,20530,0,0,0
13:31:15:218,7544,157881,135217,20500,0,0,0
13:31:15:241,7565,157905,135214,20525,0,0,0
13:31:15:263,7587,157942,135238,20519,0,0,0
13:31:15:285,7609,157959,135234,20525,0,0,0
13:31:15:323,7630,157966,135246,20541,0,0,0
13:31:15:349,7652,157973,135242,20514,0,0,0
13:31:15:350,7674,157995,135247,20536,0,0,0
13:31:15:373,7696,158002,135255,20513,0,0,0
13:31:15:385,7717,157970,135244,20514,0,0,0
13:31:15:413,7739,158000,135257,20527,0,0,0
13:31:15:431,7761,157920,135245,20514,0,0,0
13:31:15:453,7783,157973,135257,20529,0,0,0
13:31:15:476,7804,158000,135262,20526,0,0,0
13:31:15:498,7826,158028,135260,20531,0,0,0
13:31:15:529,7847,158019,135298,20523,0,0,0
13:31:15:543,7869,157987,135255,20541,0,0,0
13:31:15:566,7891,158029,135250,20538,0,0,0
13:31:15:589,7913,158039,135254,20541,0,0,0
13:31:15:624,7934,158025,135249,20516,0,0,0
13:31:15:636,7956,158012,135244,20514,0,0,0
13:31:15:662,7978,157947,135241,20517,0,0,0
13:31:15:680,7999,157802,135195,20511,0,0,0
13:31:15:705,8021,157704,135151,20495,0,0,0
13:31:15:728,8043,157599,135114,20483,0,0,0
13:31:15:760,8064,157596,135116,20485,0,0,0
13:31:15:769,8086,157649,135124,20469,0,0,0
13:31:15:780,8108,157689,135133,20490,0,0,0
13:31:15:805,8129,157797,135180,20490,0,0,0
13:31:15:831,8151,157827,135199,20506,0,0,0
13:31:15:850,8173,157911,135198,20499,0,0,0
13:31:15:872,8194,157945,135209,20515,0,0,0
13:31:15:896,8216,157994,135250,20512,0,0,0
13:31:15:918,8238,157981,135247,20503,0,0,0
13:31:15:943,8260,157987,135222,20518,0,0,0
13:31:15:983,8281,158011,135259,20512,0,0,0
13:31:15:983,8303,158016,135259,20522,0,0,0
13:31:16:008,8324,158053,135278,20521,0,0,0
13:31:16:030,8346,158057,135261,20512,0,0,0
13:31:16:052,8368,158044,135264,20511,0,0,0
13:31:16:075,8389,158040,135264,20519,0,0,0
13:31:16:099,8411,158042,135252,20520,0,0,0
13:31:16:112,8433,158045,135251,20507,0,0,0
13:31:16:132,8454,158065,135256,20519,0,0,0
13:31:16:154,8476,158038,135255,20518,0,0,0
13:31:16:190,8498,158043,135220,20526,0,0,0
13:31:16:194,8520,158070,135247,20538,0,0,0
13:31:16:217,8541,158068,135250,20532,0,0,0
13:31:16:241,8563,158072,135255,20535,0,0,0
13:31:16:263,8585,158003,135254,20525,0,0,0
13:31:16:286,8607,157838,135200,20517,0,0,0
13:31:16:308,8628,157736,135169,20497,0,0,0
13:31:16:331,8650,157671,135128,20491,0,0,0
13:31:16:353,8672,157689,135133,20497,0,0,0
13:31:16:389,8693,157718,135133,20499,0,0,0
13:31:16:412,8715,157794,135168,20496,0,0,0
13:31:16:420,8737,157820,135174,20503,0,0,0
13:31:16:447,8758,157849,135169,20514,0,0,0
13:31:16:469,8780,157869,135185,20490,0,0,0
13:31:16:490,8802,157864,135195,20511,0,0,0
13:31:16:501,8823,157827,135165,20510,0,0,0
13:31:16:524,8845,157874,135143,20523,0,0,0
13:31:16:547,8867,157866,135170,20512,0,0,0
13:31:16:570,8888,157839,135122,20515,0,0,0
13:31:16:592,8910,157833,135162,20518,0,0,0
13:31:16:635,8932,157817,135135,20509,0,0,0
13:31:16:636,8954,157838,135128,20513,0,0,0
13:31:16:660,8975,157841,135145,20513,0,0,0
13:31:16:683,8997,157826,135139,20518,0,0,0
13:31:16:704,9019,157857,135131,20513,0,0,0
13:31:16:730,9040,157856,135190,20521,0,0,0
13:31:16:755,9062,157783,135129,20533,0,0,0
13:31:16:773,9084,157844,135114,20524,0,0,0
13:31:16:798,9105,157852,135127,20513,0,0,0
13:31:16:820,9127,157859,135122,20508,0,0,0
13:31:16:859,9149,157877,135120,20536,0,0,0
13:31:16:860,9170,157865,135130,20512,0,0,0
13:31:16:871,9192,157863,135113,20531,0,0,0
13:31:16:899,9214,157791,135105,20528,0,0,0
13:31:16:918,9235,157661,135074,20495,0,0,0
13:31:16:941,9257,157575,135052,20498,0,0,0
13:31:16:965,9279,157519,135033,20477,0,0,0
13:31:16:987,9301,157508,135029,20480,0,0,0
13:31:17:014,9322,157654,135079,20473,0,0,0
13:31:17:034,9344,157711,135089,20509,0,0,0
13:31:17:073,9365,157759,135102,20511,0,0,0
