time,spo2,hr,temp
12:09:13.612,100,,
12:09:16.311,100,,26.8
12:09:19.267,99,82,
12:09:22.306,95,81,
12:09:25.320,94,82,
12:09:28.367,96,77,
12:09:31.442,97,78,26.2
12:09:34.385,95,80,
12:09:37.424,95,76,
12:09:40.421,94,79,
12:09:43.452,96,82,
12:09:46.541,94,84,26.2
12:09:49.512,95,,
12:09:52.522,97,85,
12:09:55.559,99,,
12:09:58.559,99,88,
12:10:01.636,100,,26.2
12:10:04.594,99,90,
12:10:07.619,98,92,
12:10:10.645,98,93,
12:10:13.667,96,94,
12:10:16.755,97,93,26.2
12:10:19.713,99,94,
12:10:22.739,100,,
12:10:25.767,99,90,
12:10:28.801,100,,
12:10:31.853,100,,27.6
12:10:34.810,100,,
12:10:37.837,100,,
12:10:40.855,100,,
12:10:43.880,100,,
12:10:46.965,100,,27.6
12:10:49.930,100,,
12:10:52.945,100,,
12:10:55.972,100,,
12:10:59.009,100,,
12:11:02.085,100,,30.8
12:11:05.072,100,,
12:11:08.065,100,,
12:11:11.091,100,,
12:11:14.106,100,,
12:11:17.178,100,,27.7
12:11:20.185,-131,,
12:11:23.162,-61,,
12:11:26.189,-11,,
12:11:29.214,21,,
12:11:32.299,45,,27.8
12:11:35.275,63,,
12:12:05.487,98,85,
12:12:08.498,100,,
