time,spo2,hr,temp
11:55:13.328,,,33.6
11:55:13.357,100,,
11:55:16.472,100,,
11:55:19.208,100,,
11:55:22.231,100,,
11:55:25.301,100,,28.8
11:55:28.256,100,,
11:55:31.283,100,,
11:55:34.314,100,,
11:55:37.337,100,,
11:55:40.432,100,,28.7
11:55:43.389,100,,
11:55:46.392,97,,
11:55:49.421,98,77,
11:55:52.444,97,76,
11:55:55.532,95,80,28.1
11:55:58.498,96,81,
11:56:01.522,94,80,
11:56:04.540,91,,
11:56:07.543,93,78,
11:56:10.640,95,81,27.6
11:56:13.592,98,83,
11:56:16.631,98,84,
11:56:19.650,97,84,
11:56:22.673,98,,
11:56:25.748,100,,27.3
11:56:28.702,99,,
11:56:31.718,100,,
11:56:34.742,99,85,
11:56:37.772,100,,
11:56:40.857,100,,27
11:56:43.809,100,,
11:56:46.838,97,,
11:56:49.866,100,,
