time,cnt,ir,red,green,spo2,hr,temp
13:42:55:580,2048,139558,121395,19319,0,0,25.2
13:42:55:610,2060,139558,121395,19319,100,0,0
13:42:55:661,2082,139537,121424,19260,0,0,0
13:42:55:709,2103,139480,121360,19273,0,0,0
13:42:55:760,2125,139515,121419,19293,0,0,0
13:42:55:806,2146,139428,121336,19226,0,0,0
13:42:55:855,2168,139422,121322,19315,0,0,0
13:42:55:906,2202,139356,121283,19279,0,0,0
13:42:55:955,2251,139372,121306,19289,0,0,0
13:42:56:002,2299,139315,121288,19233,0,0,0
13:42:56:048,2348,139364,121274,19297,0,0,0
13:42:56:097,2396,139347,121319,19233,0,0,0
13:42:56:147,2444,139289,121241,19253,0,0,0
13:42:56:194,2493,139319,121293,19282,0,0,0
13:42:56:242,2541,139300,121288,19224,0,0,0
13:42:56:290,2590,139344,121291,19305,0,0,0
13:42:56:340,2638,139373,121345,19256,0,0,0
13:42:56:388,2686,139373,121294,19287,0,0,0
13:42:56:439,2735,139437,121344,19286,0,0,0
13:42:56:485,2783,139398,121338,19241,0,0,0
13:42:56:536,2832,139477,121383,19319,0,0,0
13:42:56:635,2880,139418,121371,19259,0,0,0
13:42:56:731,2928,139530,121377,19310,0,0,0
13:42:56:732,2977,139478,121361,19252,0,0,0
13:42:56:782,3025,139522,121337,19316,0,0,0
13:42:56:831,3073,139481,121360,19256,0,0,0
13:42:56:879,3170,139439,121284,19274,0,0,0
13:42:56:930,3219,139472,121358,19298,0,0,0
13:42:56:977,3268,139416,121314,19247,0,0,0
13:42:57:026,3316,139462,121318,19317,0,0,0
13:42:57:073,3364,139459,121355,19273,0,0,0
13:42:57:123,3413,139453,121289,19284,0,0,0
13:42:57:168,3461,139527,121364,19304,0,0,0
13:42:57:219,3510,139483,121330,19246,0,0,0
13:42:57:266,3558,139589,121463,19319,0,0,0
13:42:57:314,3606,139434,121382,19248,0,0,0
13:42:57:364,3655,139464,121356,19311,0,0,0
13:42:57:413,3703,139333,121339,19254,0,0,0
13:42:57:461,3751,139361,121315,19302,0,0,0
13:42:57:512,3800,139228,121198,19236,0,0,0
13:42:57:561,3848,139055,121069,19273,0,0,0
13:42:57:609,3897,139083,121124,19222,0,0,0
13:42:57:659,3945,139024,121024,19276,0,0,0
13:42:57:708,3994,139003,121112,19231,0,0,0
13:42:57:757,4042,139038,121204,19245,0,0,0
13:42:57:806,4090,139079,121273,19221,0,0,0
13:42:57:857,4139,139198,121442,19251,0,0,0
13:42:57:904,4187,139234,121455,19252,0,0,0
13:42:57:952,4235,139263,121474,19259,0,0,0
13:42:58:001,4284,139308,121480,19264,0,0,0
13:42:58:047,4332,139351,121531,19286,0,0,0
13:42:58:097,4381,139396,121532,19282,0,0,0
13:42:58:143,4429,139492,121606,19270,0,0,0
13:42:58:193,4478,139517,121557,19337,0,0,0
13:42:58:241,4526,139514,121613,19287,0,0,0
13:42:58:290,4574,139571,121638,19320,0,0,0
13:42:58:338,4623,139635,121674,19290,0,0,0
13:42:58:388,4671,139682,121697,19343,0,0,0
13:42:58:438,4731,139578,121657,19316,100,0,0
13:42:58:487,4768,139529,121633,19364,0,0,0
13:42:58:535,4816,139628,121687,19335,0,0,0
13:42:58:637,4865,139659,121667,19364,0,0,0
13:42:58:732,4913,139588,121635,19341,0,0,0
13:42:58:782,4961,139577,121588,19370,0,0,0
13:42:58:832,5010,139564,121621,19330,0,0,0
13:42:58:877,5106,139607,121615,19362,0,0,0
13:42:58:932,5155,139630,121645,19343,0,0,0
