time,cnt,ir,red,green,spo2,hr,temp
11:59:21:414,2035,138297,124946,16223,0,0,26.3
11:59:21:449,2047,138297,124946,16223,100,0,0
11:59:21:495,2069,138587,125240,16222,0,0,0
11:59:21:543,2090,138599,125410,16164,0,0,0
11:59:21:592,2112,138571,125463,16131,0,0,0
11:59:21:640,2133,138659,125556,16132,0,0,0
11:59:21:690,2155,138688,125631,16088,0,0,0
11:59:21:738,2177,138661,125655,16103,0,0,0
11:59:21:787,2213,138627,125707,16055,0,0,0
11:59:21:838,2261,138577,125712,16031,0,0,0
11:59:21:885,2310,138671,125814,16047,0,0,0
11:59:21:938,2358,138726,125899,16019,0,0,0
11:59:22:035,2406,138898,125961,16061,0,0,0
11:59:22:079,2455,139128,126118,16071,0,0,0
11:59:22:129,2503,139385,126222,16109,0,0,0
11:59:22:178,2552,139758,126401,16183,0,0,0
11:59:22:229,2600,140067,126508,16217,0,0,0
11:59:22:277,2697,140312,126684,16310,0,0,0
11:59:22:323,2745,140800,126984,16373,0,0,0
11:59:22:423,2793,141113,127147,16435,0,0,0
11:59:22:468,2842,141355,127296,16467,0,0,0
11:59:22:517,2890,141629,127420,16569,0,0,0
11:59:22:576,2938,141824,127573,16582,0,0,0
11:59:22:616,2987,141949,127650,16633,0,0,0
11:59:22:678,3083,142209,127768,16684,0,0,0
11:59:22:714,3132,142312,127851,16718,0,0,0
11:59:22:812,3180,142417,127893,16791,0,0,0
11:59:22:812,3229,142398,127966,16802,0,0,0
11:59:22:911,3277,142003,127858,16794,0,0,0
11:59:22:912,3325,141053,127595,16753,0,0,0
11:59:22:962,3374,140177,127313,16626,0,0,0
11:59:23:010,3422,139572,127103,16563,0,0,0
11:59:23:057,3471,139316,127017,16476,0,0,0
11:59:23:106,3519,139184,127024,16474,0,0,0
11:59:23:153,3568,139377,127316,17333,0,0,0
11:59:23:204,3616,139237,127255,17370,0,0,0
11:59:23:254,3665,138956,127131,17318,0,0,0
11:59:23:301,3713,138805,127099,17361,0,0,0
11:59:23:351,3761,138675,127062,17309,0,0,0
11:59:23:400,3810,138693,127030,17374,0,0,0
11:59:23:444,3858,138738,127089,17340,0,0,0
11:59:23:494,3907,138828,127119,17356,0,0,0
11:59:23:542,3955,138766,127063,17377,0,0,0
11:59:23:591,4003,138723,126977,17365,0,0,0
11:59:23:688,4052,138578,126932,17399,0,0,0
11:59:23:738,4100,138529,126847,17393,0,0,0
11:59:23:787,4149,138506,126808,17408,0,0,0
11:59:23:837,4197,138376,126736,17374,0,0,0
11:59:23:885,4245,138354,126696,17381,0,0,0
11:59:23:985,4342,138341,126656,17396,0,0,0
11:59:23:985,4390,138334,126645,17398,0,0,0
11:59:24:031,4439,138373,126651,17412,0,0,0
11:59:24:079,4487,138396,126628,17413,0,0,0
11:59:24:133,4535,137990,126531,17400,0,0,0
11:59:24:178,4595,137831,126488,17401,97,0,0
11:59:24:228,4633,137922,126528,17402,0,0,0
11:59:24:275,4681,138092,126562,17421,0,0,0
11:59:24:326,4729,138138,126573,17460,0,0,0
11:59:24:370,4778,138138,126547,17466,0,0,0
11:59:24:420,4826,138162,126636,17463,0,0,0
11:59:24:518,4875,138179,126615,17484,0,0,0
11:59:24:617,4923,138285,126694,17493,0,0,0
11:59:24:667,4971,138316,126713,17499,0,0,0
11:59:24:715,5020,138405,126773,17499,0,0,0
11:59:24:764,5116,138391,126743,17508,0,0,0
11:59:24:823,5165,138443,126797,17516,0,0,0
11:59:24:832,5262,138415,126766,17543,0,0,0
11:59:24:843,5310,138123,126648,17511,0,0,0
11:59:24:854,5358,137967,126602,17512,0,0,0
