time,cnt,ir,red,green,spo2,hr,temp
13:18:22:689,2048,136087,121965,16675,0,0,27.2
13:18:22:728,2060,136087,121965,16675,100,0,0
13:18:22:778,2082,136108,121898,16746,0,0,0
13:18:22:828,2103,136115,122003,16723,0,0,0
13:18:22:876,2125,136038,121901,16690,0,0,0
13:18:22:925,2146,136076,121977,16759,0,0,0
13:18:22:974,2168,136067,121847,16748,0,0,0
13:18:23:024,2189,136060,121908,16709,0,0,0
13:18:23:072,2222,136009,121842,16688,0,0,0
13:18:23:122,2270,136117,121910,16743,0,0,0
13:18:23:167,2318,136070,121907,16666,0,0,0
13:18:23:218,2367,136117,121840,16750,0,0,0
13:18:23:266,2415,136131,121919,16709,0,0,0
13:18:23:315,2464,136043,121832,16701,0,0,0
13:18:23:377,2512,136142,121861,16740,0,0,0
13:18:23:415,2560,136052,121846,16663,0,0,0
13:18:23:462,2609,136122,121785,16759,0,0,0
13:18:23:512,2657,136121,121861,16689,0,0,0
13:18:23:556,2706,136009,121766,16710,0,0,0
13:18:23:604,2754,136024,121820,16732,0,0,0
13:18:23:653,2802,135858,121717,16655,0,0,0
13:18:23:701,2851,135858,121729,16796,0,0,0
13:18:23:751,2899,135889,121726,16715,0,0,0
13:18:23:800,2948,135963,121789,16745,0,0,0
13:18:23:900,2996,135906,121753,16672,0,0,0
13:18:23:950,3044,135987,121733,16759,0,0,0
13:18:23:998,3093,135984,121798,16703,0,0,0
13:18:24:047,3141,135962,121709,16722,0,0,0
13:18:24:096,3190,136035,121783,16745,0,0,0
13:18:24:150,3286,135979,121756,16695,0,0,0
13:18:24:190,3335,136061,121741,16761,0,0,0
13:18:24:242,3383,136043,121781,16704,0,0,0
13:18:24:291,3432,135991,121692,16728,0,0,0
13:18:24:338,3480,136047,121761,16743,0,0,0
13:18:24:394,3528,136018,121158,16847,0,0,0
13:18:24:437,3588,135807,121085,16775,98,75,0
13:18:24:482,3625,135744,121033,16846,0,0,0
13:18:24:532,3674,135734,121060,16787,0,0,0
13:18:24:582,3722,135854,120978,16837,0,0,0
13:18:24:628,3770,136107,121131,16876,0,0,0
13:18:24:677,3819,137004,121456,17034,0,0,0
13:18:24:729,3867,138212,122209,17163,0,0,0
13:18:24:777,3916,139169,122746,17286,0,0,0
13:18:24:826,3964,139892,123280,17356,0,0,0
13:18:24:875,4012,140221,123724,17437,0,0,0
13:18:24:927,4061,140047,123776,17421,0,0,0
13:18:24:974,4109,138376,122943,17331,0,0,0
13:18:25:022,4157,136377,121640,17113,0,0,0
13:18:25:071,4206,135110,120776,16925,0,0,0
13:18:25:118,4254,134656,120510,16859,0,0,0
13:18:25:167,4303,134463,120499,16786,0,0,0
13:18:25:217,4351,135016,120789,16871,0,0,0
13:18:25:266,4400,135272,120978,16818,0,0,0
13:18:25:317,4448,135565,121115,16904,0,0,0
13:18:25:366,4496,135766,121280,16854,0,0,0
13:18:25:416,4545,135861,121345,16957,0,0,0
13:18:25:457,4593,135815,121372,16907,0,0,0
13:18:25:508,4641,135866,121265,16967,0,0,0
13:18:25:556,4690,135901,121271,16909,0,0,0
13:18:25:604,4738,135897,121209,16849,0,0,0
13:18:25:651,4787,135599,120986,16894,0,0,0
13:18:25:704,4835,135261,121013,16888,0,0,0
13:18:25:806,4883,135228,121030,16816,0,0,0
13:18:25:899,4932,135357,121096,16895,0,0,0
13:18:25:948,4980,135409,121171,16830,0,0,0
13:18:25:997,5029,135421,121208,16864,0,0,0
13:18:26:044,5125,135442,121152,16841,0,0,0
13:18:26:102,5173,135530,121201,16860,0,0,0
13:18:26:113,5271,135612,121235,16865,0,0,0
13:18:26:123,5319,135649,121235,16863,0,0,0
13:18:26:146,5367,135660,121267,16881,0,0,0
13:18:26:146,5415,135585,121275,16881,0,0,0
13:18:26:154,5471,135483,121259,16959,0,0,0
13:18:26:165,5493,135470,121222,16872,0,0,0
13:18:26:178,5515,135572,121288,16927,0,0,0
13:18:26:190,5537,135640,121250,16882,0,0,0
13:18:26:213,5558,135696,121297,16934,0,0,0
13:18:26:235,5580,135633,121264,16879,0,0,0
13:18:26:260,5602,135710,121384,16927,0,0,0
13:18:26:282,5623,135647,121340,16884,0,0,0
13:18:26:309,5645,135607,121324,16911,0,0,0
13:18:26:324,5666,135599,121241,16939,0,0,0
13:18:26:347,5688,135503,121305,16888,0,0,0
13:18:26:370,5710,135349,121259,16907,0,0,0
13:18:26:390,5731,135344,121300,16859,0,0,0
13:18:26:415,5753,135544,121403,16904,0,0,0
13:18:26:436,5774,135645,121469,16857,0,0,0
13:18:26:458,5796,135682,121435,16902,0,0,0
13:18:26:481,5818,135574,121298,16916,0,0,0
13:18:26:503,5839,135746,121415,16908,0,0,0
13:18:26:527,5861,135724,121317,16908,0,0,0
13:18:26:536,5883,135640,121258,16863,0,0,0
13:18:26:560,5905,135654,121161,16873,0,0,0
13:18:26:581,5926,135655,121165,16837,0,0,0
13:18:26:605,5948,135591,121095,16852,0,0,0
13:18:26:626,5970,135267,120950,16870,0,0,0
