time,spo2,hr,temp
13:36:13.747,,,27.4
13:36:14.705,97,,
13:36:17.536,98,,
13:36:20.622,96,,27.5
13:36:23.567,98,92,
13:36:26.595,98,,
13:36:29.632,95,89,
13:36:32.634,96,,
13:36:35.706,97,,27.5
13:36:38.674,94,91,
13:36:41.721,93,89,
13:36:44.727,94,84,
13:36:47.754,95,80,
13:36:50.839,96,79,27.6
13:36:53.784,95,77,
13:36:56.834,97,,
13:36:59.850,96,79,
13:37:02.853,94,78,
13:37:05.936,96,74,27.5
13:37:08.903,95,74,
13:37:11.922,94,77,
13:37:14.933,95,79,
13:37:17.962,97,82,
13:37:21.047,99,85,27.6
13:37:24.028,98,80,
13:37:27.027,99,83,
13:37:30.067,98,86,
13:37:33.071,97,84,
