time,spo2,hr,temp
13:23:46.362,,,28.9
13:23:46.402,98,95,
13:23:47.813,96,,
13:23:50.629,94,,28.9
13:23:53.586,95,,
13:23:56.617,94,,
13:23:59.627,97,94,
13:24:02.653,99,95,
13:24:05.738,100,,28.8
13:24:08.706,100,,
13:24:11.727,100,,
13:24:14.765,100,,
13:24:17.773,100,,
13:24:20.868,100,,28.7
13:24:23.814,100,,
13:24:26.841,100,,
13:24:29.870,100,,
13:24:32.884,100,,
13:24:35.957,100,,28.6
13:24:38.911,100,,
13:24:41.937,100,,
13:24:44.974,100,,
13:24:47.995,100,,
13:24:51.075,100,,28.6
13:24:54.031,100,,
13:25:39.344,98,88,
