time,spo2,hr,temp
11:52:53.711,100,,
11:53:05.741,100,,26.3
11:53:08.828,100,,
11:53:11.829,98,,
11:53:14.865,100,,
11:53:17.890,99,78,
11:54:00.222,98,74,
11:54:03.240,97,,
11:54:06.192,99,77,33.6
11:54:09.281,100,,
11:54:12.279,100,,
11:54:15.341,99,82,
11:54:18.369,97,,
11:54:21.311,98,,33.7
11:54:24.462,96,78,
11:54:27.402,97,74,
11:54:30.491,97,71,
11:54:33.433,96,70,
11:54:36.402,94,73,33.8
11:54:39.630,93,70,
11:54:42.521,89,,
11:54:45.612,87,,
11:54:48.582,80,,
11:54:51.551,86,,33.5
11:54:54.705,89,66,
