time,spo2,hr,temp
16:57:33.221,100,,
16:57:36.252,99,82,
16:57:39.371,99,,27.6
16:57:42.297,83,85,
16:57:45.311,81,88,
16:57:48.346,84,,
16:57:51.385,89,,
16:57:54.492,92,,28.7
16:57:57.432,93,,
16:58:00.440,94,,
16:58:03.445,96,83,
16:58:06.488,98,84,
16:58:12.499,98,81,
16:58:15.541,99,,
16:58:18.544,99,80,
16:58:21.590,99,79,
16:58:24.671,98,81,29.6
16:58:27.634,100,,
16:58:30.643,100,,
16:58:33.680,100,,
16:58:42.731,100,,
16:58:45.745,100,,
16:58:48.785,100,,
16:58:51.803,100,,
16:58:54.884,100,,28.4
16:58:57.855,100,,
16:59:00.873,100,,
16:59:03.882,100,,
16:59:06.931,100,,
16:59:10.010,100,,28
16:59:12.939,100,,
16:59:15.976,100,,
16:59:18.989,100,,
