time,cnt,ir,red,green,spo2,hr,temp
13:57:53:795,33817,164966,129706,30870,0,0,0
13:57:53:825,33846,165130,129852,30917,0,0,0
13:57:53:856,33876,165176,129891,30929,0,0,0
13:57:57:966,2018,165782,130455,31160,0,0,34.9
13:57:57:996,2030,165782,130455,31160,94,0,0
13:57:58:023,2052,165938,130578,31180,0,0,0
13:57:58:056,2073,165978,130596,31201,0,0,0
13:57:58:093,2095,165888,130551,31188,0,0,0
13:57:58:115,2116,165847,130479,31154,0,0,0
13:57:58:145,2138,165884,130511,31181,0,0,0
13:57:58:174,2159,165913,130538,31193,0,0,0
13:57:58:205,2180,165915,130575,31184,0,0,0
13:57:58:235,2201,165762,130430,31157,0,0,0
13:57:58:264,2222,165599,130272,31115,0,0,0
13:57:58:296,2244,165590,130325,31124,0,0,0
13:57:58:326,2269,165638,130257,31115,0,0,0
13:57:58:355,2299,165566,130269,31160,0,0,0
13:57:58:387,2329,165523,130229,31101,0,0,0
13:57:58:416,2359,165511,130213,31093,0,0,0
13:57:58:447,2388,165399,130105,31076,0,0,0
13:57:58:475,2418,165237,129973,31045,0,0,0
13:57:58:505,2448,165196,129926,31025,0,0,0
13:57:58:536,2478,165111,129849,31027,0,0,0
13:57:58:565,2507,164947,129703,30976,0,0,0
13:57:58:626,2537,164870,129646,30965,0,0,0
13:57:58:657,2567,164881,129643,30983,0,0,0
13:57:58:717,2627,164864,129630,30985,0,0,0
13:57:58:745,2656,164796,129584,30972,0,0,0
13:57:58:777,2677,164797,129583,30954,0,0,0
13:57:58:806,2716,164796,129573,30963,0,0,0
13:57:58:837,2746,164778,129577,30969,0,0,0
13:57:58:865,2806,164742,129540,30967,0,0,0
13:57:58:895,2835,164705,129473,30945,0,0,0
13:57:58:924,2865,164575,129412,30934,0,0,0
13:57:58:956,2895,164552,129335,30918,0,0,0
13:57:58:990,2924,164525,129326,30915,0,0,0
13:57:59:016,2954,164515,129321,30908,0,0,0
13:57:59:046,2984,165965,130578,31121,0,0,0
13:57:59:075,3014,166115,130699,31148,0,0,0
13:57:59:105,3044,165919,130573,31146,0,0,0
13:57:59:134,3073,165705,130378,31078,0,0,0
13:57:59:164,3103,165674,130327,31050,0,0,0
13:57:59:195,3133,165995,130599,31116,0,0,0
13:57:59:224,3163,166255,130834,31188,0,0,0
13:57:59:255,3192,166379,130962,31194,0,0,0
13:57:59:285,3222,166400,130990,31206,0,0,0
13:57:59:317,3252,166427,130991,31198,0,0,0
13:57:59:347,3282,166572,131115,31240,0,0,0
13:57:59:375,3312,166597,131139,31233,0,0,0
13:57:59:405,3341,166606,131142,31242,0,0,0
13:57:59:434,3371,166663,131167,31250,0,0,0
13:57:59:465,3401,166445,131007,31200,0,0,0
13:57:59:498,3431,165830,130483,31064,0,0,0
13:57:59:525,3460,165728,130370,31048,0,0,0
13:57:59:554,3490,164350,129191,30755,0,0,0
13:57:59:616,3520,163948,128824,30658,0,0,0
13:57:59:617,3550,163705,128600,30609,0,0,0
13:57:59:647,3580,163445,128388,30544,0,0,0
13:57:59:677,3609,163339,128272,30530,0,0,0
13:57:59:708,3639,164116,128922,30681,0,0,0
13:57:59:736,3669,165195,129871,30898,0,0,0
13:57:59:765,3700,166056,130590,31088,0,0,0
13:57:59:796,3729,166251,130738,31119,0,0,0
13:57:59:855,3759,169443,133644,31784,0,0,0
13:57:59:886,3789,169691,133964,31790,0,0,0
13:57:59:946,3818,168736,133139,31575,0,0,0
13:57:59:975,3848,166612,131171,31146,0,0,0
13:58:00:007,3878,166320,130865,31119,0,0,0
13:58:00:037,3937,167397,131902,31343,0,0,0
13:58:00:067,3967,168038,132470,31484,0,0,0
13:58:00:094,4027,167496,131950,31342,0,0,0
13:58:00:124,4056,166742,131233,31194,0,0,0
13:58:00:155,4086,167473,131764,31348,0,0,0
13:58:00:184,4116,168076,132141,31479,0,0,0
13:58:00:245,4145,167805,131721,31414,0,0,0
13:58:00:246,4175,168032,131888,31453,0,0,0
13:58:00:275,4205,167358,131296,31300,0,0,0
13:58:00:306,4235,166491,130527,31097,0,0,0
13:58:00:336,4265,163393,127713,30434,0,0,0
13:58:00:366,4294,162487,126856,30250,0,0,0
13:58:00:407,4325,162115,126423,30179,0,0,0
13:58:00:456,4354,163099,127168,30400,0,0,0
13:58:00:484,4384,165005,128111,30891,0,0,0
13:58:00:515,4414,165250,127972,31063,0,0,0
13:58:00:545,4444,163115,124177,30954,0,0,0
13:58:00:598,4474,161608,122607,30839,0,0,0
13:58:00:607,4533,157024,118908,30275,0,0,0
13:58:00:633,4562,155052,117692,29986,0,0,0
13:58:00:665,4592,151905,115995,29496,0,0,0
13:58:00:695,4622,150420,115298,29242,0,0,0
13:58:00:724,4652,148541,114225,28814,0,0,0
13:58:00:753,4682,147903,114402,28655,0,0,0
13:58:00:785,4722,147197,114264,28399,95,0,0
13:58:00:814,4744,147185,114076,28263,0,0,0
13:58:00:846,4771,147035,114256,28149,0,0,0
13:58:00:875,4800,146820,114241,28058,0,0,0
13:58:00:905,4831,145680,113282,27757,0,0,0
13:58:00:936,4860,145475,113108,27714,0,0,0
13:58:00:965,4890,145144,112815,27634,0,0,0
13:58:01:027,4920,145093,112800,27590,0,0,0
13:58:01:066,4950,144382,112118,27444,0,0,0
13:58:01:084,4979,143903,111707,27336,0,0,0
13:58:01:115,5009,143840,111619,27325,0,0,0
13:58:01:144,5039,143975,111778,27334,0,0,0
13:58:01:175,5099,144248,112066,27383,0,0,0
13:58:01:204,5129,144469,112284,27417,0,0,0
13:58:01:236,5158,144690,112524,27465,0,0,0
13:58:01:266,5188,144724,112609,27458,0,0,0
13:58:01:296,5218,145068,112877,27535,0,0,0
13:58:01:325,5248,145518,113331,27638,0,0,0
13:58:01:366,5278,146713,114501,27864,0,0,0
13:58:01:386,5307,147078,115013,27948,0,0,0
13:58:01:415,5337,146371,114317,27782,0,0,0
13:58:01:444,5367,146299,114404,27745,0,0,0
13:58:01:476,5397,145751,114006,27621,0,0,0
13:58:01:504,5427,144579,113007,27392,0,0,0
