time,cnt,ir,red,green,spo2,hr,temp
18:32:10:363,2901,130781,120567,10408,0,0,0
18:32:10:395,2931,130838,120632,10431,0,0,0
18:32:10:425,2960,130882,120615,10425,0,0,0
18:32:10:454,2990,130967,120647,10460,0,0,0
18:32:10:484,3020,130998,120685,10466,0,0,0
18:32:10:514,3050,131015,120689,10499,0,0,0
18:32:10:545,3080,131120,120730,10526,0,0,0
18:32:10:575,3109,130672,120746,10507,0,0,0
18:32:10:634,3139,130732,120778,10549,0,0,0
18:32:10:664,3169,130809,120764,10583,0,0,0
18:32:10:695,3199,130875,120835,10582,0,0,0
18:32:10:723,3228,130880,120828,10569,0,0,0
18:32:10:725,3258,130888,120856,10609,0,0,0
18:32:10:754,3318,130828,120801,10648,0,0,0
18:32:10:785,3347,130624,120736,10628,0,0,0
18:32:10:815,3377,130570,120726,10695,0,0,0
18:32:10:845,3407,130543,120683,10636,0,0,0
18:32:10:874,3421,130506,120730,10656,0,0,0
18:32:10:905,3441,130636,120741,10669,0,0,0
18:32:10:934,3467,130627,120722,10657,0,0,0
18:32:10:963,3496,130780,120763,10722,0,0,0
18:32:10:994,3527,130856,120797,10732,0,0,0
18:32:11:024,3556,130876,120806,10774,0,0,0
18:32:11:054,3585,130895,120818,10777,0,0,0
18:32:11:084,3615,130882,120859,10783,0,0,0
18:32:11:115,3645,130997,120851,10818,0,0,0
18:32:11:144,3675,130982,120880,10807,0,0,0
18:32:11:174,3704,131126,120903,10847,0,0,0
18:32:11:205,3734,131082,120904,10842,0,0,0
18:32:11:235,3764,131220,120937,10880,0,0,0
18:32:11:262,3794,131229,120946,10863,0,0,0
18:32:11:293,3824,131295,120944,10905,0,0,0
18:32:11:323,3853,131305,120971,10916,0,0,0
18:32:11:355,3883,131438,120976,10944,0,0,0
18:32:11:384,3913,131438,121012,10965,0,0,0
18:32:11:413,3943,131446,120998,10967,0,0,0
18:32:11:468,3973,131240,120980,10960,0,0,0
18:32:11:474,4002,131124,120905,10925,0,0,0
18:32:11:505,4032,131154,120922,10934,0,0,0
18:32:12:465,5101,131148,120998,10929,89,87,23.1
18:32:12:494,5103,131202,120995,10972,0,0,0
18:32:12:553,5121,131167,121036,10972,0,0,0
18:32:12:555,5141,131147,121083,10961,0,0,0
18:32:12:590,5161,130958,120976,10932,0,0,0
18:32:12:615,5181,130782,120944,10887,0,0,0
18:32:12:645,5201,130690,120923,10860,0,0,0
18:32:12:675,5221,130687,120893,10856,0,0,0
18:32:12:704,5241,130694,120860,10869,0,0,0
18:32:12:735,5261,130726,120881,10880,0,0,0
18:32:12:765,5283,130751,120882,10881,0,0,0
18:32:12:795,5313,130828,120899,10894,0,0,0
18:32:12:823,5343,130878,120896,10902,0,0,0
18:32:12:854,5373,130911,120907,10918,0,0,0
18:32:12:884,5403,130969,120934,10935,0,0,0
18:32:12:914,5432,131021,120944,10929,0,0,0
18:32:12:945,5462,131052,120960,10941,0,0,0
18:32:12:975,5492,131062,120954,10963,0,0,0
18:32:13:005,5522,131076,120971,10957,0,0,0
18:32:13:037,5551,131062,120948,10988,0,0,0
18:32:13:065,5581,130859,120901,10983,0,0,0
18:32:13:100,5611,130805,120883,10973,0,0,0
18:32:13:125,5641,130719,120854,10959,0,0,0
18:32:13:155,5671,130696,120833,10927,0,0,0
18:32:13:185,5700,130698,120850,10936,0,0,0
18:32:13:215,5730,130747,120841,10926,0,0,0
18:32:13:245,5760,130897,120883,10953,0,0,0
18:32:13:275,5790,130982,120883,10990,0,0,0
18:32:13:305,5819,131106,120908,10988,0,0,0
18:32:13:335,5849,131197,120922,11026,0,0,0
18:32:13:365,5879,131367,120948,11058,0,0,0
18:32:13:395,5909,131437,120999,11067,0,0,0
18:32:13:424,5939,132522,121266,11653,0,0,0
18:32:13:454,5968,132528,121271,11665,0,0,0
18:32:13:483,5998,132510,121242,11657,0,0,0
18:32:13:513,6028,132515,121239,11648,0,0,0
18:32:13:543,6058,132564,121260,11677,0,0,0
18:32:13:573,6088,132587,121263,11642,0,0,0
18:32:13:603,6118,132624,121279,11685,0,0,0
18:32:13:633,6147,132657,121295,11679,0,0,0
18:32:13:663,6176,132616,121262,11685,0,0,0
18:32:13:692,6206,132667,121315,11693,0,0,0
18:32:13:723,6236,132625,121312,11675,0,0,0
18:32:13:753,6266,132682,121303,11728,0,0,0
18:32:13:755,6296,132679,121300,11726,0,0,0
18:32:13:785,6325,132715,121338,11726,0,0,0
18:32:13:815,6355,132787,121337,11753,0,0,0
18:32:13:845,6385,132781,121376,11728,0,0,0
18:32:13:875,6415,132861,121385,11757,0,0,0
18:32:13:905,6421,132861,121390,11762,0,0,0
18:32:13:934,6445,132929,121398,11774,0,0,0
18:32:13:964,6475,132969,121398,11800,0,0,0
18:32:13:995,6504,133023,121422,11807,0,0,0
18:32:14:024,6534,133093,121442,11836,0,0,0
18:32:14:053,6564,133061,121447,11839,0,0,0
18:32:14:084,6594,132984,121403,11834,0,0,0
18:32:14:115,6624,132831,121324,11855,0,0,0
18:32:14:144,6653,132726,121307,11802,0,0,0
18:32:14:175,6683,132677,121297,11839,0,0,0
18:32:14:205,6713,132716,121284,11801,0,0,0
18:32:14:235,6743,132700,121321,11808,0,0,0
18:32:14:265,6773,132778,121301,11841,0,0,0
18:32:14:295,6802,132799,121334,11816,0,0,0
18:32:14:325,6832,132879,121352,11839,0,0,0
18:32:14:355,6862,132869,121330,11831,0,0,0
18:32:14:384,6892,132866,121348,11847,0,0,0
18:32:14:414,6921,132919,121300,11864,0,0,0
18:32:14:444,6951,132877,121326,11856,0,0,0
18:32:14:474,6981,132966,121311,11881,0,0,0
18:32:14:505,7011,132969,121342,11900,0,0,0
18:32:14:534,7041,133076,121389,11895,0,0,0
18:32:14:565,7070,133165,121379,11930,0,0,0
18:32:14:595,7100,133148,121431,11917,0,0,0
18:32:14:625,7130,133277,121405,11950,0,0,0
18:32:14:654,7160,133325,121418,11950,0,0,0
18:32:14:684,7189,133431,121409,11966,0,0,0
18:32:14:714,7219,133480,121401,12025,0,0,0
18:32:14:744,7249,133406,121319,12026,0,0,0
18:32:14:775,7279,133340,121276,12020,0,0,0
18:32:14:805,7309,133249,121195,12050,0,0,0
18:32:14:835,7338,133220,121224,12034,0,0,0
18:32:14:865,7368,133263,121196,12062,0,0,0
18:32:14:895,7398,133362,121262,12086,0,0,0
18:32:14:925,7428,133400,121261,12072,0,0,0
18:32:14:954,7458,133545,121282,12116,0,0,0
18:32:14:984,7487,133625,121299,12153,0,0,0
18:32:15:015,7517,133726,121333,12167,0,0,0
18:32:15:045,7547,133801,121352,12199,0,0,0
18:32:15:075,7577,133790,121311,12232,0,0,0
18:32:15:105,7606,133823,121360,12228,0,0,0
18:32:15:135,7636,133893,121345,12259,0,0,0
18:32:15:163,7666,133944,121374,12231,0,0,0
18:32:15:194,7696,134115,121416,12275,0,0,0
18:32:15:225,7726,134156,121384,12307,0,0,0
18:32:15:255,7755,134302,121420,12310,0,0,0
18:32:15:285,7785,134381,121442,12364,0,0,0
18:32:15:315,7815,134533,121476,12377,0,0,0
18:32:15:345,7845,134677,121514,12404,0,0,0
18:32:15:375,7875,134787,121526,12443,0,0,0
18:32:15:411,7904,134833,121559,12435,0,0,0
18:32:15:435,7934,134678,121469,12444,0,0,0
18:32:15:465,7964,134546,121410,12433,0,0,0
18:32:15:495,7994,134553,121413,12448,0,0,0
18:32:15:525,8023,134637,121396,12486,0,0,0
18:32:15:555,8066,134817,121485,12491,88,88,0
18:32:15:585,8083,134949,121502,12544,0,0,0
18:32:15:615,8113,135099,121497,12589,0,0,0
18:32:15:645,8143,135196,121535,12595,0,0,0
18:32:15:674,8172,135267,121527,12631,0,0,0
18:32:15:704,8202,135230,121522,12604,0,0,0
18:32:15:735,8232,135253,121496,12629,0,0,0
18:32:15:765,8262,135242,121465,12641,0,0,0
18:32:15:795,8291,135322,121483,12654,0,0,0
