time,cnt,ir,red,green,spo2,hr,temp
14:07:02:035,13983,0,0,71,0,0,0
14:07:16:615,2011,32,0,44,0,0,32.1
14:07:01:939,13894,44,60,15,0,0,0
14:07:01:969,13924,0,7,30,0,0,0
14:07:01:999,13953,5,34,0,0,0,0
14:07:16:646,2033,8,28,0,0,0,0
14:07:16:761,2055,0,0,24,0,0,0
14:07:16:764,2076,46,41,28,0,0,0
14:07:16:851,2098,0,0,0,0,0,0
14:07:16:854,2119,22,0,53,0,0,0
14:07:16:880,2140,23,41,0,0,0,0
14:07:16:910,2166,0,0,28,0,0,0
14:07:16:939,2190,40,38,29,0,0,0
14:07:16:942,2219,0,6,0,0,0,0
14:07:16:970,2279,30,0,50,0,0,0
14:07:17:030,2308,17,36,0,0,0,0
14:07:17:060,2338,0,12,11,0,0,0
14:07:17:090,2360,102,26,27,0,0,0
14:07:17:092,2381,0,10,0,0,0,0
14:07:17:151,2403,11,52,0,0,0,0
14:07:17:152,2458,0,0,0,0,0,0
14:07:17:180,2487,49,33,41,0,0,0
14:07:17:210,2509,0,0,0,0,0,0
14:07:17:240,2530,20,0,45,0,0,0
14:07:17:301,2552,12,61,0,0,0,0
14:07:17:302,2577,0,0,0,0,0,0
14:07:17:331,2606,51,36,40,0,0,0
14:07:17:360,2636,0,19,0,0,0,0
14:07:17:390,2666,25,0,48,0,0,0
14:07:17:420,2695,32,43,0,0,0,0
14:07:17:421,2726,0,0,0,0,0,0
14:07:17:510,2755,54,38,18,0,0,0
14:07:17:512,2785,0,0,0,0,0,0
14:07:17:541,2815,0,0,42,0,0,0
14:07:17:542,2836,0,0,0,0,0,0
14:07:17:570,2857,48,23,51,0,0,0
14:07:17:601,2879,0,19,0,0,0,0
14:07:17:631,2934,30,0,38,0,0,0
14:07:17:691,2956,33,43,0,0,0,0
14:07:17:693,2977,0,0,0,0,0,0
14:07:17:720,2999,72,28,52,0,0,0
14:07:17:751,3023,16,0,0,0,0,0
14:07:17:752,3053,0,0,94,0,0,0
14:07:17:811,3074,0,0,0,0,0,0
14:07:17:813,3113,54,20,48,0,0,0
14:07:17:840,3142,0,23,0,0,0,0
14:07:17:871,3164,52,17,37,0,0,0
14:07:17:872,3185,3,13,0,0,0,0
14:07:17:931,3206,0,0,111,0,0,014:07:17:931,3206,0,0,111,0,0,0
14:07:17:960,3232,0,0,0,0,0,0
14:07:17:870,3164,52,17,37,0,0,0
14:07:17:872,3185,3,13,0,0,0,0
14:07:17:989,3261,51,16,48,0,0,0
14:07:17:811,3074,0,0,0,0,0,0
14:07:17:813,3113,54,20,48,0,0,0
14:07:17:840,3142,0,23,0,0,0,0
14:07:17:990,3283,3,29,0,0,0,0
14:07:18:021,3304,0,0,0,0,0,0
14:07:18:051,3351,45,16,37,0,0,0
14:07:18:052,3380,0,30,0,0,0,0
14:07:18:080,3402,0,0,14,0,0,0
14:07:18:110,3423,36,58,15,0,0,0
14:07:18:145,3445,44,0,49,0,0,0
14:07:18:147,3466,0,19,0,0,0,0
14:07:18:171,3488,0,0,18,0,0,0
14:07:18:172,3509,0,0,0,0,0,0
14:07:18:200,3531,44,1,58,0,0,0
14:07:18:260,3553,0,0,10,0,0,0
14:07:18:262,3575,0,0,0,0,0,0
14:07:18:291,3596,34,2,51,0,0,0
14:07:18:320,3619,0,0,16,0,0,0
14:07:18:351,3640,56,58,38,0,0,0
14:07:18:352,3662,0,7,0,0,0,0
14:07:18:380,3683,25,0,60,0,0,0
14:07:18:411,3708,49,52,38,0,0,0
14:07:18:441,3738,0,5,0,0,0,0
14:07:18:470,3759,27,0,53,0,0,0
14:07:18:472,3781,7,55,1,0,0,0
14:07:18:501,3803,0,0,16,0,0,0
14:07:18:502,3827,0,10,0,0,0,0
14:07:18:530,3857,24,0,59,0,0,0
14:07:18:561,3879,0,0,3,0,0,0
14:07:18:591,3900,57,35,32,0,0,0
14:07:18:651,3922,0,23,0,0,0,0
14:07:18:653,3943,33,0,59,0,0,0
14:07:18:680,3965,22,47,0,0,0,0
14:07:18:711,3986,51,27,51,0,0,0
14:07:18:800,4008,0,24,0,0,0,0
14:07:18:803,4036,7,0,41,0,0,0
14:07:18:829,4067,33,48,0,0,0,0
