time,spo2,hr,temp
12:50:09.355,,,31.6
12:50:09.365,100,,
12:50:11.585,98,78,
12:50:14.549,99,,31.7
12:50:17.524,99,75,
12:50:20.539,100,,
12:50:23.559,100,,
12:50:26.568,100,,
12:50:29.672,100,,31.8
12:50:32.635,100,,
12:50:35.649,100,,
12:50:38.677,100,,
12:50:41.691,100,,
12:50:44.794,99,69,31.1
12:50:47.741,100,,
12:50:50.755,100,,
12:50:53.797,99,69,
12:50:56.799,99,72,
12:50:59.901,100,,31.7
12:51:02.854,100,,
12:51:05.876,99,,
12:51:08.893,100,,
12:51:11.912,100,,
12:51:15.021,100,,31.9
12:51:17.948,98,73,
12:51:20.989,99,70,
12:51:24.006,96,,
12:51:27.016,96,,
12:51:30.119,97,67,31.9
12:51:33.059,99,,
12:51:36.098,98,,
12:51:39.115,99,65,
12:51:42.134,100,,
12:51:45.228,100,,32.2
12:51:48.179,100,,
12:51:51.207,100,,
12:51:54.219,100,,
12:51:57.235,100,,
12:52:00.336,100,,32.5
12:52:03.295,100,,
12:52:06.313,99,,
12:52:09.328,96,66,
12:52:12.354,98,,
12:52:15.444,99,64,32.6
12:52:18.383,97,61,
