time,cnt,ir,red,green,spo2,hr,temp
17:45:39:501,2019,135084,126989,11682,0,0,32.7
17:45:39:549,2020,135084,126989,11682,0,0,0
17:45:39:598,2042,135604,127198,11816,0,0,0
17:45:39:646,2069,135942,127326,11909,70,0,0
17:45:39:700,2091,136198,127411,11988,0,0,0
17:45:39:748,2113,136531,127545,12117,0,0,0
17:45:39:796,2139,136911,127724,12201,0,0,0
17:45:39:844,2188,137262,127859,12328,0,0,0
17:45:39:892,2236,137661,128028,12460,0,0,0
17:45:39:942,2285,138066,128186,12587,0,0,0
17:45:39:989,2333,138580,128409,12769,0,0,0
17:45:40:035,2382,139038,128670,12886,0,0,0
17:45:40:089,2430,139426,128806,13031,0,0,0
17:45:40:136,2479,140587,129247,13280,0,0,0
17:45:40:185,2527,141359,129568,13438,0,0,0
17:45:40:231,2576,141965,129828,13536,0,0,0
17:45:40:283,2624,142359,129940,13628,0,0,0
17:45:40:330,2672,142646,130060,13721,0,0,0
17:45:40:380,2721,142465,130008,13760,0,0,0
17:45:40:428,2769,141627,129675,13819,0,0,0
17:45:40:475,2817,140786,129358,13828,0,0,0
17:45:40:521,2866,140346,129171,13816,0,0,0
17:45:40:570,2914,140233,129104,13812,0,0,0
17:45:40:624,2963,140214,129135,13839,0,0,0
17:45:40:673,3011,140452,129184,13900,0,0,0
17:45:40:722,3060,140557,129220,13953,0,0,0
17:45:40:820,3108,140701,129265,14028,0,0,0
17:45:40:869,3156,140806,129322,14042,0,0,0
17:45:40:915,3205,140929,129340,14129,0,0,0
17:45:40:967,3253,141101,129426,14169,0,0,0
17:45:41:013,3301,141239,129451,14214,0,0,0
17:45:41:063,3398,141419,129522,14286,0,0,0
17:45:41:112,3446,141484,129565,14308,0,0,0
17:45:41:159,3495,141531,129572,14410,0,0,0
17:45:41:208,3543,145776,130708,16053,0,0,0
17:45:41:258,3591,145943,130790,16067,0,0,0
17:45:41:306,3640,145867,130812,16061,0,0,0
17:45:41:353,3688,145563,130640,16127,0,0,0
17:45:41:401,3737,144468,130256,16066,0,0,0
17:45:41:449,3785,144545,130284,16057,0,0,0
17:45:41:501,3833,145336,130530,16128,0,0,0
17:45:41:547,3882,145573,130616,16140,0,0,0
17:45:41:601,3930,145985,130725,16193,0,0,0
17:45:41:648,3978,146050,130753,16195,0,0,0
17:45:41:745,4027,145790,130617,16221,0,0,0
17:45:41:746,4075,145654,130486,16192,0,0,0
17:45:41:795,4124,145881,130553,16236,0,0,0
17:45:41:860,4172,146264,130671,16256,0,0,0
17:45:41:889,4221,146396,130737,16285,0,0,0
17:45:41:938,4270,146347,130717,16303,0,0,0
17:45:41:988,4318,146340,130742,16350,0,0,0
17:45:42:085,4366,146373,130770,16353,0,0,0
17:45:42:136,4415,146455,130833,16412,0,0,0
17:45:42:186,4463,146275,130740,16422,0,0,0
17:45:42:234,4511,144274,130187,16392,0,0,0
17:45:42:283,4560,144057,130152,16402,0,0,0
17:45:42:328,4657,144445,130348,16446,0,0,0
17:45:42:379,4705,144554,130350,16478,0,0,0
17:45:42:428,4753,145130,130603,16515,0,0,0
17:45:42:478,4802,145138,130620,16544,0,0,0
17:45:42:569,4850,144708,130469,16526,0,0,0
17:45:42:620,4899,144771,130477,16553,0,0,0
17:45:42:671,4947,145027,130550,16564,0,0,0
17:45:42:726,4995,145736,130834,16626,0,0,0
17:45:42:769,5097,145905,130875,16649,61,0,0
17:45:42:874,5140,146017,130918,16635,0,0,0
17:45:42:876,5189,146091,130926,16663,0,0,0
17:45:42:883,5237,146072,130922,16659,0,0,0
17:45:42:895,5286,145116,130597,16643,0,0,0
17:45:42:908,5334,143589,130100,16372,0,0,0
17:45:42:942,5383,143591,130112,16279,0,0,0
17:45:42:942,5440,143809,130186,16324,0,0,0
17:45:42:942,5462,143994,130261,16341,0,0,0
17:45:42:963,5484,144320,130366,16401,0,0,0
17:45:42:975,5507,144361,130402,16443,0,0,0
17:45:43:008,5529,144279,130362,16448,0,0,0
17:45:43:031,5551,144457,130450,16469,0,0,0
17:45:43:043,5574,144813,130530,16514,0,0,0
17:45:43:064,5596,145261,130724,16558,0,0,0
17:45:43:088,5618,145566,130830,16598,0,0,0
17:45:43:119,5640,146088,131026,16630,0,0,0
17:45:43:132,5663,146356,131106,16675,0,0,0
17:45:43:154,5685,146701,131215,16673,0,0,0
17:45:43:178,5707,146780,131224,16705,0,0,0
17:45:43:200,5730,145138,130684,16612,0,0,0
17:45:43:223,5752,143940,130273,16499,0,0,0
17:45:43:244,5774,143928,130205,16465,0,0,0
17:45:43:268,5796,144208,130397,16526,0,0,0
17:45:43:290,5819,144637,130513,16603,0,0,0
17:45:43:313,5841,144684,130504,16613,0,0,0
17:45:43:351,5863,144590,130478,16614,0,0,0
17:45:43:358,5885,144650,130480,16633,0,0,0
17:45:43:390,5907,144866,130556,16624,0,0,0
