time,spo2,hr,temp
16:24:55.685,,,29.3
16:24:55.720,96,,
16:24:57.064,96,,
16:25:00.048,96,66,29
16:25:02.994,96,,
16:25:06.016,93,69,
16:25:09.042,92,,
16:25:12.206,91,66,
16:25:15.158,92,69,29.4
16:25:18.097,93,70,
16:25:21.136,92,,
16:25:24.152,93,74,
16:25:27.177,96,,
16:25:30.260,96,,29.5
16:25:33.213,96,70,
16:25:36.233,97,67,
16:25:39.255,98,,
16:25:42.274,99,66,
16:25:45.386,99,71,30.7
16:25:48.327,98,73,
16:25:51.355,98,74,
16:25:54.385,98,71,
16:25:57.396,98,74,
16:26:00.483,98,71,31.1
16:26:03.424,98,,
16:26:06.451,98,67,
16:26:09.478,98,63,
16:26:12.504,98,,
16:26:15.592,97,66,31.2
16:26:18.559,97,71,
16:26:21.549,98,,
16:26:24.601,98,,
16:26:27.624,98,73,
16:26:30.698,97,74,31.5
16:26:33.667,98,74,
16:26:36.672,98,,
16:26:39.695,98,78,
16:26:42.724,98,78,
16:26:45.809,99,,31.7
16:26:48.776,98,82,
16:26:51.777,98,,
16:26:54.806,98,78,
16:26:57.843,98,,
16:27:00.930,98,79,32
16:27:03.873,98,,
16:27:06.891,98,77,
16:27:09.913,96,77,
16:27:12.932,94,76,
16:27:16.039,96,74,33.4
