time,cnt,ir,red,green,spo2,hr,temp
13:48:01:814,2028,22,0,20,0,0,27.5
13:48:01:822,2029,22,0,20,0,0,0
13:48:01:822,2050,0,1,0,0,0,0
13:48:01:853,2072,21,30,0,0,0,0
13:48:01:882,2094,0,0,15,0,0,0
13:48:01:942,2115,41,22,19,0,0,0
13:48:01:943,2137,0,19,0,0,0,0
13:48:01:972,2158,11,0,46,0,0,0
13:48:01:973,2179,7,23,0,0,0,0
13:48:02:001,2201,0,0,11,0,0,0
13:48:02:042,2223,55,34,21,0,0,0
13:48:02:042,2244,0,4,0,0,0,0
13:48:02:062,2266,14,0,30,0,0,0
13:48:02:092,2287,39,35,8,0,0,0
13:48:02:121,2309,0,0,3,0,0,0
13:48:02:153,2331,43,31,27,0,0,0
13:48:02:153,2352,0,6,0,0,0,0
13:48:02:183,2373,19,0,50,0,0,0
13:48:02:213,2395,0,34,21,0,0,0
13:48:02:242,2416,29,33,23,0,0,0
13:48:02:287,2438,0,8,0,0,0,0
13:48:02:301,2459,13,0,35,0,0,0
13:48:02:331,2481,20,38,0,0,0,0
13:48:02:331,2502,0,0,0,0,0,0
13:48:02:362,2523,35,15,31,0,0,0
13:48:02:393,2550,5,13,0,0,0,0
13:48:02:422,2580,0,0,32,0,0,0
13:48:02:482,2602,29,35,9,0,0,0
13:48:02:483,2640,0,0,0,0,0,0
13:48:02:513,2661,35,0,33,0,0,0
13:48:02:556,2682,0,19,0,0,0,0
13:48:02:571,2734,33,49,17,0,0,0
13:48:02:572,2755,0,0,0,0,0,0
13:48:02:602,2777,27,24,37,0,0,0
13:48:02:632,2798,8,23,0,0,0,0
13:48:02:633,2820,0,0,17,0,0,0
13:48:02:663,2841,21,40,19,0,0,0
13:48:02:693,2863,0,0,0,0,0,0
13:48:02:722,2884,85,0,43,0,0,0
13:48:02:843,2906,19,26,7,0,0,0
13:48:02:889,2927,43,27,41,0,0,0
13:48:02:889,2949,0,2,0,0,0,0
13:48:02:962,2970,11,0,43,0,0,0
13:48:02:992,2998,32,31,0,0,0,0
13:48:02:993,3117,0,0,3,0,0,0
13:48:03:023,3138,37,31,25,0,0,0
13:48:03:053,3160,0,11,0,0,0,0
13:48:03:054,3236,8,0,24,0,0,0
13:48:03:085,3258,31,48,0,0,0,0
13:48:03:113,3279,0,0,0,0,0,0
13:48:03:154,3301,13,24,34,0,0,0
13:48:03:171,3322,13,0,27,0,0,0
13:48:03:202,3344,19,36,6,0,0,0
13:48:03:203,3365,0,0,0,0,0,0
13:48:03:262,3386,33,16,33,0,0,0
13:48:03:292,3414,0,1,0,0,0,0
13:48:03:293,3444,2,0,23,0,0,0
13:48:03:323,3466,35,43,16,0,0,0
13:48:03:353,3487,35,28,24,0,0,0
13:48:03:383,3533,0,22,0,0,0,0
13:48:03:430,3555,35,36,12,0,0,0
13:48:03:430,3577,0,0,0,0,0,0
13:48:03:441,3598,36,18,28,0,0,0
13:48:03:472,3623,0,0,15,0,0,0
13:48:03:472,3652,0,0,0,0,0,0
13:48:03:501,3674,41,4,24,0,0,0
13:48:03:532,3696,3,25,0,0,0,0
13:48:03:533,3717,0,0,13,0,0,0
13:48:03:564,3739,35,40,14,0,0,0
13:48:03:592,3761,0,0,0,0,0,0
13:48:03:630,3782,21,2,40,0,0,0
13:48:03:631,3803,8,24,0,0,0,0
13:48:03:651,3825,0,0,18,0,0,0
13:48:03:681,3846,33,9,11,0,0,0
13:48:03:711,3868,0,10,24,0,0,0
13:48:03:743,3889,20,43,0,0,0,0
13:48:03:744,3910,0,0,16,0,0,0
13:48:03:773,3932,40,39,26,0,0,0
13:48:03:802,3953,0,12,0,0,0,0
13:48:03:833,3980,44,34,32,0,0,0
13:48:03:834,4001,0,16,0,0,0,0
13:48:03:873,4023,23,0,25,0,0,0
13:48:03:891,4045,32,26,0,0,0,0
13:48:03:922,4069,0,0,6,0,0,0
13:48:03:952,4091,35,17,31,0,0,0
13:48:03:953,4113,0,0,0,0,0,0
13:48:03:982,4134,0,0,89,0,0,0
13:48:03:983,4159,0,0,0,0,0,0
13:48:04:012,4188,39,23,21,0,0,0
13:48:04:043,4210,0,13,26,0,0,0
13:48:04:102,4232,27,43,8,0,0,0
13:48:04:132,4253,42,11,32,0,0,0
13:48:04:193,4275,0,17,0,0,0,0
13:48:04:194,4296,0,0,32,0,0,0
13:48:04:222,4318,29,37,20,0,0,0
13:48:04:254,4368,0,0,0,0,0,0
13:48:04:255,4397,9,27,0,0,0,0
13:48:04:283,4418,2,0,21,0,0,0
13:48:04:316,4457,25,27,19,0,0,0
13:48:04:317,4486,0,0,0,0,0,0
13:48:04:349,4507,25,12,38,0,0,0
13:48:04:371,4529,0,82,0,0,0,0
13:48:04:372,4550,0,0,23,0,0,0
13:48:04:402,4572,34,22,6,0,0,0
13:48:04:432,4594,31,0,27,0,0,0
13:48:04:463,4615,0,15,0,0,0,0
13:48:04:464,4636,0,0,14,0,0,0
13:48:04:493,4658,28,38,25,0,0,0
13:48:04:523,4680,0,0,0,0,0,0
13:48:04:552,4701,28,0,43,0,0,0
13:48:05:582,5762,24,0,15,0,0,27.6
13:48:05:583,5784,0,10,0,0,0,0
13:48:05:603,5806,20,0,31,0,0,0
13:48:05:634,5827,16,34,0,0,0,0
13:48:05:663,5849,0,0,16,0,0,0
13:48:05:693,5870,28,40,32,0,0,0
13:48:05:694,5892,0,8,0,0,0,0
13:48:05:723,5913,23,0,49,0,0,0
13:48:05:752,5935,44,30,0,0,0,0
13:48:05:783,5956,32,25,26,0,0,0
13:48:05:826,5977,0,0,0,0,0,0
13:48:05:841,5999,16,0,35,0,0,0
13:48:05:872,6020,20,24,3,0,0,0
13:48:05:873,6042,0,0,0,0,0,0
13:48:05:902,6063,31,73,28,0,0,0
13:48:05:933,6085,0,9,0,0,0,0
13:48:05:934,6106,0,0,0,0,0,0
13:48:05:963,6127,13,14,33,0,0,0
13:48:05:993,6149,14,0,30,0,0,0
13:48:06:022,6170,27,26,37,0,0,0
13:48:06:063,6191,37,23,25,0,0,0
13:48:06:082,6213,0,22,0,0,0,0
13:48:06:082,6235,0,0,36,0,0,0
13:48:06:173,6257,27,45,0,0,0,0
13:48:06:173,6278,0,0,0,0,0,0
13:48:06:233,6303,24,49,31,0,0,0
13:48:06:263,6324,0,27,0,0,0,0
13:48:06:292,6346,42,44,20,0,0,0
13:48:06:293,6367,0,0,0,0,0,0
13:48:06:353,6423,33,16,41,0,0,0
13:48:06:364,6482,0,35,0,0,0,0
13:48:06:411,6512,0,0,26,0,0,0
13:48:06:442,6533,23,25,0,0,0,0
13:48:06:443,6555,0,0,11,0,0,0
13:48:06:472,6576,0,5,0,0,0,0
13:48:06:503,6602,24,1,38,0,0,0
13:48:06:531,6660,3,26,0,0,0,0
13:48:06:532,6682,0,0,36,0,0,0
13:48:06:592,6704,47,32,29,0,0,0
13:48:06:593,6725,0,2,0,0,0,0
13:48:06:634,6747,37,0,42,0,0,0
13:48:06:634,6768,0,19,0,0,0,0
13:48:06:655,6790,0,0,4,0,0,0
13:48:06:681,6811,38,37,15,0,0,0
13:48:06:681,6840,0,52,0,0,0,0
13:48:06:711,6861,26,0,31,0,0,0
13:48:06:741,6883,0,0,7,0,0,0
13:48:06:771,6904,37,25,23,0,0,0
13:48:06:772,6926,0,8,0,0,0,0
13:48:06:803,6947,21,0,37,0,0,0
13:48:06:839,6969,2,37,5,0,0,0
13:48:06:839,6990,0,0,0,0,0,0
13:48:06:861,7012,39,23,27,0,0,0
13:48:06:892,7033,0,12,0,0,0,0
13:48:06:952,7055,11,0,30,0,0,0
13:48:06:953,7076,26,52,0,0,0,0
13:48:07:013,7098,0,0,0,0,0,0
13:48:07:014,7119,0,23,0,0,0,0
13:48:07:014,7141,1,0,32,0,0,0
13:48:07:043,7167,19,48,0,0,0,0
13:48:07:086,7197,0,0,0,0,0,0
13:48:07:086,7218,9,0,23,0,0,0
13:48:07:101,7240,21,35,44,0,0,0
13:48:07:131,7261,0,29,0,0,0,0
13:48:07:131,7286,4,0,29,0,0,0
13:48:07:162,7307,5,38,17,0,0,0
13:48:07:193,7329,0,0,0,0,0,0
13:48:07:194,7350,2,32,0,0,0,0
13:48:07:223,7372,0,0,0,0,0,0
13:48:07:253,7393,35,3,26,0,0,0
13:48:07:293,7415,6,11,0,0,0,0
13:48:07:293,7436,0,0,28,0,0,0
