time,spo2,hr,temp
15:57:38.039,,,27.2
15:57:39.107,79,,27.1
15:57:41.361,80,84,
15:57:44.342,82,85,
15:57:47.356,81,87,
15:57:50.398,79,,
15:57:53.485,78,,27.2
15:57:56.426,77,,
15:57:59.440,81,86,
15:58:02.469,81,86,
15:58:05.495,79,,
15:58:08.588,78,,27.4
15:58:11.524,81,83,
15:58:14.551,81,85,
15:58:17.575,78,,
15:58:20.590,76,,
15:58:23.690,75,,27.7
15:58:26.666,77,,
15:58:29.680,78,,
15:58:32.689,79,,
15:58:35.697,78,,
15:58:38.823,78,,27.9
15:58:41.764,77,,
15:58:44.788,80,82,
15:58:47.816,78,,
15:58:50.819,76,,
15:58:53.919,75,,28.1
15:58:56.863,76,,
15:58:59.875,79,,
15:59:02.904,78,,
15:59:05.928,77,,
15:59:09.039,78,,29.4
15:59:11.982,80,90,
15:59:14.996,81,88,
15:59:18.010,83,86,
15:59:21.027,86,89,
15:59:24.149,87,90,29.3
15:59:27.091,82,93,
15:59:30.105,80,,
15:59:33.131,82,91,
15:59:36.157,83,86,
15:59:39.230,84,88,29.2
15:59:42.186,85,90,
15:59:45.200,85,89,
15:59:48.253,87,88,
15:59:51.265,85,84,
15:59:54.363,87,84,29.3
15:59:57.305,86,,
16:00:00.321,83,88,
16:00:03.339,85,89,
16:00:06.363,87,90,
16:00:09.468,86,88,30.3
16:00:12.418,82,91,
16:00:15.432,84,89,
16:00:18.462,86,86,
16:00:21.473,89,84,
16:00:24.596,91,87,29.7
16:00:27.532,92,85,
16:00:30.554,92,80,
16:00:33.576,93,84,
16:00:36.595,95,83,
16:00:39.691,93,81,31.9
16:00:42.622,93,,
16:00:45.649,91,80,
16:00:48.663,89,82,
16:00:51.712,90,81,
