time,cnt,ir,red,green,spo2,hr,temp
16:12:18:421,2033,55218,20108,3597,0,0,30.1
16:12:18:455,2034,55218,20108,3597,0,0,0
16:12:18:481,2055,56672,21250,3807,0,0,0
16:12:18:511,2076,58463,22923,4029,0,0,0
16:12:18:543,2098,59178,23522,4126,0,0,0
16:12:18:576,2119,59433,23896,4193,0,0,0
16:12:18:601,2151,59555,24189,4250,94,85,0
16:12:18:668,2173,59530,24447,4283,0,0,0
16:12:18:669,2195,59459,24454,4274,0,0,0
16:12:18:693,2223,59247,24288,4256,0,0,0
16:12:18:722,2253,59053,23895,4183,0,0,0
16:12:18:755,2283,58949,23707,4155,0,0,0
16:12:18:782,2313,58845,23593,4136,0,0,0
16:12:18:842,2343,58841,23647,4121,0,0,0
16:12:18:876,2373,58700,23721,4150,0,0,0
16:12:18:901,2403,58354,23393,4114,0,0,0
16:12:18:932,2432,58299,23345,4092,0,0,0
16:12:18:964,2462,58091,23205,4072,0,0,0
16:12:18:992,2521,58090,23268,4056,0,0,0
16:12:19:023,2552,58187,23272,4075,0,0,0
16:12:19:050,2581,58181,23340,4132,0,0,0
16:12:19:102,2611,58252,23261,4076,0,0,0
16:12:19:110,2641,58337,23089,4067,0,0,0
16:12:19:142,2671,58332,22784,4033,0,0,0
16:12:19:200,2700,58256,22636,4012,0,0,0
16:12:19:200,2730,58270,22666,4021,0,0,0
16:12:19:231,2760,58292,22828,4035,0,0,0
16:12:19:264,2790,58320,22896,4049,0,0,0
16:12:19:294,2820,58371,22910,4050,0,0,0
16:12:19:322,2849,56957,21708,3807,0,0,0
16:12:19:351,2880,56675,21099,3731,0,0,0
16:12:19:417,2909,56697,21089,3742,0,0,0
16:12:19:442,2939,58094,22664,3991,0,0,0
16:12:19:473,2968,63406,26707,4591,0,0,0
16:12:19:500,2998,73520,34142,5700,0,0,0
16:12:19:533,3028,73530,34091,5690,0,0,0
16:12:19:567,3087,73451,33884,5642,0,0,0
16:12:19:591,3117,73389,33864,5635,0,0,0
16:12:19:621,3147,73402,33838,5635,0,0,0
16:12:19:651,3176,73424,33808,5630,0,0,0
16:12:19:747,3207,73413,33817,5634,0,0,0
16:12:19:748,3236,73412,33874,5644,0,0,0
16:12:19:772,3266,73449,33873,5645,0,0,0
16:12:19:803,3296,73447,33857,5646,0,0,0
16:12:19:832,3325,73410,33868,5650,0,0,0
16:12:19:864,3355,73365,33831,5634,0,0,0
16:12:19:892,3416,73352,33810,5634,0,0,0
16:12:19:921,3445,73387,33792,5635,0,0,0
16:12:19:951,3475,73376,33789,5623,0,0,0
16:12:19:981,3505,73379,33762,5615,0,0,0
16:12:20:042,3534,73339,33750,5619,0,0,0
16:12:20:071,3564,73359,33747,5610,0,0,0
16:12:20:101,3594,73404,33688,5591,0,0,0
16:12:20:131,3624,73411,33722,5601,0,0,0
16:12:20:161,3654,73439,33771,5619,0,0,0
16:12:20:191,3713,73450,33790,5621,0,0,0
16:12:20:224,3743,73472,33782,5613,0,0,0
16:12:20:251,3773,73486,33766,5602,0,0,0
16:12:20:281,3803,73533,33675,5599,0,0,0
16:12:20:311,3832,73518,33619,5599,0,0,0
16:12:20:340,3862,73527,33601,5593,0,0,0
16:12:20:371,3892,73527,33613,5591,0,0,0
16:12:20:406,3922,73500,33602,5585,0,0,0
16:12:20:431,3951,73486,33571,5569,0,0,0
16:12:20:462,3981,73469,33559,5574,0,0,0
16:12:20:495,4011,73470,33591,5564,0,0,0
16:12:20:521,4041,73473,33552,5574,0,0,0
16:12:20:554,4071,73461,33557,5576,0,0,0
16:12:20:583,4100,73462,33534,5554,0,0,0
16:12:20:615,4130,73447,33538,5568,0,0,0
16:12:20:640,4160,73444,33536,5564,0,0,0
16:12:20:703,4190,73445,33526,5573,0,0,0
16:12:20:731,4219,73452,33523,5563,0,0,0
16:12:20:764,4249,73446,33494,5552,0,0,0
16:12:20:792,4279,73432,33481,5552,0,0,0
16:12:20:823,4309,73457,33403,5534,0,0,0
16:12:20:852,4368,73462,33402,5525,0,0,0
16:12:20:881,4398,73475,33330,5500,0,0,0
16:12:20:915,4428,73514,33247,5468,0,0,0
16:12:20:941,4458,73550,33237,5468,0,0,0
16:12:20:973,4488,73607,33114,5427,0,0,0
16:12:21:004,4517,73625,33092,5423,0,0,0
16:12:21:033,4547,73642,33007,5411,0,0,0
16:12:21:062,4577,73640,32978,5385,0,0,0
16:12:21:092,4607,73656,32899,5368,0,0,0
16:12:21:124,4636,73634,32875,5360,0,0,0
16:12:21:151,4666,73658,32881,5360,0,0,0
16:12:21:184,4696,73650,32909,5361,0,0,0
16:12:21:214,4726,73646,32902,5362,0,0,0
16:12:21:274,4756,73634,32881,5366,0,0,0
16:12:21:336,4785,73632,32868,5375,0,0,0
16:12:21:336,4815,73658,32877,5377,0,0,0
16:12:21:362,4845,73662,32883,5379,0,0,0
16:12:21:425,4875,73701,32943,5378,0,0,0
16:12:21:480,4934,73690,32953,5381,0,0,0
16:12:21:545,4963,73672,32916,5363,0,0,0
16:12:21:546,4994,73638,32858,5339,0,0,0
16:12:21:572,5053,73622,32824,5338,0,0,0
16:12:21:601,5083,73577,32774,5330,0,0,0
16:12:21:634,5153,73570,32731,5314,93,88,0
16:12:21:664,5175,73558,32690,5309,0,0,0
16:12:21:699,5203,73350,32355,5234,0,0,0
16:12:21:710,5232,73335,32257,5204,0,0,0
16:12:21:737,5262,73112,31993,5154,0,0,0
16:12:21:745,5292,73066,31941,5138,0,0,0
16:12:21:754,5322,72967,31834,5104,0,0,0
16:12:21:766,5359,72886,31764,5090,0,0,0
16:12:21:778,5381,72795,31634,5066,0,0,0
16:12:21:789,5403,72624,31391,5001,0,0,0
16:12:21:801,5425,72612,31330,4997,0,0,0
16:12:21:829,5446,72491,31230,4971,0,0,0
16:12:21:835,5468,72407,31135,4959,0,0,0
16:12:21:857,5489,72165,30932,4901,0,0,0
16:12:21:879,5511,72145,30914,4897,0,0,0
16:12:21:944,5532,72177,30924,4915,0,0,0
16:12:21:946,5554,72185,30930,4913,0,0,0
16:12:21:957,5575,72094,30864,4907,0,0,0
16:12:21:969,5597,72027,30776,4867,0,0,0
16:12:21:992,5618,71543,30423,4770,0,0,0
