time,spo2,hr,temp
16:21:00.552,,,29.7
16:21:01.204,92,73,
16:21:04.087,91,80,
16:21:07.121,89,81,
16:21:10.200,88,81,29.8
16:21:13.153,89,,
16:21:16.181,88,84,
16:21:19.203,89,84,
16:21:22.228,88,85,
16:21:25.311,88,84,30.1
16:21:28.262,91,,
16:21:31.286,89,85,
16:21:34.312,89,83,
16:21:37.352,92,85,
16:21:40.439,92,86,30.2
16:21:43.379,94,89,
16:21:46.408,93,82,
16:21:49.423,90,,
16:21:52.446,89,84,
16:21:55.535,88,79,30.5
16:21:58.477,89,82,
16:22:01.503,90,83,
16:22:04.529,89,,
16:22:07.558,87,82,
16:22:10.645,87,81,31.1
16:22:13.610,89,,
16:22:16.612,87,84,
16:22:19.641,84,87,
16:22:22.667,83,90,
16:22:25.778,83,90,31.5
16:22:28.717,85,91,
16:22:31.738,85,90,
16:22:34.759,87,88,
16:22:37.762,88,91,
16:22:40.876,88,88,31.3
16:22:43.819,85,83,
16:22:46.841,84,83,
16:22:49.877,82,82,
16:22:52.896,84,81,
16:22:55.983,85,85,31.5
16:22:58.925,88,88,
16:23:01.965,88,88,
