time,cnt,ir,red,green,spo2,hr,temp
13:23:33:179,2039,318963,103086,7804,0,0,37
13:23:33:187,2051,318963,103086,7804,32,0,0
13:23:33:218,2073,318223,102667,7779,0,0,0
13:23:33:248,2094,317955,102564,7818,0,0,0
13:23:33:278,2115,318556,102851,7788,0,0,0
13:23:33:308,2137,318110,102625,7765,0,0,0
13:23:33:339,2158,317855,102511,7761,0,0,0
13:23:33:370,2180,317899,102518,7771,0,0,0
13:23:33:397,2201,318086,102590,7772,0,0,0
13:23:33:428,2222,318591,102809,7786,0,0,0
13:23:33:458,2244,318923,102980,7809,0,0,0
13:23:33:488,2265,318793,102927,7792,0,0,0
13:23:33:518,2287,318736,102901,7779,0,0,0
13:23:33:548,2312,318624,102820,7772,0,0,0
13:23:33:578,2341,318247,102669,7779,0,0,0
13:23:33:607,2371,318360,102710,7789,0,0,0
13:23:33:638,2401,318827,102919,7796,0,0,0
13:23:33:667,2431,318784,102900,7784,0,0,0
13:23:33:698,2460,318748,102858,7795,0,0,0
13:23:33:727,2490,318946,102963,7803,0,0,0
13:23:33:758,2520,318845,102932,7799,0,0,0
13:23:33:787,2550,318600,102798,7790,0,0,0
13:23:33:818,2580,319106,103051,7786,0,0,0
13:23:33:848,2609,319823,103364,7836,0,0,0
13:23:33:878,2639,320164,103489,7852,0,0,0
13:23:33:907,2669,319923,103375,7837,0,0,0
13:23:33:937,2699,319674,103285,7821,0,0,0
13:23:33:968,2729,319628,103274,7827,0,0,0
13:23:33:997,2758,319987,103404,7840,0,0,0
13:23:34:029,2788,320349,103585,7836,0,0,0
13:23:34:059,2818,320281,103547,7836,0,0,0
13:23:34:087,2848,320261,103517,7850,0,0,0
13:23:34:118,2877,320513,103655,7861,0,0,0
13:23:34:148,2907,320627,103712,7853,0,0,0
13:23:34:178,2937,362143,181690,12318,0,0,0
13:23:34:207,2967,362143,180058,12203,0,0,0
13:23:34:238,2997,362143,180791,12288,0,0,0
13:23:34:267,3026,362143,180349,12257,0,0,0
13:23:34:297,3056,362143,180820,12278,0,0,0
13:23:34:331,3086,362143,180172,12251,0,0,0
13:23:34:357,3116,362143,181116,12321,0,0,0
13:23:34:389,3145,362143,180788,12302,0,0,0
13:23:34:418,3175,362143,182319,12404,0,0,0
13:23:34:448,3205,362143,181837,12393,0,0,0
13:23:34:478,3235,362143,181917,12443,0,0,0
13:23:34:508,3265,362143,182720,12495,0,0,0
13:23:34:539,3294,362143,184614,12667,0,0,0
13:23:34:567,3324,362143,186001,12781,0,0,0
13:23:34:597,3354,362143,185829,12773,0,0,0
13:23:34:627,3383,362143,188272,12975,0,0,0
13:23:34:659,3414,362143,189831,13038,0,0,0
13:23:34:690,3443,362143,190005,13053,0,0,0
13:23:34:718,3473,362143,190208,13085,0,0,0
13:23:34:748,3503,362143,190747,13116,0,0,0
13:23:34:778,3533,362143,190322,13072,0,0,0
13:23:34:808,3562,362143,189696,13019,0,0,0
13:23:34:838,3592,362143,188938,12932,0,0,0
13:23:34:867,3622,362143,189678,13008,0,0,0
13:23:34:897,3652,362143,188661,12914,0,0,0
13:23:34:928,3682,362143,189167,12983,0,0,0
13:23:34:959,3711,362143,189998,13012,0,0,0
13:23:34:988,3741,362143,189211,12961,0,0,0
13:23:35:019,3771,362143,190163,13084,0,0,0
13:23:35:048,3801,362143,191561,13178,0,0,0
13:23:35:077,3842,362143,191018,13145,39,0,0
13:23:35:108,3864,362143,192613,13282,0,0,0
13:23:35:138,3890,362143,193344,13357,0,0,0
13:23:35:167,3920,362143,197513,13731,0,0,0
13:23:35:198,3950,362143,201355,14158,0,0,0
13:23:35:226,3979,362143,205154,14520,0,0,0
13:23:35:262,4009,362143,203459,14491,0,0,0
13:23:35:287,4039,362143,205359,14889,0,0,0
13:23:35:317,4069,362143,205690,14892,0,0,0
13:23:35:346,4099,362143,207664,15104,0,0,0
13:23:35:377,4128,362143,211174,15411,0,0,0
13:23:35:407,4158,362143,214653,15697,0,0,0
13:23:35:437,4188,362143,216426,15991,0,0,0
13:23:35:468,4218,362143,220162,16543,0,0,0
13:23:35:497,4247,362143,219593,16556,0,0,0
13:23:35:529,4277,362143,221289,17062,0,0,0
13:23:35:557,4307,362143,221370,17097,0,0,0
13:23:35:588,4337,362143,219385,17012,0,0,0
13:23:35:618,4367,362143,219243,16998,0,0,0
13:23:35:649,4396,362143,218743,16949,0,0,0
13:23:35:677,4426,362143,220466,17142,0,0,0
13:23:35:707,4456,362143,219478,17010,0,0,0
13:23:35:737,4486,362143,217109,16870,0,0,0
13:23:35:767,4515,362143,211551,16346,0,0,0
13:23:35:798,4545,362143,209153,16102,0,0,0
13:23:35:827,4575,362143,199757,15200,0,0,0
13:23:35:859,4605,362143,192759,14618,0,0,0
13:23:35:889,4635,362143,171647,12669,0,0,0
13:23:35:918,4664,362143,160870,11630,0,0,0
13:23:35:947,4694,362143,122131,9096,0,0,0
13:23:35:979,4724,349061,117930,8581,0,0,0
13:23:36:007,4754,329748,112210,7914,0,0,0
13:23:36:037,4783,300517,97578,7625,0,0,0
13:23:36:067,4813,292832,94962,7294,0,0,0
13:23:36:097,4843,292940,93797,7354,0,0,0
13:23:36:127,4873,296489,95238,7529,0,0,0
13:23:36:188,4903,299895,96291,7672,0,0,0
13:23:36:218,4933,304147,98263,7827,0,0,0
13:23:36:249,4962,314906,103653,8128,0,0,0
13:23:36:280,4992,316085,104056,8099,0,0,0
13:23:36:311,5022,313529,103133,7761,0,0,0
13:23:36:338,5082,307952,100782,7562,0,0,0
13:23:36:368,5112,303988,98636,7491,0,0,0
13:23:36:398,5141,294800,95559,7218,0,0,0
13:23:36:443,5171,283622,91524,6599,0,0,0
