time,cnt,ir,red,green,spo2,hr,temp
15:21:56:620,2009,1314,1915,279,0,0,27.7
15:21:56:629,2014,1314,1915,279,83,77,0
15:21:56:659,2037,1898,1946,330,0,0,0
15:21:56:693,2059,1413,1951,0,0,0,0
15:21:56:719,2081,1375,1810,316,0,0,0
15:21:56:783,2103,1391,2065,310,0,0,0
15:21:56:810,2126,1352,1806,283,0,0,0
15:21:56:842,2148,1334,1806,0,0,0,0
15:21:56:870,2170,1298,1706,297,0,0,0
15:21:56:902,2192,1331,1911,297,0,0,0
15:21:56:930,2232,1261,1717,275,0,0,0
15:21:56:993,2262,1845,1687,324,0,0,0
15:21:57:018,2292,1169,1573,0,0,0,0
15:21:57:049,2322,1134,1454,309,0,0,0
15:21:57:083,2352,1133,1591,307,0,0,0
15:21:57:109,2381,1073,1438,257,0,0,0
15:21:57:141,2440,1728,1445,308,0,0,0
15:21:57:171,2470,1034,1301,305,0,0,0
15:21:57:200,2500,1068,1445,279,0,0,0
15:21:57:229,2530,1061,1362,267,0,0,0
15:21:57:261,2559,1780,1451,286,0,0,0
15:21:57:290,2589,1085,1402,0,0,0,0
15:21:57:320,2619,1085,1341,306,0,0,0
15:21:57:349,2649,1112,1452,277,0,0,0
15:21:57:379,2679,1079,1384,264,0,0,0
15:21:57:414,2709,1802,1434,311,0,0,0
15:21:57:440,2738,1067,1324,0,0,0,0
15:21:57:503,2768,1026,1307,270,0,0,0
15:21:57:503,2798,1000,1211,274,0,0,0
15:21:57:530,2827,1971,1310,292,0,0,0
15:21:57:559,2857,972,1175,0,0,0,0
15:21:57:592,2887,901,1073,463,0,0,0
15:21:57:623,2917,842,1108,238,0,0,0
15:21:57:650,2948,809,860,266,0,0,0
15:21:57:682,2977,200518,190073,12435,0,0,0
15:21:57:713,3007,201100,190436,12482,0,0,0
15:21:57:739,3037,203495,191650,12659,0,0,0
15:21:57:770,3066,206031,192856,12877,0,0,0
15:21:57:803,3096,208016,193766,13065,0,0,0
15:21:57:830,3126,209749,194508,13281,0,0,0
15:21:57:861,3156,210912,195073,13424,0,0,0
15:21:57:888,3185,211832,195579,13726,0,0,0
15:21:57:921,3215,212308,195776,13957,0,0,0
15:21:57:971,3245,212500,195771,14067,0,0,0
15:21:57:978,3275,213062,195923,14356,0,0,0
15:21:58:013,3305,213460,196113,14489,0,0,0
15:21:58:041,3334,214444,196564,14763,0,0,0
15:21:58:068,3364,215013,196879,14888,0,0,0
15:21:58:100,3394,217462,198756,15372,0,0,0
15:21:58:132,3424,228760,209566,17255,0,0,0
15:21:58:158,3453,230102,205878,19809,0,0,0
15:21:58:190,3483,227059,201472,20385,0,0,0
15:21:58:222,3513,227031,201399,20565,0,0,0
15:21:58:249,3543,227341,201622,20903,0,0,0
15:21:58:281,3573,227838,202097,21071,0,0,0
15:21:58:314,3602,229298,203368,21373,0,0,0
15:21:58:340,3632,229771,203810,21518,0,0,0
15:21:58:370,3662,230357,204937,21879,0,0,0
15:21:58:401,3692,231183,207067,22162,0,0,0
15:21:58:433,3722,230536,207564,22059,0,0,0
15:21:58:467,3751,230816,207700,22092,0,0,0
15:21:58:491,3781,230975,207446,22103,0,0,0
15:21:58:522,3816,230105,206711,22040,84,0,0
15:21:58:549,3841,217898,198242,21017,0,0,0
15:21:58:583,3870,210842,192997,19949,0,0,0
15:21:58:609,3900,205685,194289,16994,0,0,0
15:21:58:645,3930,202869,195785,15061,0,0,0
15:21:58:671,3960,205241,197461,14924,0,0,0
15:21:58:699,3990,208456,199104,15387,0,0,0
15:21:58:733,4019,213154,201610,16344,0,0,0
15:21:58:764,4049,215046,202588,16717,0,0,0
15:21:58:790,4079,218975,204297,17368,0,0,0
15:21:58:823,4109,219655,204502,17521,0,0,0
15:21:58:850,4139,219556,204180,17709,0,0,0
15:21:58:879,4168,219682,204188,17819,0,0,0
15:21:58:910,4198,219996,204265,18027,0,0,0
15:21:58:945,4228,220147,204137,18126,0,0,0
15:21:58:969,4258,220669,204153,18279,0,0,0
15:21:59:000,4287,220872,203994,18309,0,0,0
15:21:59:032,4317,220812,203882,18332,0,0,0
15:21:59:066,4347,220881,203920,18327,0,0,0
15:21:59:091,4377,221076,204100,18324,0,0,0
15:21:59:120,4407,220694,204172,18313,0,0,0
15:21:59:153,4436,220166,204296,18265,0,0,0
15:21:59:181,4466,220279,204357,18231,0,0,0
15:21:59:210,4496,219005,203058,18032,0,0,0
15:21:59:241,4526,219027,202552,17916,0,0,0
15:21:59:302,4555,219230,202217,17820,0,0,0
15:21:59:330,4585,219455,202234,17820,0,0,0
15:21:59:359,4615,220115,202351,17922,0,0,0
15:21:59:391,4645,220512,202411,17979,0,0,0
15:21:59:419,4675,220689,202153,18095,0,0,0
15:21:59:452,4734,220462,202007,18101,0,0,0
15:21:59:480,4763,220351,201524,18227,0,0,0
15:21:59:509,4793,220834,201375,18335,0,0,0
15:21:59:539,4823,221947,201497,18546,0,0,0
15:21:59:569,4853,222309,201488,18710,0,0,0
15:21:59:598,4883,223043,201637,18998,0,0,0
15:21:59:663,4912,223219,201610,19112,0,0,0
15:21:59:690,4942,223188,201448,19357,0,0,0
15:21:59:718,4972,223345,201540,19444,0,0,0
15:21:59:752,5002,223980,201918,19583,0,0,0
15:21:59:781,5032,224372,202193,19638,0,0,0
15:21:59:810,5091,224954,202703,19846,0,0,0
15:21:59:839,5122,225040,202820,19982,0,0,0
15:21:59:873,5151,224971,202863,20201,0,0,0
15:21:59:904,5181,224581,202447,20240,0,0,0
15:21:59:914,5211,224078,201775,20228,0,0,0
15:21:59:926,5241,224023,201650,20264,0,0,0
15:21:59:937,5270,225088,202018,20324,0,0,0
15:21:59:969,5301,225913,202379,20410,0,0,0
15:21:59:969,5334,226389,202729,20529,0,0,0
15:21:59:969,5356,226813,203098,20565,0,0,0
15:21:59:982,5379,228055,204020,20726,0,0,0
15:22:00:004,5402,228523,204338,20814,0,0,0
15:22:00:026,5424,229256,204879,20944,0,0,0
15:22:00:052,5447,229707,205214,21064,0,0,0
15:22:00:071,5469,230383,205629,21176,0,0,0
15:22:00:094,5491,230598,205669,21257,0,0,0
15:22:00:118,5514,230345,205068,21321,0,0,0
15:22:00:147,5536,230562,205255,21264,0,0,0
15:22:00:164,5559,230593,205161,21295,0,0,0
15:22:00:184,5581,229833,204473,21260,0,0,0
15:22:00:209,5604,228928,203800,21267,0,0,0
15:22:00:230,5626,226064,202754,21154,0,0,0
15:22:00:252,5649,224845,202161,21175,0,0,0
15:22:00:277,5671,222532,200533,20887,0,0,0
15:22:00:297,5693,221244,199876,20764,0,0,0
15:22:00:321,5716,215851,196227,20365,0,0,0
15:22:00:344,5738,211503,193022,19683,0,0,0
15:22:00:374,5761,198608,185538,18288,0,0,0
15:22:00:397,5783,184739,178339,17024,0,0,0
15:22:00:409,5805,134774,147456,12991,0,0,0
15:22:00:432,5828,114688,128494,11169,0,0,0
15:22:00:454,5850,65536,88705,7066,0,0,0
15:22:00:479,5873,6742,5687,866,0,0,0
15:22:00:499,5895,8029,10184,972,0,0,0
15:22:00:522,5918,34348,38823,6057,0,0,0
15:22:00:547,5941,57651,57686,16958,0,0,0
15:22:00:566,5963,90626,90136,14234,0,0,0
15:22:00:592,5985,106814,106654,14730,0,0,0
15:22:00:614,6008,139525,139676,15711,0,0,0
15:22:00:636,6030,155895,156063,16214,0,0,0
15:22:00:656,6053,188675,188859,17231,0,0,0
15:22:00:683,6075,205027,205104,17732,0,0,0
15:22:00:704,6097,221462,215966,18077,0,0,0
15:22:00:723,6120,232433,215919,18396,0,0,0
15:22:00:747,6142,232659,215931,18650,0,0,0
15:22:00:770,6164,232807,215875,18849,0,0,0
15:22:00:792,6187,233448,215900,19148,0,0,0
15:22:00:821,6209,233813,216024,19255,0,0,0
15:22:00:838,6232,233965,216073,19353,0,0,0
15:22:00:859,6254,234056,216037,19445,0,0,0
15:22:00:882,6276,234248,216033,19606,0,0,0
15:22:00:904,6299,234589,216146,19705,0,0,0
15:22:00:927,6322,235003,216403,19835,0,0,0
15:22:00:949,6344,235353,216589,19929,0,0,0
15:22:00:971,6366,235493,216600,20071,0,0,0
15:22:00:995,6389,235555,216619,20130,0,0,0
15:22:01:017,6411,235860,216706,20199,0,0,0
15:22:01:053,6434,236233,216844,20270,0,0,0
15:22:01:062,6457,236401,216859,20312,0,0,0
15:22:01:089,6479,236505,216837,20359,0,0,0
15:22:01:107,6502,236649,216825,20398,0,0,0
15:22:01:129,6524,237101,217205,20482,0,0,0
15:22:01:152,6546,237352,217343,20546,0,0,0
15:22:01:176,6569,237507,217427,20598,0,0,0
15:22:01:200,6591,237708,217538,20618,0,0,0
