time,spo2,hr,temp
15:52:36.137,,,27.1
15:52:36.148,81,74,
15:52:39.177,79,,27.1
15:52:42.110,76,,
15:52:45.127,75,,
15:52:48.152,73,,
15:52:51.167,79,,
15:52:54.268,83,72,27.7
15:52:57.221,86,73,
15:53:00.251,85,77,
15:53:03.263,84,81,
15:53:06.277,84,83,
15:53:09.365,83,86,27.8
15:53:12.328,83,89,
15:53:15.349,83,,
15:53:18.360,81,88,
15:53:21.377,81,85,
15:53:24.474,82,90,28
15:53:27.440,82,92,
15:53:30.452,83,94,
15:53:33.483,82,89,
15:53:36.493,85,90,
15:53:39.595,87,,28.3
15:53:42.547,88,87,
15:53:45.561,90,91,
15:53:48.588,87,86,
15:53:51.605,86,84,
15:53:54.692,87,,28.9
15:53:57.657,86,86,
15:54:00.669,83,89,
15:54:03.687,80,,
15:54:06.711,80,88,
15:54:09.801,81,88,31
15:54:12.766,83,86,
15:54:15.783,81,,
15:54:18.818,80,,
15:54:21.831,78,,
15:54:24.930,74,,31.1
15:54:27.863,73,,
15:54:30.899,70,,
15:54:33.913,72,,
15:54:36.938,79,,
15:54:40.039,82,90,31.5
15:54:42.992,83,93,
15:54:46.007,84,95,
15:54:49.022,85,91,
15:54:52.055,83,89,
15:54:55.139,83,87,31.7
15:54:58.097,84,88,
15:55:01.118,85,88,
15:55:04.130,86,,
15:55:07.146,89,,
15:55:10.246,88,87,33
15:55:13.199,86,90,
15:55:16.225,87,87,
15:55:19.242,90,,
15:55:22.255,86,85,
15:55:25.356,89,84,31.3
15:55:28.307,92,85,
15:55:31.343,87,82,
15:55:34.348,83,85,
15:55:37.377,81,88,
15:55:40.449,79,,31.1
15:55:43.428,80,91,
15:55:46.453,78,,
15:55:49.461,77,,
15:55:52.485,75,,
15:55:55.555,79,,31.2
15:55:58.546,84,94,
15:56:01.551,83,,
15:56:04.566,87,,
15:56:07.594,85,94,
15:56:10.681,83,95,31.4
15:56:13.636,86,90,
15:56:16.648,88,89,
