time,spo2,hr,temp
15:31:13.483,,,32.9
15:31:13.492,86,87,
15:31:14.542,88,80,
15:31:17.457,87,76,
15:31:20.472,86,77,
15:31:23.510,84,78,
15:31:26.580,83,,31.8
15:31:29.551,83,75,
15:31:32.566,81,79,
15:31:35.603,82,,
15:31:38.608,83,81,
15:31:41.682,84,,27.5
15:31:44.662,86,,
15:31:47.676,88,,
15:31:50.713,87,85,
15:31:53.716,83,87,
15:31:56.793,82,89,29.6
15:31:59.770,81,89,
15:32:02.809,79,,
15:32:05.813,81,82,
15:32:08.823,82,84,
15:32:11.901,81,86,28.4
15:32:14.879,78,,
15:32:17.892,80,86,
15:32:20.933,78,,
15:32:23.933,74,,
15:32:26.999,68,,32.2
15:32:29.985,70,,
15:32:33.012,71,,
15:32:36.026,73,,
15:32:39.059,77,,
15:32:42.124,80,82,30.5
15:32:45.109,81,84,
15:32:48.121,84,85,
15:32:51.149,86,86,
15:32:54.162,89,84,
15:32:57.239,87,79,30.6
15:33:00.213,85,79,
15:33:03.241,85,81,
15:33:06.244,86,80,
15:33:09.280,85,83,
15:33:12.350,87,86,31
15:33:15.334,85,84,
15:33:18.338,81,82,
15:33:21.387,78,,
15:33:24.391,73,,
15:33:27.468,68,,31.3
15:33:30.467,71,,
15:33:39.488,66,,
15:33:42.565,64,,31.7
15:33:45.530,72,,
15:33:48.568,78,,
15:33:51.593,79,,
15:33:54.611,77,,
15:33:57.685,,,32.8
15:34:03.664,76,,
15:34:06.717,78,,
15:34:09.704,81,85,
15:34:12.795,82,80,33
15:34:15.758,85,,
15:34:18.800,88,,
15:34:21.799,88,83,
15:34:24.817,86,82,
15:34:27.916,85,84,32.3
