time,spo2,hr,temp
13:21:26.005,,,37.1
13:21:26.017,96,65,
13:21:28.156,96,66,37
13:21:31.079,99,,
13:21:34.094,98,,
13:21:37.135,99,67,
13:22:16.417,62,,
13:22:19.434,63,,
13:22:22.448,69,,
13:22:25.486,64,,
13:21:40.145,100,,
13:21:43.284,99,68,37.1
13:21:46.188,96,67,
13:21:49.214,99,63,
13:21:52.251,97,67,
13:21:55.268,98,72,
13:21:58.370,96,76,36.9
13:22:01.300,95,,
13:22:04.337,89,,
13:22:07.350,75,,
13:22:10.364,79,,
13:22:13.480,78,,37
13:22:28.589,58,,37
13:22:31.514,57,,
13:22:34.579,57,,
13:22:37.567,-103,,
13:22:40.583,-48,,
13:22:43.686,-10,,37
13:22:46.650,13,,
13:22:49.695,27,,
13:22:58.793,,,37

