time,spo2,hr,temp
13:23:33.179,,,37
13:23:33.187,32,,
13:23:35.077,39,,
13:23:38.002,54,,
13:23:41.018,66,,
13:23:44.109,74,,36.8
13:23:47.069,77,,
13:23:50.084,83,,
13:23:53.101,86,,
13:23:56.136,89,,
13:23:59.238,91,,36.8
13:24:02.180,93,,
13:24:05.203,94,75,
13:24:08.234,96,71,
13:24:11.248,97,,
13:24:14.347,98,,36.9
13:24:17.322,96,71,
13:24:20.313,97,,
13:24:23.334,92,69,
13:24:26.364,94,66,
13:24:29.456,95,,36.9
13:24:32.385,95,,
13:24:35.422,95,,
13:24:38.437,95,,
13:24:41.482,95,70,
13:24:44.566,95,,36.8
13:24:47.506,96,,
13:24:50.524,97,,
13:24:53.560,95,,
13:24:56.573,95,67,
13:24:59.655,97,63,36.9
13:25:02.620,97,,
13:25:05.629,98,,
13:25:08.667,98,,
13:25:11.681,97,,
13:25:14.784,97,,36.8
13:25:17.715,96,65,
13:25:20.749,96,,
13:25:23.764,98,67,
13:25:26.801,92,,
13:25:29.904,91,64,36.8
13:25:32.830,94,67,
13:25:35.846,95,,
13:25:38.887,96,72,
13:25:41.899,94,,
13:25:45.000,93,,36.7
13:25:47.951,94,,
13:25:50.968,95,,
13:25:53.992,94,,
13:25:57.024,90,,
13:26:00.109,80,75,36.6
13:26:03.047,83,,
13:26:06.074,81,75,
13:26:09.093,85,,
13:26:12.106,89,,
13:26:15.227,93,71,36.6
13:26:18.159,93,,
