time,spo2,hr,temp
16:12:18.421,,,30.1
16:12:18.601,94,85,
16:12:21.634,93,88,
16:12:24.620,91,,30.2
16:12:27.565,91,83,
16:12:30.586,90,,
16:12:33.615,91,,
16:12:36.615,91,81,
16:12:39.715,92,,30.3
16:12:42.668,93,76,
16:12:45.698,94,,
16:12:48.721,90,79,
16:12:51.737,87,82,
16:12:54.825,86,86,30.4
16:12:57.780,87,,
16:13:00.793,84,,
16:13:03.818,86,,
16:13:06.845,88,85,
16:13:09.958,89,,30.5
16:13:12.898,90,,
16:13:15.915,86,80,
16:13:18.942,88,,
16:13:21.966,91,,
16:13:25.055,93,82,31.2
16:13:27.998,95,82,
16:13:31.023,96,81,
16:13:34.037,97,,
16:13:37.063,99,82,
16:13:40.162,98,84,31.2
16:13:43.115,95,80,
16:13:46.141,95,80,
16:13:49.145,93,78,
16:13:52.164,92,,
16:13:55.254,93,74,33.7
16:13:58.213,94,,
16:14:01.230,93,73,
16:14:04.256,95,,
16:14:07.280,94,,
16:14:10.392,95,71,34.3
16:14:13.333,93,73,
16:14:16.363,91,,
16:14:19.377,93,74,
16:14:22.380,93,72,
16:14:25.483,93,,34.4
16:14:28.431,93,,
16:14:31.458,95,73,
16:14:34.485,96,72,
16:15:38.139,96,,31.1
16:15:41.047,95,70,31.7
16:15:43.973,98,75,
16:15:50.157,98,78,
16:15:53.029,98,,
16:15:56.143,97,,26.1
16:15:59.083,98,,
16:16:02.112,97,,
16:16:05.135,97,74,
16:16:08.152,98,71,
16:16:11.251,96,,28
16:16:14.193,99,70,
16:16:17.207,99,66,
16:16:20.234,98,,
16:16:23.261,98,66,
16:16:26.361,96,,27.5
