
161843189,34226,26787,null,0,0
161843231,34226,26787,null,0,0
161843254,32139,24581,null,0,0
161843275,33949,26578,null,0,0
161843297,33949,26578,null,0,0
161843339,33949,26578,null,0,0
161843360,32152,24608,null,0,0
161843383,33820,26559,null,0,0
161843403,33820,26559,null,0,0
161843445,33820,26559,null,0,0
161843468,32118,24482,null,0,0
161843491,33860,26531,null,0,0
161843511,33860,26531,null,0,0
161843553,33860,26531,null,0,0
161843576,31975,24300,null,0,0
161843596,33868,26439,null,0,0
161843619,33868,26439,null,0,0
161843660,33868,26439,null,0,0
161843681,31844,24173,null,0,0
161843704,33754,26281,null,0,0
161843725,33754,26281,null,0,0
161843768,33754,26281,null,0,0
161843791,31762,24155,null,0,0
161843812,33661,26230,null,0,0
161843834,33661,26230,null,0,0
161843876,33661,26230,null,0,0
161843899,31847,24181,null,0,0
161843920,33613,26294,null,0,0
161843942,33613,26294,null,0,0
161843988,33613,26294,null,0,0
161844019,31833,24067,null,0,0
161844051,33688,26312,null,0,0
161844094,33688,26312,null,0,0
161844115,33688,26312,null,0,0
161844138,31690,23890,null,0,0
161844159,33685,26304,null,0,0
161844201,33685,26304,null,0,0
161844224,33685,23790,null,0,0
161844248,33624,26152,null,0,0
161844268,33624,26152,null,0,0
161844310,33624,26152,null,0,0
161844334,31497,23786,null,0,0
161844354,33475,25966,null,0,0
161844377,33475,25966,null,0,0
161844418,33475,25966,null,0,0
161844440,31641,23936,null,0,0
161844463,33316,25973,null,0,0
161844484,33316,25973,null,0,0
161844525,33316,25973,null,0,0
161844549,31761,23909,null,0,0
161844570,33463,25982,null,0,0
161844593,33463,25982,null,0,0
161844636,31768,23884,null,0,0
161844659,33473,26007,null,0,0
161844680,33473,26007,null,0,0
161844702,33473,26007,null,0,0
161844745,31735,23894,null,0,0
161844766,31755,24015,null,0,0
161844807,31975,24281,null,0,0
161844845,32091,24292,null,0,0
161844866,96788,500,null,0,0
161844886,54423,47952,null,0,0
161844915,34718,27106,null,0,0
161844966,31924,24004,null,0,0
161844996,31839,24041,null,0,0
161845021,31937,24160,null,0,0
161845068,32027,24129,null,0,0
161845096,31947,24017,null,0,0
161845117,31836,23917,null,0,0
161845143,31749,23921,null,0,0
161845181,31876,24088,null,0,0
161845201,32045,24173,null,0,0
161845222,32128,24212,null,0,0
161845243,32205,24295,null,0,0
161845285,32254,24441,null,0,0
161845306,32431,24661,null,0,0
161845325,32485,24608,null,0,0
161845346,32373,24427,null,0,0
161845365,32239,24226,null,0,0
161845404,32128,24204,null,0,0
161845424,32118,24274,null,0,0
161845444,32167,24220,null,0,0
161845465,32120,24104,null,0,0
161845505,31981,23916,null,0,0
161845527,31795,23845,null,0,0
161845546,31787,23937,null,0,0
161845567,31896,23966,null,0,0
161845586,31860,23880,null,0,0
161845625,31703,23680,null,0,0
161845647,31582,23558,null,0,0
161845666,31670,23549,null,0,0
161845688,31838,23460,null,0,0
161845707,31820,23280,null,0,0
161845746,31740,23008,null,0,0
161845767,31539,22711,null,0,0
161845787,31380,22591,null,0,0
161845808,31516,22568,null,0,0
161845827,31486,22425,null,0,0
161845865,31366,22326,null,0,0
161845886,31233,22229,null,0,0
161845906,31236,22379,null,0,0
161845925,31435,22513,null,0,0
161845963,31552,22558,null,0,0
161845985,31581,22525,null,0,0
161846003,31510,22504,null,0,0
161846024,31571,22704,null,0,0
161846043,31769,22793,null,0,0
161846081,31724,22717,null,0,0
161846102,31634,22566,null,0,0
161846120,31482,22464,null,0,0
161846141,31468,22598,null,0,0
161846160,31611,22683,null,0,0
161846198,31681,22651,null,0,0
161846220,31599,22556,null,0,0
161846243,31448,22478,null,0,0
161846263,31430,22637,null,0,0
161846312,31607,22784,null,0,0
161846339,31688,22791,null,0,0
161846358,31984,23147,null,0,0
161846379,31910,23018,null,0,0
161846417,32233,23395,null,0,0
161846436,32207,23373,null,0,0
161846456,32131,23350,null,0,0
161846475,32410,23726,null,0,0
161846495,32450,23754,null,0,0
161846533,32951,24342,null,0,0
161846552,33029,24396,null,0,0
161846572,33027,24416,null,0,0
161846591,33179,24766,null,0,0
161846612,33280,24751,null,0,0
161846648,33206,24649,null,0,0
161846669,33254,24887,null,0,0
161846689,33769,25431,null,0,0
161846710,34033,25578,null,0,0
161846729,34091,25576,null,0,0
161846767,33854,25580,null,0,0
161846789,34010,25551,null,0,0
161846808,33998,25464,null,0,0
161846829,34137,25688,null,0,0
161846848,34331,25805,null,0,0
161846886,34463,26053,null,0,0
161846907,34663,26085,null,0,0
161846926,34701,26085,null,0,0
161846947,34702,26271,null,0,0
161846966,34931,26405,null,0,0
161847005,35011,26429,null,0,0
161847025,35113,26651,null,0,0
161847047,35373,26799,null,0,0
161847067,35482,26838,null,0,0
161847087,35487,26991,null,0,0
161847126,35618,27056,null,0,0
161847146,35623,26978,null,0,0
161847167,35344,26732,null,0,0
161847186,35394,26918,null,0,0
161847225,35570,27007,null,0,0
161847246,35517,26840,null,0,0
161847264,35542,27035,null,0,0
161847285,35969,27225,null,0,0
161847303,36012,27482,null,0,0
161847342,36247,27628,null,0,0
161847363,96788,500,null,0,0
161847382,34206,26832,null,0,0
161847403,37214,29822,null,0,0
161847421,37214,29822,null,0,0
161847458,37214,29822,null,0,0
161847478,33688,26312,null,0,0
161847498,73820,65459,null,0,0
161847517,73899,65526,null,0,0
161847537,74273,65753,null,0,0
161847575,36193,27610,null,0,0
161847594,36357,27722,null,0,0
161847614,36386,27607,null,0,0
161847633,36441,27780,null,0,0
161847654,36634,27941,null,0,0
161847691,36761,27907,null,0,0
161847711,36711,27968,null,0,0
161847733,36838,27866,null,0,0
161847751,37301,28217,null,0,0
161847789,37349,28386,null,0,0
161847809,37600,28647,null,0,0
161847829,37836,28669,null,0,0
161847848,37847,28779,null,0,0
161847868,38038,28991,null,0,0
161847907,38229,29078,null,0,0
161847926,38231,29026,null,0,0
161847955,38255,29132,null,0,0
161847977,38842,29548,null,0,0
161848025,38802,29512,null,0,0
161848054,38744,29535,null,0,0
161848072,38971,29685,null,0,0
161848094,38925,29577,null,0,0
161848137,39170,29792,null,0,0
161848157,39128,29744,null,0,0
161848178,39098,29803,null,0,0
161848197,39559,30176,null,0,0
161848216,39668,30213,null,0,0
161848253,39750,30348,null,0,0
161848275,40371,30855,null,0,0
161848293,40479,30887,null,0,0
161848315,40532,31017,null,0,0
161848333,41152,31567,null,0,0
161848372,42096,32441,null,0,0
161848394,42214,32529,null,0,0
161848412,43313,33637,null,0,0
161848433,43602,33889,null,0,0
161848452,43909,34233,null,0,0
161848490,44859,35149,null,0,0
161848512,45181,35421,null,0,0
161848530,45549,35785,null,0,0
161848551,47125,37420,null,0,0
161848570,47769,38001,null,0,0
161848609,48416,38667,null,0,0
161848629,50743,41310,null,0,0
161848650,51604,42139,null,0,0
161848669,52563,43148,null,0,0
161848690,56076,46742,null,0,0
161848728,57463,48236,null,0,0
161848748,61525,52128,null,0,0
161848769,62372,53032,null,0,0
161848787,63060,53762,null,0,0
161848808,64204,55054,null,0,0
161848846,64776,55622,null,0,0
161848865,65085,55965,null,0,0
161848885,66479,57684,null,0,0
161848904,66936,58219,null,0,0
161848925,67508,58840,null,0,0
161848963,69082,60527,null,0,0
161848982,71009,62525,null,0,0
161849001,71576,63171,null,0,0
161849022,71801,63407,null,0,0
161849041,72003,63611,null,0,0
161849079,72631,64248,null,0,0
161849100,72896,64524,null,0,0
161849118,73439,65093,null,0,0
161849139,73542,65113,null,0,0
161849157,73730,65323,null,0,0
161849195,73820,65459,null,0,0
161849216,73899,65526,null,0,0
161849235,74273,65753,null,0,0
161849256,74289,65754,null,0,0
161849274,74319,65778,null,0,0
161849312,74521,66003,null,0,0
161849335,74635,66163,null,0,0
161849366,74956,66467,null,0,0
161849386,75009,66544,null,0,0
161849433,75290,66875,null,0,0
161849455,75949,67686,null,0,0
161849473,76115,67858,null,0,0
161849494,76212,67947,null,0,0
161849512,76938,68825,null,0,0
161849550,77346,69323,null,0,0
161849571,77671,69743,null,0,0
161849589,78911,71209,null,0,0
161849610,79534,71945,null,0,0
161849628,80194,72660,null,0,0
161849666,81814,74442,null,0,0
161849687,82350,75083,null,0,0
161849706,82693,75545,null,0,0
161849727,84591,77698,null,0,0
161849746,85256,78500,null,0,0
161849784,86392,79802,null,0,0
161849803,88499,82106,null,0,0
161849823,88997,82548,null,0,0
161849843,89566,83164,null,0,0
161849881,90117,83665,null,0,0
161849902,90170,83757,null,0,0
161849921,90251,83846,null,0,0
161849941,96788,500,null,0,0
161849960,34013,26627,null,0,0
161849997,34013,26627,null,0,0
161850018,34015,26695,null,0,0
161850037,34227,26880,null,0,0
161850058,34227,26880,null,0,0
161850077,34227,24944,null,0,0
161850115,34242,26835,null,0,0
161850136,31468,22598,null,0,0
161850155,98832,93554,null,0,0
161850173,98822,93560,null,0,0
161850194,98833,93534,null,0,0
161850231,98829,93590,null,0,0
161850251,98844,93605,null,0,0
161850271,98825,93629,null,0,0
161850290,90512,84163,null,0,0
161850311,90581,84250,null,0,0
161850349,90716,84391,null,0,0
161850369,90727,84409,null,0,0
161850397,90738,84464,null,0,0
161850426,90765,84442,null,0,0
161850475,90749,84432,null,0,0
161850502,90708,84403,null,0,0
161850521,90707,84446,null,0,0
161850542,90856,84590,null,0,0
161850579,90918,84692,null,0,0
161850598,90995,84732,null,0,0
161850617,91235,85003,null,0,0
161850638,91294,85085,null,0,0
161850656,91366,85162,null,0,0
161850694,91775,85527,null,0,0
161850715,91868,85660,null,0,0
161850734,93187,87122,null,0,0
161850755,93314,87266,null,0,0
161850773,95871,90041,null,0,0
161850811,96098,90269,null,0,0
161850832,97716,91949,null,0,0
161850851,97793,92025,null,0,0
161850872,98581,93030,null,0,0
161850891,98597,93138,null,0,0
161850929,98688,93165,null,0,0
161850950,98716,93196,null,0,0
161850969,98746,93193,null,0,0
161850987,98748,93227,null,0,0
161851008,98744,93225,null,0,0
161851046,98784,93261,null,0,0
161851066,98941,93371,null,0,0
161851087,99015,93478,null,0,0
161851105,99032,93458,null,0,0
161851149,99045,93461,null,0,0
161851170,99125,93527,null,0,0
161851189,99145,93570,null,0,0
161851210,99187,93613,null,0,0
161851230,99179,93659,null,0,0
161851269,99212,93641,null,0,0
161851290,99208,93645,null,0,0
161851309,99202,93699,null,0,0
161851329,99240,93687,null,0,0
161851348,99234,93700,null,0,0
161851399,99185,93671,null,0,0
161851425,99201,93668,null,0,0
161851458,99177,93650,null,0,0
161851497,99123,93661,null,0,0
161851517,99179,93665,null,0,0
161851538,99224,93698,null,0,0
161851557,99217,93702,null,0,0
161851595,99209,93712,null,0,0
161851616,99202,93737,null,0,0
161851636,99171,93724,null,0,0
161851657,99169,93709,null,0,0
161851676,99139,93731,null,0,0
161851714,99121,93676,null,0,0
161851736,99124,93667,null,0,0
161851754,99103,93718,null,0,0
161851775,99087,93689,null,0,0
161851794,99101,93706,null,0,0
161851832,99133,93747,null,0,0
161851852,99032,93699,null,0,0
161851873,98910,93609,null,0,0
161851892,98899,93595,null,0,0
161851931,98896,93592,null,0,0
161851952,98873,93572,null,0,0
161851971,98889,93597,null,0,0
161851992,98868,93575,null,0,0
161852011,98826,93598,null,0,0
161852050,98866,93594,null,0,0
161852072,98847,93565,null,0,0
161852090,98832,93554,null,0,0
161852111,98822,93560,null,0,0
161852130,98833,93534,null,0,0
161852167,98829,93590,null,0,0
161852187,98844,93605,null,0,0
161852207,98825,93629,null,0,0
161852226,98902,93627,null,0,0
161852247,98894,93658,null,0,0
161852294,98859,93657,null,0,0
161852324,98888,93646,null,0,0
161852359,98891,93655,null,0,0
161852397,98861,93683,null,0,0
161852416,98894,93713,null,0,0
161852437,98931,93720,null,0,0
161852456,98904,93686,null,0,0
161852476,98871,93670,null,0,0
161852514,98888,93679,null,0,0
161852533,98927,93694,null,0,0
161852555,98870,93658,null,0,0
161852573,98845,93671,null,0,0
161852592,98874,93673,null,0,0
161852630,98881,93694,null,0,0
161852651,98863,93664,null,0,0
161852670,98798,93639,null,0,0
161852691,98775,93601,null,0,0
161852709,98761,93574,null,0,0
161852747,96788,500,null,0,0
161852768,32050,24193,null,0,0
161852787,31924,24004,null,0,0
161852810,45181,35421,null,0,0
161852849,45549,35785,null,0,0
161852869,47125,37420,null,0,0
161852890,47769,38001,null,0,0
161852908,98771,93624,null,0,0
161852947,98817,93682,null,0,0
161852968,98850,93689,null,0,0
161852986,98853,93724,null,0,0
161853007,98859,93727,null,0,0
161853027,98904,93743,null,0,0
161853065,98938,93813,null,0,0
161853084,98938,93809,null,0,0
161853111,98728,93580,null,0,0
161853175,98703,93553,null,0,0
161853194,98703,93561,null,0,0
161853215,98702,93540,null,0,0
161853235,98765,93593,null,0,0
161853273,98771,93624,null,0,0
161853295,98817,93682,null,0,0
161853313,98850,93689,null,0,0
161853333,98853,93724,null,0,0
161853352,98859,93727,null,0,0
161853390,98904,93743,null,0,0
161853430,98938,93813,null,0,0
161853448,98938,93809,null,0,0
161853469,98893,93767,null,0,0
161853506,98891,93792,null,0,0
161853525,98974,93861,null,0,0
161853546,98972,93920,null,0,0
161853565,99008,93969,null,0,0
161853585,99031,93991,null,0,0
161853623,99025,94061,null,0,0
161853642,99045,94033,null,0,0
161853662,99030,94020,null,0,0
161853681,99033,94036,null,0,0
161853701,99035,94030,null,0,0
161853739,99002,94002,null,0,0
161853758,98947,93994,null,0,0
161853778,98976,93972,null,0,0
161853797,99018,93990,null,0,0
161853816,98999,93977,null,0,0
161853854,99002,94011,null,0,0
161853875,99003,93988,null,0,0
161853895,99064,94059,null,0,0
161853921,98965,94066,null,0,0
161853969,98948,94043,null,0,0
161853988,98923,94026,null,0,0
161854009,98874,94015,null,0,0
161854028,98887,94062,null,0,0
161854090,99319,94553,null,0,0
161854109,101048,96072,null,0,0
161854130,101335,96393,null,0,0
161854148,101765,96810,null,0,0
161854169,102121,97107,null,0,0
161854207,102294,97311,null,0,0
161854226,102356,97368,null,0,0
161854245,102492,97453,null,0,0
161854266,102592,97551,null,0,0
161854285,102535,97466,null,0,0
161854325,102550,97495,null,0,0
161854347,102565,97505,null,0,0
161854365,102621,97529,null,0,0
161854386,102649,97550,null,0,0
161854405,102709,97570,null,0,0
161854443,102781,97631,null,0,0
161854464,102817,97621,null,0,0
161854482,102834,97659,null,0,0
161854503,102911,97698,null,0,0
161854522,102956,97756,null,0,0
161854559,102989,97784,null,0,0
161854580,103156,97871,null,0,0
161854599,103151,97901,null,0,0
161854617,103187,97927,null,0,0
161854638,103243,97946,null,0,0
161854686,103247,97975,null,0,0
161854711,103255,98000,null,0,0
161854741,103320,97965,null,0,0
161854779,103306,98033,null,0,0
161854798,103443,98104,null,0,0
161854819,103490,98228,null,0,0
161854837,103521,98246,null,0,0
161854858,103526,98249,null,0,0
161854896,103535,98225,null,0,0
161854915,103535,98280,null,0,0
161854936,103569,98297,null,0,0
161854954,103587,98120,null,0,0
161854975,103658,98204,null,0,0
161855011,103766,98272,null,0,0
161855032,103822,98324,null,0,0
161855051,103860,98364,null,0,0
161855072,103905,98422,null,0,0
161855090,103980,98444,null,0,0
161855128,104017,98490,null,0,0
161855149,104054,98537,null,0,0
161855168,104201,98698,null,0,0
161855188,104273,98772,null,0,0
161855206,104312,98798,null,0,0
161855244,104312,98858,null,0,0
161855265,104420,98892,null,0,0
161855284,104401,98911,null,0,0
161855304,104428,98922,null,0,0
161855323,104422,98973,null,0,0
161855362,104433,98942,null,0,0
161855381,104433,98952,null,0,0
161855401,104428,98968,null,0,0
161855420,104447,98962,null,0,0
161855473,104440,98966,null,0,0
161855514,104402,98935,null,0,0
161855533,104392,98923,null,0,0
161855571,104315,98868,null,0,0
161855592,96788,500,null,0,0
161855610,36184,27423,null,0,0
161855631,36193,27610,null,0,0
161855650,99169,93709,null,0,0
161855690,99139,93731,null,0,0
161855711,98850,93689,null,0,0
161855729,104323,98869,null,0,0
161855748,104285,98840,null,0,0
161855768,104271,98830,null,0,0
161855806,104240,98787,null,0,0
161855825,104212,98779,null,0,0
161855846,104194,98787,null,0,0
161855865,104191,98769,null,0,0
161855886,104100,98699,null,0,0
161855924,104095,98667,null,0,0
161855943,103996,98542,null,0,0
161855964,103989,98562,null,0,0
161855982,103954,98559,null,0,0
161856003,103955,98553,null,0,0
161856041,103956,98552,null,0,0
161856060,103955,98564,null,0,0
161856080,103903,98535,null,0,0
161856098,103898,98503,null,0,0
161856117,103796,98447,null,0,0
161856155,103691,98323,null,0,0
161856176,103390,98101,null,0,0
161856194,103478,98030,null,0,0
161856222,102435,96984,null,0,0
161856274,102554,96989,null,0,0
161856293,102162,96451,null,0,0
161856314,101489,95779,null,0,0
161856332,101434,95774,null,0,0
161856370,101488,95806,null,0,0
161856391,101522,95864,null,0,0
161856410,101507,95833,null,0,0
161856430,101455,95789,null,0,0
161856449,101459,95813,null,0,0
161856487,101869,96087,null,0,0
161856508,101892,96144,null,0,0
161856530,101911,96152,null,0,0
161856549,101927,96158,null,0,0
161856592,101923,96156,null,0,0
161856613,101947,96162,null,0,0
161856632,101949,96157,null,0,0
161856653,101957,96182,null,0,0
161856672,101986,96215,null,0,0
161856713,101983,96193,null,0,0
161856735,101984,96177,null,0,0
161856754,102002,96233,null,0,0
161856776,102013,96219,null,0,0
161856815,102020,96246,null,0,0
161856840,102033,96230,null,0,0
161856861,102023,96235,null,0,0
161856880,102062,96270,null,0,0
161856918,102027,96234,null,0,0
161856938,102006,96222,null,0,0
161856958,102063,96272,null,0,0
161856977,102066,96261,null,0,0
161857023,102054,96271,null,0,0
161857051,102083,96284,null,0,0
161857071,102094,96289,null,0,0
161857095,102068,96268,null,0,0
161857134,102063,96277,null,0,0
161857157,102096,96283,null,0,0
161857177,102079,96263,null,0,0
161857196,101995,96158,null,0,0
161857235,101979,96120,null,0,0
161857256,101886,96020,null,0,0
161857275,101877,95994,null,0,0
161857294,101874,95995,null,0,0
161857315,101898,95987,null,0,0
161857354,101893,96004,null,0,0
161857374,101902,96014,null,0,0
161857394,101961,96051,null,0,0
161857413,101969,96051,null,0,0
161857451,101976,96048,null,0,0
161857473,102005,96076,null,0,0
161857492,102027,96098,null,0,0
161857512,102050,96113,null,0,0
161857531,102095,96104,null,0,0
161857570,102074,96128,null,0,0
161857591,102094,96133,null,0,0
161857610,102122,96147,null,0,0
161857631,102116,96152,null,0,0
161857650,102115,96166,null,0,0
161857689,102146,96158,null,0,0
161857708,102149,96158,null,0,0
161857728,102232,96206,null,0,0
161857747,102192,96198,null,0,0
161857791,102205,96198,null,0,0
161857819,102212,96214,null,0,0
161857838,102233,96224,null,0,0
161857859,102257,96238,null,0,0
161857898,102307,96266,null,0,0
161857918,102274,96250,null,0,0
161857939,102256,96243,null,0,0
161857959,102256,96242,null,0,0
161857997,102270,96233,null,0,0
161858019,102249,96228,null,0,0
161858038,102226,96200,null,0,0
161858057,102196,96202,null,0,0
161858079,102246,96207,null,0,0
161858117,102204,96243,null,0,0
161858135,102248,96225,null,0,0
161858156,96788,500,null,0,0
161858174,90458,84095,null,0,0
161858195,90512,84163,null,0,0
161858233,90581,84250,null,0,0
161858252,90716,84391,null,0,0
161858272,104447,98962,null,0,0
161858291,102212,96219,null,0,0
161858312,102234,96198,null,0,0
161858350,102197,96176,null,0,0
161858368,102185,96191,null,0,0
161858389,102201,96187,null,0,0
161858407,102219,96197,null,0,0
161858426,102209,96202,null,0,0
161858464,102220,96191,null,0,0
161858485,102203,96190,null,0,0
161858503,102190,96158,null,0,0
161858529,102179,96150,null,0,0
161858574,102182,96129,null,0,0
161858593,102175,96119,null,0,0
161858613,102230,96175,null,0,0
161858632,102205,96136,null,0,0
161858670,102196,96137,null,0,0
161858692,102166,96133,null,0,0
161858710,102152,96074,null,0,0
161858730,102124,96038,null,0,0
161858749,102110,96017,null,0,0
161858786,102086,96022,null,0,0
161858805,102077,96012,null,0,0
161858826,102080,95957,null,0,0
161858844,102046,95914,null,0,0
161858865,102009,95853,null,0,0
161858903,101988,95833,null,0,0
161858922,101981,95779,null,0,0
161858943,101951,95784,null,0,0
161858962,101993,95856,null,0,0
161858982,102002,95835,null,0,0
161859020,102010,95830,null,0,0
161859039,101982,95817,null,0,0
161859059,101982,95828,null,0,0
161859078,102003,95838,null,0,0
161859099,101976,95802,null,0,0
161859137,101984,95808,null,0,0
161859156,101947,95742,null,0,0
161859174,101994,95798,null,0,0
161859195,102020,95836,null,0,0
161859214,102033,95791,null,0,0
161859252,102032,95822,null,0,0
161859277,102015,95805,null,0,0
161859296,102051,95850,null,0,0
161859323,102090,95837,null,0,0
161859361,102083,95866,null,0,0
161859380,102089,95870,null,0,0
161859401,102110,95902,null,0,0
161859419,102117,95893,null,0,0
161859440,102134,95925,null,0,0
161859478,102160,95944,null,0,0
161859497,102169,95961,null,0,0
161859518,102190,95966,null,0,0
161859536,102184,95987,null,0,0
161859555,102221,95992,null,0,0
161859592,102236,95989,null,0,0
161859614,102238,96027,null,0,0
161859632,102261,96030,null,0,0
161859652,102250,96019,null,0,0
161859670,102260,96020,null,0,0
161859708,102268,96007,null,0,0
161859729,102268,96056,null,0,0
161859748,102326,96085,null,0,0
161859769,102378,96100,null,0,0
161859787,102330,96109,null,0,0
161859826,102323,96103,null,0,0
161859847,102345,96108,null,0,0
161859865,102324,96116,null,0,0
161859886,102311,96108,null,0,0
161859905,102311,96097,null,0,0
161859943,102303,96116,null,0,0
161859962,102333,96123,null,0,0
161859982,102319,96111,null,0,0
161900001,102335,96148,null,0,0
161900045,102360,96165,null,0,0
161900073,102355,96156,null,0,0
161900092,102361,96154,null,0,0
161900117,102342,96148,null,0,0
161900156,102334,96161,null,0,0
161900175,102333,96129,null,0,0
161900196,102335,96153,null,0,0
161900215,102346,96149,null,0,0
161900253,102357,96205,null,0,0
161900275,102388,96218,null,0,0
161900294,102340,96198,null,0,0
161900313,102396,96238,null,0,0
161900334,102388,96226,null,0,0
161900376,102370,96234,null,0,0
161900395,102305,96202,null,0,0
161900416,102348,96170,null,0,0
161900435,102338,96165,null,0,0
161900473,102257,96106,null,0,0
161900495,102282,96064,null,0,0
161900514,102264,96063,null,0,0
161900535,102195,96079,null,0,0
161900554,102245,96063,null,0,0
161900592,102237,96154,null,0,0
161900613,102296,96139,null,0,0
161900632,102315,96134,null,0,0
161900653,96788,500,null,0,0
161900672,98742,93579,null,0,0
161900711,101459,95813,null,0,0
161900730,102305,96136,null,0,0
161900751,102328,96150,null,0,0
161900770,102333,96157,null,0,0
161900812,102326,96141,null,0,0
161900840,102345,96144,null,0,0
161900859,102362,96181,null,0,0
161900881,102349,96165,null,0,0
161900920,102363,96165,null,0,0
161900939,102387,96190,null,0,0
161900969,102377,96208,null,0,0
161900989,102366,96191,null,0,0
161901030,102322,96176,null,0,0
161901052,102354,96205,null,0,0
161901071,102358,96169,null,0,0
161901089,102348,96147,null,0,0
161901111,102340,96193,null,0,0
161901149,102377,96202,null,0,0
161901169,102376,96225,null,0,0
161901190,102365,96198,null,0,0
161901209,102373,96204,null,0,0
161901249,102383,96223,null,0,0
161901272,102416,96187,null,0,0
161901292,102424,96229,null,0,0
161901315,102398,96242,null,0,0
161901355,102360,96200,null,0,0
161901375,102391,96212,null,0,0
161901398,102360,96216,null,0,0
161901417,102362,96225,null,0,0
161901454,102350,96227,null,0,0
161901475,102387,96234,null,0,0
161901494,102409,96249,null,0,0
161901512,102337,96242,null,0,0
161901532,102386,96190,null,0,0
161901579,102386,96255,null,0,0
161901604,102418,96277,null,0,0
161901631,102434,96254,null,0,0
161901650,102416,96279,null,0,0
161901688,102406,96265,null,0,0
161901710,102460,96270,null,0,0
161901729,102423,96263,null,0,0
161901750,102424,96295,null,0,0
161901768,102441,96302,null,0,0
161901806,102474,96269,null,0,0
161901828,102431,96308,null,0,0
161901846,102445,96283,null,0,0
161901867,102445,96311,null,0,0
161901885,102447,96312,null,0,0
161901922,102444,96306,null,0,0
161901941,102485,96328,null,0,0
161901962,102473,96346,null,0,0
161901981,102478,96327,null,0,0
161902001,102432,96330,null,0,0
161902039,102469,96315,null,0,0
161902058,102499,96287,null,0,0
161902079,102480,96321,null,0,0
161902098,102466,96275,null,0,0
161902138,102442,96273,null,0,0
161902159,102461,96311,null,0,0
161902177,102459,96271,null,0,0
161902198,102462,96309,null,0,0
161902217,102464,96309,null,0,0
161902254,102464,96305,null,0,0
161902273,102488,96339,null,0,0
161902293,102482,96339,null,0,0
161902312,102491,96344,null,0,0
161902368,102491,96353,null,0,0
161902398,102495,96352,null,0,0
161902416,102507,96364,null,0,0
161902437,102457,96367,null,0,0
161902475,102497,96363,null,0,0
161902494,102502,96357,null,0,0
161902515,102470,96422,null,0,0
161902535,102521,96361,null,0,0
161902573,102523,96347,null,0,0
161902594,102497,96417,null,0,0
161902613,102519,96376,null,0,0
161902634,102533,96379,null,0,0
161902652,102522,96399,null,0,0
161902690,102515,96366,null,0,0
161902710,102507,96365,null,0,0
161902730,102535,96412,null,0,0
161902750,102526,96365,null,0,0
161902771,102564,96438,null,0,0
161902809,102570,96397,null,0,0
161902828,102554,96415,null,0,0
161902849,102594,96418,null,0,0
161902867,102597,96421,null,0,0
161902888,102578,96414,null,0,0
161902926,102597,96431,null,0,0
161902945,102631,96452,null,0,0
161902965,102628,96456,null,0,0
161902984,102659,96472,null,0,0
161903004,102650,96468,null,0,0
161903043,102675,96453,null,0,0
161903062,102677,96464,null,0,0
161903081,102677,96491,null,0,0
161903107,102696,96483,null,0,0
161903154,102707,96504,null,0,0
161903174,96788,500,null,0,0
161903195,104346,98863,null,0,0
161903213,102033,96230,null,0,0
161903250,101276,95024,null,0,0
161903272,101267,95012,null,0,0
