time,ir,red,spo2,hr,temp

164415275,4075,2319,0,0,0
164415313,3540,2107,0,0,0
164415333,3642,2932,0,0,0
164415355,4146,2384,0,0,0
164415376,3558,2103,0,0,0
164415414,3597,2902,0,0,0
164415436,4223,2494,0,0,0
164415455,3618,2106,0,0,0
164415477,3599,2874,0,0,0
164415496,4316,2503,0,0,0
164415534,3624,2096,0,0,0
164415556,3568,2810,0,0,0
164415575,4240,2509,0,0,0
164415596,3608,2047,0,0,0
164415616,3506,2723,0,0,0
164415654,4304,2527,0,0,0
164415675,3651,2048,0,0,0
164415694,3507,2653,0,0,0
164415716,4417,2650,0,0,0
164415734,3813,2141,0,0,0
164415772,3633,2698,0,0,0
164415792,4572,2748,0,0,0
164415813,3962,2221,0,0,0
164415834,3707,2683,0,0,0
164415872,4925,3261,0,0,0
164415894,4608,2780,0,0,0
164415913,3993,2222,0,0,0
164415942,105816,500,0,0,0
164416005,1860,1267,0,0,0
164416025,3188,2033,0,0,0
164416046,3188,2033,0,0,0
164416066,3302,2066,0,0,0
164416104,3849,3780,0,0,0
164416126,3872,3749,0,0,0
164416145,4516,2724,0,0,0
164416166,4678,3110,0,0,0
164416185,4406,2645,0,0,0
164416223,3816,2062,0,0,0
164416243,4427,3031,0,0,0
164416264,4183,2529,0,0,0
164416283,3608,1917,0,0,0
164416304,4243,2929,0,0,0
164416346,3991,2436,0,0,0
164416367,3428,1814,0,0,0
164416389,3802,2655,0,0,0
164416408,3560,2137,0,0,0
164416446,2978,1482,0,0,0
164416468,3360,2302,0,0,0
164416487,3200,1887,0,0,0
164416508,3120,2137,0,0,0
164416527,2979,1747,0,0,0
164416565,2497,1129,0,0,0
164416587,3062,2130,0,0,0
164416606,3085,1838,0,0,0
164416629,2539,2159,0,0,0
164416667,2761,2273,0,0,0
164416687,3580,2608,0,0,0
164416709,3621,2321,0,0,0
164645790,935,308,0,0,0
164645885,518,456,0,0,0
164645908,561,208,0,0,0
164645945,561,208,0,0,0
164646005,561,208,0,0,0
164646030,1079,924,0,0,0
164646056,660,700,0,0,0
164646102,660,700,0,0,0
164646126,660,700,0,0,0
164646151,1356,886,0,0,0
164646178,1173,1015,0,0,0
164646228,1173,1015,0,0,0
164646250,1173,1015,0,0,0
164646273,1172,515,0,0,0
164646295,1252,825,0,0,0
164646349,1252,825,0,0,0
164646383,1252,825,0,0,0
164646404,786,124,0,0,0
164646448,988,370,0,0,0
164646471,988,370,0,0,0
164646493,988,370,0,0,0
164646517,528,350,0,0,0
164646560,576,131,0,0,0
164646584,576,131,0,0,0
164646606,576,131,0,0,0
164646629,562,637,0,0,0
164646672,562,637,0,0,0
164646695,562,637,0,0,0
164646719,562,637,0,0,0
164646741,1120,927,0,0,0
164646785,1120,927,0,0,0
164646812,1120,927,0,0,0
164646836,1120,927,0,0,0
164646860,1244,784,0,0,0
164646910,1244,784,0,0,0
164646938,1244,784,0,0,0
164646960,1244,191,0,0,0
164646984,1005,430,0,0,0
164647035,1005,430,0,0,0
164647060,1005,430,0,0,0
164647085,1005,363,0,0,0
164647107,609,168,0,0,0
164647155,609,168,0,0,0
164647192,609,168,0,0,0
164647224,1065,918,0,0,0
164647267,609,657,0,0,0
164647289,609,657,0,0,0
164647314,609,657,0,0,0
164647336,1432,876,0,0,0
164647379,1191,956,0,0,0
164647403,1191,956,0,0,0
164647426,1191,956,0,0,0
164647450,1270,573,0,0,0
164647493,1332,785,0,0,0
164647517,1332,785,0,0,0
164647538,1332,785,0,0,0
164647561,923,201,0,0,0
164647607,1060,476,0,0,0
164647629,1060,476,0,0,0
164647653,1060,476,0,0,0
164647675,554,316,0,0,0
164647718,623,151,0,0,0
164647743,623,151,0,0,0
164647764,623,151,0,0,0
164647788,988,896,0,0,0
164647831,527,631,0,0,0
164647855,527,631,0,0,0
164647876,527,631,0,0,0
164647899,1402,920,0,0,0
164647943,1116,1002,0,0,0
164647966,1116,1002,0,0,0
164647998,1116,1002,0,0,0
164648019,1239,567,0,0,0
164648063,1303,857,0,0,0
164648087,1303,857,0,0,0
164648108,1303,857,0,0,0
164648132,875,190,0,0,0
164648175,1094,488,0,0,0
164648199,1094,488,0,0,0
164648221,1094,488,0,0,0
164648244,534,267,0,0,0
164648290,681,143,0,0,0
164648311,681,143,0,0,0
164648336,681,143,0,0,0
164648357,876,865,0,0,0
164648400,134602,500,0,0,0
164648425,751,825,0,0,0
164648449,496,511,0,0,0
164648470,1283,881,0,0,0
164648513,1030,945,0,0,0
164648537,1154,947,0,0,0
164648558,545,502,0,0,0
164648583,1079,952,0,0,0
164648626,1079,952,0,0,0
164648649,1079,952,0,0,0
164648673,1079,952,0,0,0
164648694,1328,843,0,0,0
164648744,1328,843,0,0,0
164648782,1328,843,0,0,0
164648812,1328,843,0,0,0
164648872,1134,515,0,0,0
164648895,1134,515,0,0,0
164648921,1134,515,0,0,0
