time,ir,red,spo2,hr,temp

175107338,3733,2484,0,0,0
175107360,3733,2484,0,0,0
175107381,3372,1601,0,0,0
175107411,3673,2109,0,0,0
175107446,3673,2109,0,0,0
175107464,3673,2109,0,0,0
175107495,2657,1060,0,0,0
175107514,3148,1370,0,0,0
175107551,3148,1370,0,0,0
175107569,3148,1370,0,0,0
175107585,2467,1608,0,0,0
175107685,2457,1200,0,0,0
175107709,2457,1200,0,0,0
175107737,2457,1200,0,0,0
175107782,3327,2284,0,0,0
175107808,2539,2014,0,0,0
175107831,2539,2014,0,0,0
175107854,2539,2014,0,0,0
175107892,3332,2325,0,0,0
175107915,3332,2325,0,0,0
175108159,3332,2325,0,0,0
175108192,3220,1386,0,0,0
175108226,3276,1962,0,0,0
175108289,3276,1962,0,0,0
175108326,3276,1962,0,0,0
175108400,2367,753,0,0,0
175108432,1340,500,0,0,0
175108507,5310,2856,0,0,0
175108553,2813,1070,0,0,0
175108633,2813,1070,0,0,0
175108677,3490,2159,0,0,0
175108751,2124,680,0,0,0
175108795,1560,749,0,0,0
175108862,2099,1701,0,0,0
175108895,2695,1236,0,0,0
175108932,1906,1163,0,0,0
175108998,2000,938,0,0,0
175109032,2000,938,0,0,0
175109107,2000,938,0,0,0
175109139,2764,1901,0,0,0
175109211,1993,1753,0,0,0
175109245,1993,1753,0,0,0
175109308,1993,1753,0,0,0
175109342,3119,1723,0,0,0
175109408,2939,2177,0,0,0
175109441,2939,2177,0,0,0
175109519,2840,1202,0,0,0
175109550,3044,1912,0,0,0
175109621,3044,1912,0,0,0
175109654,3044,1912,0,0,0
175109727,2034,554,0,0,0
175109760,2620,1271,0,0,0
175109791,2620,1271,0,0,0
175109859,2620,1271,0,0,0
175109893,1582,925,0,0,0
175109923,1982,912,0,0,0
175109989,1982,912,0,0,0
175110027,1982,912,0,0,0
175110094,2364,1797,0,0,0
175110129,2065,1702,0,0,0
175110202,2065,1702,0,0,0
175110252,2065,1702,0,0,0
175110323,2863,1732,0,0,0
175110357,2980,2199,0,0,0
175110390,2980,2199,0,0,0
175110455,2980,2199,0,0,0
175110489,2559,1179,0,0,0
175110521,3110,1906,0,0,0
175110587,3110,1906,0,0,0
175110625,3110,1906,0,0,0
175110689,1922,561,0,0,0
175110721,2668,1269,0,0,0
175110754,2668,1269,0,0,0
175110823,2668,1269,0,0,0
175110854,1439,826,0,0,0
175110889,1969,804,0,0,0
175110956,1969,804,0,0,0
175110988,1969,804,0,0,0
175111023,2218,1721,0,0,0
175111092,1890,1597,0,0,0
175111132,1890,1597,0,0,0
175111198,1890,1597,0,0,0
175111233,2797,1693,0,0,0
175111266,2814,2131,0,0,0
175111333,2814,2131,0,0,0
175111367,2814,2131,0,0,0
175111401,2535,1134,0,0,0
175111467,3069,1885,0,0,0
175111497,3069,1885,0,0,0
175111530,3069,1885,0,0,0
175111595,1950,509,0,0,0
175111633,2665,1313,0,0,0
175111666,2665,1313,0,0,0
175111735,2665,1313,0,0,0
175111772,1441,725,0,0,0
175111842,2027,858,0,0,0
175111873,2027,858,0,0,0
175111943,2027,858,0,0,0
175111978,1924,1556,0,0,0
175112008,1924,1556,0,0,0
175112074,1924,1556,0,0,0
175112108,1924,1556,0,0,0
175112139,2892,2112,0,0,0
175112207,2892,2112,0,0,0
175112241,2892,2112,0,0,0
175112309,2571,1249,0,0,0
175112344,3258,1936,0,0,0
175112412,3258,1936,0,0,0
175112446,3258,1936,0,0,0
175112527,2014,591,0,0,0
175112556,3025,1425,0,0,0
175112587,1484,743,0,0,0
175112650,2111,1718,0,0,0
175112681,2830,1783,0,0,0
175112711,2664,1291,0,0,0
175112779,2124,680,0,0,0
175112822,1560,749,0,0,0
175112890,2099,1701,0,0,0
175112923,2868,1839,0,0,0
175112959,2721,1428,0,0,0
175113022,2198,725,0,0,0
175113053,1603,715,0,0,0
