time,spo2,hr,temp
12:14:36.102,,,33.3
12:14:36.151,87,,
12:14:38.882,84,85,
12:14:41.671,85,,
12:14:44.686,87,,
12:14:47.743,90,84,33.4
12:14:50.737,92,,
12:14:53.756,90,,
12:14:56.770,88,,
12:14:59.807,85,,
12:15:02.868,82,,33.6
12:15:05.838,83,85,
12:15:08.886,85,,
12:15:11.891,87,83,
12:15:14.904,88,,
12:15:17.956,87,78,33.7
12:15:20.948,89,74,
12:15:23.961,90,,
12:15:26.988,87,,
12:15:30.041,90,78,
12:15:33.076,92,78,34
12:15:36.058,91,74,
12:15:39.083,92,73,
12:15:45.124,91,72,
12:15:48.196,91,,34
12:15:51.177,93,69,
12:15:54.190,95,,
12:16:00.244,94,,
12:16:03.302,97,71,34.2
12:16:06.270,96,74,
