time,spo2,hr,temp
10:13:07.787,94,73,
10:13:10.791,95,,
10:13:13.815,94,77,
10:13:16.888,96,,31.2
10:13:19.860,97,,
10:13:25.913,98,,
10:13:53.101,98,,
10:14:14.252,96,,
10:14:26.347,98,79,
10:14:29.372,98,,
10:14:32.440,95,,31.2
10:14:35.402,95,78,
10:14:38.420,97,78,
10:14:41.443,98,81,
10:14:44.475,99,,
10:14:47.559,98,80,31.6
10:14:50.522,96,76,
10:14:53.549,97,75,
10:14:56.566,97,75,
10:14:59.589,96,78,
10:15:02.656,98,,31.9
10:15:05.640,99,81,
10:15:08.636,100,,
10:15:11.661,99,86,
10:15:14.687,100,,
10:15:17.761,100,,32.2
10:15:20.729,98,89,
10:15:23.755,97,90,
10:15:26.783,97,,
10:15:29.807,95,91,
10:15:32.897,96,,34
10:15:35.849,96,91,
10:15:44.905,98,,
10:15:47.995,98,,32.7
10:15:50.957,100,,
10:15:53.973,100,,
10:15:57.001,99,90,
10:16:00.024,98,85,
10:16:03.092,98,,33.1
10:16:06.089,100,,
10:16:09.092,100,,
10:16:12.109,100,,
10:16:15.124,100,,
10:16:18.212,100,,33.1
10:16:21.177,100,,
10:16:27.226,100,,
10:16:30.244,100,,
10:16:33.309,100,,33.9
10:16:36.295,100,,
10:16:39.309,100,,
10:16:42.336,100,,
10:16:45.362,100,,
10:16:48.430,100,,34.3
10:16:51.381,100,,
10:16:54.409,100,,
10:16:57.432,100,,
10:17:00.448,100,,
10:17:03.536,100,,33.7
10:17:06.501,100,,
10:17:09.540,100,,
10:17:12.541,100,,
10:17:15.568,100,,
10:17:18.657,100,,34.4
10:17:21.621,100,,
10:17:24.637,100,,
10:17:27.664,100,,
10:17:30.689,100,,
10:17:33.756,100,,34.8
10:17:36.729,100,,
10:17:39.746,100,,
10:17:42.760,100,,
10:17:45.786,100,,
10:17:48.876,100,,34.9
10:17:51.839,100,,
10:19:13.422,96,79,
