time,ir,red,green,spo2,hr,temp
10:00:11,937,559,198,559,198,0
10:00:11,977,172,187,172,187,0
10:00:12,856,361,0,361,0,0
10:00:12,930,0,153,0,153,0
10:00:12,972,362,72,362,72,0
10:00:12,1026,530,8,530,8,0
10:00:12,676,0,53,0,53,0
10:00:12,963,349,216,349,216,0
10:00:12,945,303,147,303,147,0
10:00:12,1028,605,136,605,136,0
10:00:12,891,729,101,729,101,0
10:00:12,656,511,186,511,186,0
10:00:12,1072,347,121,347,121,0
10:00:12,1159,366,240,366,240,0
10:00:12,1017,0,76,0,76,0
10:00:13,946,513,190,513,190,0
10:00:13,923,311,189,311,189,0
10:00:13,975,587,78,587,78,0
10:00:13,842,321,118,321,118,0
10:00:13,851,559,69,559,69,0
10:00:13,878,674,74,674,74,0
10:00:13,861,437,156,437,156,0
10:00:13,1098,378,176,378,176,0
10:00:13,878,495,243,495,243,0
10:00:13,832,793,117,793,117,0
10:00:13,890,390,316,390,316,0
10:00:13,788,349,0,349,0,0
10:00:13,816,578,47,578,47,0
10:00:14,750,490,0,490,0,0
10:00:14,962,466,159,466,159,0
10:00:14,993,498,193,498,193,0
10:00:14,1051,392,202,392,202,0
10:00:14,959,554,251,554,251,0
10:00:14,0,249,78,249,78,0
10:00:14,862,753,179,753,179,0
10:00:14,832,341,179,341,179,0
10:00:14,882,242,0,242,0,0
10:00:14,999,0,208,0,208,0
10:00:14,871,94,0,94,0,0
10:00:14,913,345,211,345,211,0
10:00:14,979,520,57,520,57,0
10:00:15,994,602,231,602,231,0
10:00:15,974,248,125,248,125,0
10:00:15,940,368,0,368,0,0
10:00:15,992,440,91,440,91,0
10:00:15,850,318,123,318,123,0
10:00:15,852,430,136,430,136,0
10:00:15,790,33,147,33,147,0
10:00:15,1012,759,55,759,55,0
10:00:15,896,302,162,302,162,0
10:00:15,771,524,41,524,41,0
10:00:15,844,322,187,322,187,0
10:00:15,941,856,132,856,132,0
10:00:16,761,713,142,713,142,0
10:00:16,982,341,246,341,246,0
10:00:16,971,717,221,717,221,0
10:00:16,1064,470,164,470,164,0
10:00:16,877,705,12,705,12,0
10:00:16,937,559,198,559,198,83
10:00:16,806,536,195,536,195,0
10:00:16,856,361,0,361,0,0
10:00:16,1091,240,153,240,153,0
10:00:16,1018,306,153,306,153,0
10:00:16,1026,530,8,530,8,0
10:00:16,777,276,0,276,0,0
10:00:17,963,349,216,349,216,0
10:00:17,884,506,88,506,88,0
10:00:17,1028,605,136,605,136,0
10:00:17,959,297,0,297,0,0
10:00:17,656,511,186,511,186,0
10:00:17,1069,493,135,493,135,0
10:00:17,1159,366,240,366,240,0
10:00:17,808,312,0,312,0,0
10:00:17,946,513,190,513,190,0
10:00:17,829,618,48,618,48,0
10:00:17,831,334,114,334,114,0
10:00:17,842,321,118,321,118,0
10:00:17,948,542,135,542,135,0
10:00:18,878,674,74,674,74,0
10:00:18,957,786,182,786,182,0
10:00:18,1098,378,176,378,176,0
10:00:18,948,728,37,728,37,0
10:00:18,832,793,117,793,117,0
10:00:18,976,348,51,348,51,0
10:00:18,788,349,0,349,0,0
10:00:18,1149,269,34,269,34,0
10:00:18,816,520,47,520,47,0
10:00:18,962,466,159,466,159,0
10:00:18,859,577,97,577,97,0
10:00:18,1051,392,202,392,202,0
10:00:19,882,195,169,195,169,0
10:00:19,0,249,78,249,78,0
10:00:19,985,267,203,267,203,0
10:00:19,832,341,179,341,179,0
10:00:19,981,584,221,584,221,0
10:00:19,999,0,208,0,208,0
10:00:19,828,713,182,713,182,0
10:00:19,913,345,211,345,211,0
