time,ir,red,green,spo2,hr,temp
11:31:28,0,0,31,0,31,0
11:31:28,14,0,35,0,35,0
11:31:28,0,25,0,25,0,0
11:31:28,0,0,12,0,12,0
11:31:28,0,0,0,0,0,0
11:31:28,34,0,27,0,27,0
11:31:28,18,91,0,91,0,0
11:31:28,0,0,0,0,0,0
11:31:28,5,0,24,0,24,0
11:31:28,8,28,0,28,0,0
11:31:28,0,7,0,7,0,0
11:31:28,7,0,32,0,32,0
11:31:28,9,17,2,17,2,0
11:31:28,0,0,0,0,0,0
11:31:28,0,7,0,7,0,0
11:31:28,0,0,24,0,24,0
11:31:28,14,26,8,26,8,0
11:31:28,0,0,0,0,0,0
11:31:28,15,15,53,15,53,0
11:31:28,0,14,0,14,0,0
11:31:29,19,28,1,28,1,0
11:31:29,0,0,0,0,0,0
11:31:29,29,69,26,69,26,0
11:31:29,0,14,0,14,0,0
11:31:29,14,28,10,28,10,0
11:31:29,24,10,35,10,35,0
11:31:29,8,20,0,20,0,0
11:31:29,28,15,11,15,11,0
11:31:29,0,2,0,2,0,0
11:31:29,16,39,38,39,38,0
11:31:29,19,30,0,30,0,0
11:31:29,36,19,24,19,24,0
11:31:29,0,0,0,0,0,0
11:31:29,82,8,0,8,0,0
11:31:29,0,0,0,0,0,0
11:31:29,36,25,26,25,26,0
11:31:29,0,7,0,7,0,0
11:31:29,0,0,60,0,60,0
11:31:29,0,23,57,23,57,0
11:31:29,0,0,56,0,56,0
11:31:29,32,21,52,21,52,0
11:31:29,0,13,0,13,0,0
11:31:29,0,0,0,0,0,0
11:31:29,27,15,0,15,0,0
11:31:29,0,0,0,0,0,0
11:31:29,37,12,22,12,22,0
11:31:29,0,7,0,7,0,0
11:31:29,0,0,28,0,28,0
11:31:29,20,29,13,29,13,0
11:31:29,0,0,0,0,0,0
11:31:29,37,0,28,0,28,0
11:31:29,0,26,0,26,0,0
11:31:29,0,0,18,0,18,0
11:31:29,26,21,27,21,27,0
11:31:29,0,0,0,0,0,0
11:31:29,15,0,21,0,21,0
11:31:29,7,30,0,30,0,0
11:31:29,0,0,1,0,1,0
11:31:29,23,23,15,23,15,0
11:31:29,0,17,0,17,0,0
11:31:29,25,0,45,0,45,0
11:31:29,22,25,4,25,4,0
11:31:29,0,0,10,0,10,0
11:31:30,30,22,5,22,5,0
11:31:30,0,0,0,0,0,0
11:31:30,0,0,0,0,0,0
11:31:30,82,8,0,8,0,0
11:31:30,3,0,23,0,23,0
11:31:30,0,0,0,0,0,0
11:31:30,3,26,0,26,0,0
11:31:30,36,25,26,25,26,0
11:31:30,0,0,0,0,0,0
11:31:30,0,7,0,7,0,0
11:31:30,36,24,9,24,9,0
11:31:30,0,0,60,0,60,0
11:31:30,0,6,0,6,0,0
11:31:30,0,23,57,23,57,0
11:31:30,0,0,23,0,23,0
11:31:30,0,0,56,0,56,0
11:31:30,24,41,0,41,0,0
11:31:30,32,21,52,21,52,0
11:31:30,0,0,0,0,0,0
11:31:30,0,13,0,13,0,0
11:31:30,27,19,29,19,29,0
11:31:30,0,0,0,0,0,0
11:31:30,0,21,0,21,0,0
11:31:31,27,15,0,15,0,0
11:31:31,6,0,19,0,19,0
11:31:31,0,0,0,0,0,0
11:31:31,21,26,6,26,6,0
11:31:31,37,12,22,12,22,0
11:31:31,0,4,0,4,0,0
11:31:31,0,7,0,7,0,0
11:31:31,18,70,33,70,33,0
11:31:31,0,0,28,0,28,0
11:31:31,0,73,0,73,0,0
11:31:31,20,29,13,29,13,0
11:31:31,0,0,22,0,22,0
11:31:31,0,0,0,0,0,0
11:31:32,25,0,7,0,7,0
11:31:32,37,0,28,0,28,0
11:31:32,0,0,0,0,0,0
11:31:32,0,26,0,26,0,0
11:31:32,87,0,29,0,29,0
11:31:32,0,0,18,0,18,0
11:31:32,62,9,0,9,0,0
11:31:32,26,21,27,21,27,0
11:31:32,0,0,16,0,16,0
11:31:32,0,0,0,0,0,0
11:31:32,18,34,14,34,14,0
11:31:32,15,0,21,0,21,0
11:31:32,0,0,0,0,0,0
11:31:32,7,30,0,30,0,0
11:31:33,0,0,74,0,74,0
11:31:33,0,0,1,0,1,0
11:31:33,0,23,49,23,49,0
11:31:33,23,23,15,23,15,0
11:31:33,0,0,18,0,18,0
11:31:33,0,17,0,17,0,0
11:31:33,29,26,19,26,19,0
11:31:33,25,0,45,0,45,0
11:31:33,22,25,4,25,4,0
11:31:33,22,25,4,25,4,0
11:31:33,0,0,10,0,10,0
11:31:33,0,0,0,0,0,0
11:31:33,30,22,5,22,5,0
11:31:33,0,0,7,0,7,0
11:31:34,0,0,0,0,0,0
11:31:34,30,27,12,27,12,0
11:31:34,3,0,23,0,23,0
11:31:34,0,1,0,1,0,0
11:31:34,3,26,0,26,0,0
11:31:34,7,0,35,0,35,0
11:31:34,0,0,0,0,0,0
11:31:34,8,26,0,26,0,0
11:31:34,36,24,9,24,9,0
11:31:34,0,0,0,0,0,0
11:31:34,0,6,0,6,0,0
11:31:34,27,14,26,14,26,0
11:31:34,0,0,23,0,23,0
11:31:34,0,10,0,10,0,0
11:31:35,24,41,0,41,0,0
11:31:35,2,0,23,0,23,0
11:31:35,0,0,0,0,0,0
11:31:35,18,31,10,31,10,0
11:31:35,27,19,29,19,29,0
11:31:35,0,0,0,0,0,0
11:31:35,0,21,0,21,0,0
11:31:35,21,25,26,25,26,0
11:31:35,6,0,19,0,19,0
11:31:35,0,25,0,25,0,0
11:31:35,21,26,6,26,6,0
11:31:35,0,0,29,0,29,0
11:31:35,0,4,0,4,0,0
11:31:35,21,36,0,36,0,0
11:31:36,18,70,33,70,33,0
11:31:36,0,0,0,0,0,0
11:31:36,0,73,0,73,0,0
11:31:36,11,4,17,4,17,0
11:31:36,0,0,22,0,22,0
11:31:36,7,27,0,27,0,0
11:31:36,25,0,7,0,7,0
11:31:36,0,0,11,0,11,0
11:31:36,0,0,0,0,0,0
11:31:36,26,32,19,32,19,0
11:31:36,87,0,29,0,29,0
11:31:36,0,0,0,0,0,0
11:31:37,62,9,0,9,0,0
11:31:37,30,0,36,0,36,0
11:31:37,0,0,16,0,16,0
11:31:37,7,27,0,27,0,0
11:31:37,18,34,14,34,14,0
11:31:37,0,0,0,0,0,0
11:31:37,0,0,0,0,0,0
11:31:37,30,30,4,30,4,0
11:31:37,0,0,74,0,74,0
11:31:37,0,0,0,0,0,0
11:31:37,0,23,49,23,49,0
11:31:37,23,0,35,0,35,0
11:31:37,0,0,18,0,18,0
11:31:37,3,27,0,27,0,0
11:31:38,29,26,19,26,19,0
11:31:38,0,0,2,0,2,0
11:31:38,0,0,0,0,0,0
11:31:38,18,32,19,32,19,0
11:31:38,5,0,0,0,0,0
11:31:38,0,0,0,0,0,0
11:31:38,10,28,0,28,0,0
11:31:38,14,0,35,0,35,0
11:31:38,0,0,7,0,7,0
11:31:38,16,18,1,18,1,0
11:31:38,30,27,12,27,12,0
11:31:38,0,18,0,18,0,0
11:31:38,0,1,0,1,0,0
11:31:38,34,43,24,43,24,0
11:31:39,7,0,35,0,35,0
11:31:39,0,18,0,18,0,0
11:31:39,8,26,0,26,0,0
11:31:39,10,0,21,0,21,0
11:31:39,0,0,0,0,0,0
11:31:39,37,0,0,0,0,0
11:31:39,27,14,26,14,26,0
11:31:39,4,0,0,0,0,0
11:31:39,0,10,0,10,0,0
11:31:39,107,6,26,6,26,0
11:31:39,2,0,23,0,23,0
11:31:39,45,10,0,10,0,0
11:31:39,18,31,10,31,10,0
11:31:40,0,0,28,0,28,0
11:31:40,0,0,0,0,0,0
11:31:40,0,24,0,24,0,0
11:31:40,21,25,26,25,26,0
11:31:40,0,0,0,0,0,0
11:31:40,0,25,0,25,0,0
11:31:40,0,11,89,11,89,0
11:31:40,0,0,29,0,29,0
11:31:40,0,16,35,16,35,0
11:31:40,21,36,0,36,0,0
11:31:40,0,0,14,0,14,0
11:31:40,0,0,0,0,0,0
11:31:40,13,26,6,26,6,0
11:31:40,11,4,17,4,17,0
11:31:41,7,27,0,27,0,0
11:31:41,7,27,0,27,0,0
11:31:41,0,0,11,0,11,0
11:31:41,0,0,0,0,0,0
11:31:41,26,32,19,32,19,0
11:31:41,0,0,13,0,13,0
11:31:41,0,0,0,0,0,0
11:31:41,31,43,15,43,15,0
11:31:41,30,0,36,0,36,0
11:31:41,0,0,0,0,0,0
11:31:41,7,27,0,27,0,0
11:31:41,10,0,31,0,31,0
11:31:41,0,0,0,0,0,0
11:31:41,0,15,0,15,0,0
11:31:42,30,30,4,30,4,0
11:31:42,0,0,10,0,10,0
11:31:42,0,0,0,0,0,0
11:31:42,22,27,15,27,15,0
11:31:42,23,0,35,0,35,0
11:31:42,0,0,0,0,0,0
11:31:42,3,27,0,27,0,0
11:31:42,20,0,39,0,39,0
11:31:42,0,0,2,0,2,0
11:31:42,22,23,0,23,0,0
11:31:42,18,32,19,32,19,0
11:31:42,0,0,0,0,0,0
11:31:42,0,0,0,0,0,0
11:31:43,30,27,17,27,17,0
11:31:43,14,0,35,0,35,0
11:31:43,0,8,0,8,0,0
11:31:43,16,18,1,18,1,0
11:31:43,0,0,26,0,26,0
11:31:43,0,18,0,18,0,0
11:31:43,9,23,0,23,0,0
11:31:43,34,43,24,43,24,0
11:31:43,0,0,0,0,0,0
11:31:43,0,18,0,18,0,0
11:31:44,28,29,28,29,28,0
11:31:44,10,0,21,0,21,0
11:31:44,0,5,0,5,0,0
11:31:44,37,0,0,0,0,0
11:31:44,16,0,33,0,33,0
11:31:44,4,0,0,0,0,0
11:31:44,23,29,0,29,0,0
11:31:44,107,6,26,6,26,0
11:31:44,0,0,0,0,0,0
11:31:44,45,10,0,10,0,0
11:31:44,28,13,26,13,26,0
11:31:44,0,0,28,0,28,0
11:31:45,0,6,0,6,0,0
11:31:45,0,24,0,24,0,0
11:31:45,0,0,46,0,46,0
11:31:45,0,0,0,0,0,0
11:31:45,43,15,0,15,0,0
11:31:45,0,11,89,11,89,0
11:31:45,0,0,0,0,0,0
11:31:45,0,16,35,16,35,0
11:31:45,22,12,17,12,17,0
11:31:45,0,0,14,0,14,0
11:31:45,0,24,0,24,0,0
11:31:45,13,26,6,26,6,0
11:31:45,0,0,22,0,22,0
11:31:46,0,0,0,0,0,0
11:31:46,14,26,6,26,6,0
11:31:46,34,0,0,0,0,0
11:31:46,0,0,0,0,0,0
11:31:46,0,19,0,19,0,0
11:31:46,26,22,43,22,43,0
11:31:46,0,0,13,0,13,0
11:31:46,0,57,0,57,0,0
11:31:46,31,43,15,43,15,0
11:31:46,0,15,20,15,20,0
11:31:46,0,0,0,0,0,0
11:31:46,12,57,17,57,17,0
11:31:47,10,0,31,0,31,0
11:31:47,0,7,0,7,0,0
11:31:47,0,15,0,15,0,0
11:31:47,28,0,29,0,29,0
11:31:47,0,0,10,0,10,0
11:31:47,9,0,0,0,0,0
11:31:47,22,27,15,27,15,0
11:31:47,28,0,3,0,3,0
11:31:47,0,0,0,0,0,0
11:31:47,59,26,24,26,24,0
11:31:47,20,0,39,0,39,0
11:31:47,0,0,0,0,0,0
11:31:47,22,23,0,23,0,0
11:31:48,19,0,40,0,40,0
11:31:48,0,0,0,0,0,0
11:31:48,0,25,0,25,0,0
11:31:48,30,27,17,27,17,0
11:31:48,0,0,55,0,55,0
11:31:48,0,8,0,8,0,0
11:31:48,4,26,83,26,83,0
11:31:48,0,0,26,0,26,0
11:31:48,0,2,29,2,29,0
11:31:48,9,23,0,23,0,0
11:31:48,14,0,33,0,33,0
11:31:48,0,0,0,0,0,0
11:31:49,28,29,28,29,28,0
11:31:49,28,29,28,29,28,0
11:31:49,0,5,0,5,0,0
11:31:49,0,5,0,5,0,0
11:31:49,16,0,33,0,33,0
11:31:49,0,0,0,0,0,0
11:31:49,23,29,0,29,0,0
11:31:49,10,0,29,0,29,0
11:31:49,0,0,0,0,0,0
11:31:49,9,36,6,36,6,0
11:31:49,28,13,26,13,26,0
11:31:49,0,0,0,0,0,0
11:31:50,0,6,0,6,0,0
11:31:50,40,14,25,14,25,0
11:31:50,0,0,46,0,46,0
11:31:50,0,9,0,9,0,0
11:31:50,43,15,0,15,0,0
11:31:50,0,0,31,0,31,0
11:31:50,0,0,0,0,0,0
11:31:50,16,40,10,40,10,0
11:31:50,22,12,17,12,17,0
11:31:50,0,0,0,0,0,0
11:31:50,0,24,0,24,0,0
11:31:50,24,7,33,7,33,0
11:31:51,0,0,22,0,22,0
11:31:51,0,14,0,14,0,0
11:31:51,14,26,6,26,6,0
11:31:51,0,0,16,0,16,0
11:31:51,0,0,0,0,0,0
11:31:51,22,44,5,44,5,0
11:31:51,26,22,43,22,43,0
11:31:51,0,0,0,0,0,0
11:31:51,0,57,0,57,0,0
11:31:51,30,0,30,0,30,0
11:31:51,0,15,20,15,20,0
11:31:51,0,13,0,13,0,0
11:31:52,12,57,17,57,17,0
11:31:52,0,0,25,0,25,0
11:31:52,0,7,0,7,0,0
11:31:52,30,28,15,28,15,0
11:31:52,28,0,29,0,29,0
11:31:52,0,0,0,0,0,0
11:31:52,9,0,0,0,0,0
11:31:52,28,0,31,0,31,0
11:31:52,28,0,3,0,3,0
11:31:52,9,23,0,23,0,0
11:31:52,59,26,24,26,24,0
11:31:53,0,0,1,0,1,0
11:31:53,0,0,0,0,0,0
11:31:53,29,32,18,32,18,0
11:31:53,19,0,40,0,40,0
11:31:53,0,5,0,5,0,0
11:31:53,0,25,0,25,0,0
11:31:53,20,0,21,0,21,0
11:31:53,0,0,55,0,55,0
11:31:53,12,16,0,16,0,0
11:31:53,4,26,83,26,83,0
11:31:53,0,0,9,0,9,0
11:31:53,0,2,29,2,29,0
11:31:53,18,30,17,30,17,0
11:31:54,14,0,33,0,33,0
11:31:54,0,0,0,0,0,0
11:31:54,18,29,0,29,0,0
11:31:54,14,0,18,0,18,0
11:31:54,0,0,0,0,0,0
11:31:54,12,30,0,30,0,0
11:31:54,21,25,0,25,0,0
11:31:54,0,0,0,0,0,0
11:31:54,0,10,0,10,0,0
11:31:54,21,17,20,17,20,0
11:31:54,10,0,29,0,29,0
11:31:54,0,29,0,29,0,0
11:31:55,9,36,6,36,6,0
11:31:55,17,28,27,28,27,0
11:31:55,0,0,0,0,0,0
11:31:55,29,61,5,61,5,0
11:31:55,40,14,25,14,25,0
11:31:55,0,0,0,0,0,0
11:31:55,0,9,0,9,0,0
11:31:55,28,0,29,0,29,0
11:31:55,0,0,31,0,31,0
11:31:55,0,0,0,0,0,0
11:31:55,16,40,10,40,10,0
11:31:55,70,0,29,0,29,0
11:31:56,0,0,0,0,0,0
11:31:56,103,16,6,16,6,0
11:31:56,24,7,33,7,33,0
11:31:56,0,0,0,0,0,0
11:31:56,0,14,0,14,0,0
11:31:56,12,6,20,6,20,0
11:31:56,0,0,16,0,16,0
11:31:56,0,16,0,16,0,0
11:31:56,22,44,5,44,5,0
11:31:56,0,0,48,0,48,0
11:31:56,0,0,0,0,0,0
11:31:56,5,23,84,23,84,0
11:31:57,30,0,30,0,30,0
11:31:57,0,0,0,0,0,0
11:31:57,0,13,0,13,0,0
11:31:57,24,7,31,7,31,0
11:31:57,0,0,25,0,25,0
11:31:57,0,17,0,17,0,0
11:31:57,30,28,15,28,15,0
11:31:57,0,0,0,0,0,0
11:31:57,0,0,0,0,0,0
11:31:57,28,0,31,0,31,0
11:31:57,0,0,0,0,0,0
11:31:57,9,23,0,23,0,0
11:31:58,29,0,37,0,37,0
11:31:58,0,0,1,0,1,0
11:31:58,1,14,0,14,0,0
11:31:58,29,32,18,32,18,0
11:31:58,0,0,11,0,11,0
11:31:58,0,5,0,5,0,0
11:31:58,30,17,23,17,23,0
11:31:58,20,0,21,0,21,0
11:31:58,0,8,0,8,0,0
11:31:58,12,16,0,16,0,0
11:31:58,16,0,37,0,37,0
11:31:58,0,0,9,0,9,0
11:31:59,16,17,0,17,0,0
11:31:59,18,30,17,30,17,0
11:31:59,0,0,0,0,0,0
11:31:59,0,0,0,0,0,0
11:31:59,35,19,19,19,19,0
11:31:59,14,0,18,0,18,0
11:31:59,0,0,0,0,0,0
11:31:59,12,30,0,30,0,0
11:31:59,21,0,34,0,34,0
11:31:59,0,0,0,0,0,0
11:31:59,12,21,0,21,0,0
11:31:59,21,17,20,17,20,0
11:32:00,0,0,0,0,0,0
11:32:00,0,29,0,29,0,0
11:32:00,37,27,25,27,25,0
11:32:00,17,28,27,28,27,0
11:32:00,0,0,0,0,0,0
11:32:00,29,61,5,61,5,0
11:32:00,0,0,24,0,24,0
11:32:00,0,0,0,0,0,0
11:32:00,13,30,0,30,0,0
11:32:00,28,0,29,0,29,0
11:32:00,0,0,0,0,0,0
11:32:01,0,0,0,0,0,0
11:32:01,39,18,21,18,21,0
11:32:01,70,0,29,0,29,0
11:32:01,0,14,0,14,0,0
11:32:01,103,16,6,16,6,0
11:32:01,7,0,43,0,43,0
11:32:01,0,0,0,0,0,0
11:32:01,19,29,6,29,6,0
11:32:01,12,6,20,6,20,0
11:32:01,0,0,0,0,0,0
11:32:01,0,16,0,16,0,0
11:32:01,29,21,29,21,29,0
11:32:02,0,0,48,0,48,0
11:32:02,0,13,0,13,0,0
11:32:02,5,23,84,23,84,0
11:32:02,0,0,34,0,34,0
11:32:02,0,0,0,0,0,0
11:32:02,26,30,0,30,0,0
11:32:02,24,7,31,7,31,0
11:32:02,0,0,0,0,0,0
11:32:02,0,17,0,17,0,0
11:32:02,25,11,13,11,13,0
11:32:02,0,0,0,0,0,0
11:32:02,1,18,0,18,0,0
11:32:02,33,39,0,39,0,0
11:32:03,0,0,17,0,17,0
11:32:03,0,3,0,3,0,0
11:32:03,26,72,19,72,19,0
11:32:03,29,0,37,0,37,0
11:32:03,0,28,0,28,0,0
11:32:03,1,14,0,14,0,0
11:32:03,21,67,28,67,28,0
11:32:03,0,0,11,0,11,0
11:32:03,1,57,0,57,0,0
11:32:03,30,17,23,17,23,0
11:32:03,0,0,5,0,5,0
11:32:03,0,8,0,8,0,0
11:32:04,25,0,15,0,15,0
11:32:04,16,0,37,0,37,0
11:32:04,0,0,0,0,0,0
11:32:04,16,17,0,17,0,0
11:32:04,79,0,39,0,39,0
11:32:04,0,0,0,0,0,0
11:32:04,73,11,0,11,0,0
11:32:04,35,19,19,19,19,0
11:32:04,0,0,18,0,18,0
11:32:04,0,0,0,0,0,0
11:32:04,34,22,24,22,24,0
11:32:04,21,0,34,0,34,0
11:32:05,0,0,0,0,0,0
11:32:05,12,21,0,21,0,0
11:32:05,0,0,72,0,72,0
11:32:05,0,0,0,0,0,0
11:32:05,0,26,63,26,63,0
11:32:05,37,27,25,27,25,0
11:32:05,0,0,32,0,32,0
11:32:05,0,0,0,0,0,0
11:32:05,35,36,20,36,20,0
11:32:05,0,0,24,0,24,0
11:32:05,0,11,0,11,0,0
11:32:05,13,30,0,30,0,0
11:32:06,0,0,0,0,0,0
11:32:06,0,0,0,0,0,0
11:32:06,39,18,21,18,21,0
11:32:06,0,18,0,18,0,0
11:32:06,0,14,0,14,0,0
11:32:06,24,11,27,11,27,0
11:32:06,7,0,43,0,43,0
11:32:06,4,18,0,18,0,0
11:32:06,19,29,6,29,6,0
11:32:06,0,0,31,0,31,0
11:32:06,0,0,0,0,0,0
11:32:07,28,25,7,25,7,0
11:32:07,29,21,29,21,29,0
11:32:07,0,0,0,0,0,0
11:32:07,0,13,0,13,0,0
11:32:07,33,4,30,4,30,0
11:32:07,0,0,34,0,34,0
11:32:07,1,26,0,26,0,0
11:32:07,26,30,0,30,0,0
11:32:07,0,0,18,0,18,0
11:32:07,0,0,0,0,0,0
11:32:07,18,38,9,38,9,0
11:32:07,25,11,13,11,13,0
11:32:08,0,0,0,0,0,0
11:32:08,1,18,0,18,0,0
11:32:08,22,9,27,9,27,0
11:32:08,0,0,17,0,17,0
11:32:08,6,19,0,19,0,0
11:32:08,26,72,19,72,19,0
11:32:08,0,0,3,0,3,0
11:32:08,0,28,0,28,0,0
11:32:08,15,35,0,35,0,0
11:32:08,21,67,28,67,28,0
11:32:08,0,0,0,0,0,0
11:32:09,1,57,0,57,0,0
11:32:09,17,0,34,0,34,0
11:32:09,0,0,5,0,5,0
11:32:09,9,22,0,22,0,0
11:32:09,25,0,15,0,15,0
11:32:09,0,0,5,0,5,0
11:32:09,0,0,0,0,0,0
11:32:09,29,27,11,27,11,0
11:32:09,79,0,39,0,39,0
11:32:09,0,7,0,7,0,0
11:32:09,73,11,0,11,0,0
11:32:09,17,0,32,0,32,0
11:32:10,0,0,18,0,18,0
11:32:10,5,42,0,42,0,0
11:32:10,34,22,24,22,24,0
11:32:10,0,0,7,0,7,0
11:32:10,0,0,0,0,0,0
11:32:10,31,44,20,44,20,0
11:32:10,0,0,72,0,72,0
11:32:10,0,0,0,0,0,0
11:32:10,0,26,63,26,63,0
11:32:10,4,0,32,0,32,0
11:32:10,0,0,32,0,32,0
11:32:10,26,23,0,23,0,0
11:32:11,35,36,20,36,20,0
11:32:11,0,0,0,0,0,0
11:32:11,0,11,0,11,0,0
11:32:11,31,26,29,26,29,0
11:32:11,0,0,0,0,0,0
11:32:11,0,13,0,13,0,0
11:32:11,20,27,0,27,0,0
11:32:11,0,0,32,0,32,0
11:32:11,0,0,0,0,0,0
11:32:11,16,30,0,30,0,0
11:32:11,24,11,27,11,27,0
11:32:12,0,2,0,2,0,0
11:32:12,4,18,0,18,0,0
11:32:12,23,80,26,80,26,0
11:32:12,0,0,31,0,31,0
11:32:12,0,69,0,69,0,0
11:32:12,28,25,7,25,7,0
11:32:12,0,0,18,0,18,0
