time,ir,red,green,spo2,hr,temp
10:52:21,670,658,166,658,166,0
10:52:21,715,689,184,689,184,0
10:52:21,716,708,203,708,203,0
10:52:21,661,661,156,661,156,0
10:52:21,690,680,138,680,138,0
10:52:21,706,675,205,675,205,0
10:52:21,691,643,208,643,208,0
10:52:21,693,671,140,671,140,0
10:52:21,713,702,181,702,181,0
10:52:21,685,653,207,653,207,0
10:52:21,660,657,156,657,156,0
10:52:21,711,704,181,704,181,0
10:52:21,713,681,196,681,196,0
10:52:21,653,666,142,666,142,0
10:52:21,695,693,147,693,147,0
10:52:21,712,680,202,680,202,0
10:52:21,687,704,195,704,195,0
10:52:21,693,694,147,694,147,0
10:52:21,708,725,184,725,184,0
10:52:21,685,647,196,647,196,0
10:52:21,672,666,149,666,149,0
10:52:21,712,710,177,710,177,0
10:52:21,716,653,208,653,208,0
10:52:21,658,669,156,669,156,0
10:52:21,713,645,151,645,151,0
10:52:21,713,665,197,665,197,0
10:52:21,720,603,190,603,190,0
10:52:21,703,697,159,697,159,0
10:52:21,763,683,185,683,185,0
10:52:21,668,641,194,641,194,0
10:52:21,701,669,155,669,155,0
10:52:21,714,717,199,717,199,0
10:52:21,701,666,212,666,212,0
10:52:21,673,671,154,671,154,0
10:52:22,662,684,155,684,155,0
10:52:22,713,658,200,658,200,0
10:52:22,619,636,180,636,180,0
10:52:22,695,692,167,692,167,0
10:52:22,696,692,262,692,262,0
10:52:22,658,646,174,646,174,0
10:52:22,665,672,199,672,199,0
10:52:22,709,696,193,696,193,0
10:52:22,717,660,208,660,208,0
10:52:22,684,680,145,680,145,0
10:52:22,705,695,131,695,131,0
10:52:22,708,662,198,662,198,0
10:52:22,665,637,146,637,146,0
10:52:22,712,707,170,707,170,0
10:52:22,726,699,144,699,144,0
10:52:22,666,656,180,656,180,0
10:52:22,671,674,146,674,146,0
10:52:22,722,686,199,686,199,0
10:52:22,708,649,201,649,201,0
10:52:22,689,706,154,706,154,0
10:52:22,711,691,166,691,166,0
10:52:22,699,698,202,698,202,0
10:52:22,672,643,173,643,173,0
10:52:22,711,760,176,760,176,0
10:52:22,709,686,195,686,195,0
10:52:22,659,639,162,639,162,0
10:52:22,684,690,161,690,161,0
10:52:22,709,687,200,687,200,0
10:52:22,701,648,207,648,207,0
10:52:22,685,638,161,638,161,0
10:52:22,715,689,184,689,184,0
10:52:22,719,595,196,595,196,0
10:52:22,661,661,156,661,156,0
10:52:22,758,694,176,694,176,0
10:52:22,706,675,205,675,205,0
10:52:22,693,663,151,663,151,0
10:52:22,693,671,140,671,140,0
10:52:22,715,673,200,673,200,0
10:52:22,685,653,207,653,207,0
10:52:22,675,687,142,687,142,0
10:52:22,711,704,181,704,181,0
10:52:22,616,646,206,646,206,0
10:52:22,653,666,142,666,142,0
10:52:22,696,700,232,700,232,0
10:52:23,712,680,202,680,202,0
10:52:23,662,662,205,662,205,0
10:52:23,693,694,147,694,147,0
10:52:23,727,680,196,680,196,0
10:52:23,685,647,196,647,196,0
10:52:23,715,683,147,683,147,0
10:52:23,712,710,177,710,177,0
10:52:23,658,669,156,669,156,0
10:52:23,658,669,168,669,168,0
10:52:23,713,665,197,665,197,0
10:52:23,670,665,133,665,133,0
10:52:23,703,697,159,697,159,0
10:52:23,719,671,196,671,196,0
10:52:23,668,641,194,641,194,0
10:52:23,693,690,161,690,161,0
10:52:23,714,717,199,717,199,0
10:52:23,687,658,167,658,167,0
10:52:23,673,671,154,671,154,0
10:52:23,724,703,195,703,195,0
10:52:23,713,658,200,658,200,0
10:52:23,669,676,152,676,152,0
10:52:23,695,692,167,692,167,0
10:52:23,709,647,204,647,204,0
10:52:23,658,646,174,646,174,0
10:52:23,706,701,172,701,172,0
10:52:23,709,696,193,696,193,0
10:52:23,683,633,168,633,168,0
10:52:23,684,680,145,680,145,0
10:52:23,717,692,195,692,195,0
10:52:23,708,662,198,662,198,0
10:52:23,674,681,147,681,147,0
10:52:23,712,707,170,707,170,0
10:52:23,705,654,212,654,212,0
10:52:23,666,656,180,656,180,0
10:52:23,715,698,168,698,168,0
10:52:23,722,686,199,686,199,0
10:52:23,671,660,167,660,167,0
10:52:23,689,706,154,706,154,0
10:52:23,724,690,193,690,193,0
10:52:23,699,698,202,698,202,0
10:52:23,674,689,142,689,142,0
10:52:23,711,760,176,760,176,0
10:52:24,706,656,196,656,196,0
10:52:24,659,639,162,639,162,0
10:52:24,700,704,169,704,169,0
10:52:24,709,687,200,687,200,0
10:52:24,662,667,147,667,147,0
10:52:24,685,638,161,638,161,0
10:52:24,720,678,198,678,198,0
10:52:24,719,595,196,595,196,0
10:52:24,679,686,143,686,143,0
10:52:24,758,694,176,694,176,0
10:52:24,690,652,190,652,190,0
10:52:24,693,663,151,663,151,0
10:52:24,704,709,191,709,191,0
10:52:24,715,673,200,673,200,0
10:52:24,672,660,147,660,147,0
10:52:24,675,687,142,687,142,0
10:52:24,718,683,197,683,197,0
10:52:24,616,646,206,646,206,0
10:52:24,699,685,157,685,157,0
10:52:24,696,700,232,700,232,0
10:52:24,677,646,185,646,185,0
10:52:24,662,662,205,662,205,0
10:52:24,722,698,195,698,195,0
10:52:24,727,680,196,680,196,0
10:52:24,662,667,147,667,147,0
10:52:24,715,683,147,683,147,0
10:52:24,716,659,204,659,204,0
10:52:24,680,639,153,639,153,0
10:52:24,705,688,168,688,168,0
10:52:24,722,702,168,702,168,0
10:52:24,667,655,171,655,171,0
10:52:24,670,665,133,665,133,0
10:52:24,716,697,186,697,186,0
10:52:24,719,671,196,671,196,0
10:52:24,670,670,140,670,140,0
10:52:24,693,690,161,690,161,0
10:52:24,712,701,199,701,199,0
10:52:24,687,658,167,658,167,0
10:52:24,699,726,164,726,164,0
10:52:24,724,703,195,703,195,0
10:52:24,672,644,169,644,169,0
10:52:24,669,676,152,676,152,0
10:52:24,712,667,203,667,203,0
10:52:25,709,647,204,647,204,0
10:52:25,677,644,150,644,150,0
10:52:25,706,701,172,701,172,0
10:52:25,737,611,207,611,207,0
10:52:25,683,633,168,633,168,0
10:52:25,749,688,172,688,172,0
10:52:25,717,692,195,692,195,0
10:52:25,674,650,165,650,165,0
10:52:25,674,681,147,681,147,0
10:52:25,721,688,184,688,184,0
10:52:25,705,654,212,654,212,0
10:52:25,663,684,149,684,149,0
10:52:25,715,698,168,698,168,0
10:52:25,642,636,216,636,216,0
10:52:25,671,660,167,660,167,0
10:52:25,670,703,241,703,241,0
10:52:25,724,690,193,690,193,0
10:52:25,657,646,203,646,203,0
10:52:25,674,689,142,689,142,0
10:52:25,712,676,206,676,206,0
10:52:25,706,656,196,656,196,0
10:52:25,699,696,137,696,137,0
10:52:25,700,704,169,704,169,0
10:52:25,662,667,147,667,147,0
10:52:25,662,667,142,667,142,0
10:52:25,720,678,198,678,198,0
10:52:25,672,678,125,678,125,0
10:52:25,679,686,143,686,143,0
10:52:25,709,670,202,670,202,0
10:52:25,690,652,190,652,190,0
10:52:25,695,688,155,688,155,0
10:52:25,704,709,191,709,191,0
10:52:25,678,631,174,631,174,0
10:52:25,672,660,147,660,147,0
10:52:25,725,693,191,693,191,0
10:52:25,718,683,197,683,197,0
10:52:25,671,658,148,658,148,0
10:52:25,699,685,157,685,157,0
10:52:25,709,663,201,663,201,0
10:52:25,677,646,185,646,185,0
10:52:25,704,697,160,697,160,0
10:52:26,722,698,195,698,195,0
10:52:26,675,643,192,643,192,0
10:52:26,662,667,147,667,147,0
10:52:26,719,706,206,706,206,0
10:52:26,716,659,204,659,204,0
10:52:26,673,677,135,677,135,0
10:52:26,705,688,168,688,168,0
10:52:26,705,664,196,664,196,0
10:52:26,667,655,171,655,171,0
10:52:26,697,698,161,698,161,0
10:52:26,716,697,186,697,186,0
10:52:26,667,649,179,649,179,0
10:52:26,670,670,140,670,140,0
10:52:26,724,695,184,695,184,0
10:52:26,712,701,199,701,199,0
10:52:26,665,679,153,679,153,0
10:52:26,699,726,164,726,164,0
10:52:26,688,660,204,660,204,0
10:52:26,672,644,169,644,169,0
10:52:26,716,695,172,695,172,0
10:52:26,712,667,203,667,203,0
10:52:26,667,661,163,661,163,0
10:52:26,677,644,150,644,150,0
10:52:26,723,694,198,694,198,0
10:52:26,737,611,207,611,207,0
10:52:26,687,679,157,679,157,0
10:52:26,749,688,172,688,172,0
10:52:26,691,651,206,651,206,0
10:52:26,674,650,165,650,165,0
10:52:26,714,697,171,697,171,0
10:52:26,721,688,184,688,184,0
10:52:26,657,661,160,661,160,0
10:52:26,663,684,149,684,149,0
10:52:26,704,680,210,680,210,0
10:52:26,642,636,216,636,216,0
10:52:26,699,686,147,686,147,0
10:52:26,670,703,241,703,241,0
10:52:26,680,652,199,652,199,0
10:52:26,657,646,203,646,203,0
10:52:26,722,700,187,700,187,0
10:52:26,712,676,206,676,206,0
10:52:26,667,665,146,665,146,0
10:52:26,699,696,137,696,137,0
10:52:26,707,685,198,685,198,0
10:52:27,673,640,170,640,170,0
10:52:27,701,685,153,685,153,0
10:52:27,716,706,142,706,142,0
10:52:27,684,634,180,634,180,0
10:52:27,672,666,125,666,125,0
10:52:27,717,701,180,701,180,0
10:52:27,709,670,202,670,202,0
10:52:27,672,713,141,713,141,0
10:52:27,695,688,155,688,155,0
10:52:27,702,706,199,706,199,0
10:52:27,678,631,174,631,174,0
10:52:27,709,691,164,691,164,0
10:52:27,725,693,191,693,191,0
10:52:27,672,645,180,645,180,0
10:52:27,671,658,148,658,148,0
10:52:27,724,679,191,679,191,0
10:52:27,709,663,201,663,201,0
10:52:27,714,624,134,624,134,0
10:52:27,704,697,160,697,160,0
10:52:27,762,621,196,621,196,0
10:52:27,675,643,192,643,192,0
10:52:27,760,693,152,693,152,0
10:52:27,719,706,206,706,206,0
10:52:27,673,649,186,649,186,0
10:52:27,673,677,135,677,135,0
10:52:27,715,691,185,691,185,0
10:52:27,705,664,196,664,196,0
10:52:27,633,676,155,676,155,0
10:52:27,697,698,161,698,161,0
10:52:27,644,648,227,648,227,0
10:52:27,667,649,179,649,179,0
10:52:27,691,704,227,704,227,0
10:52:27,724,695,184,695,184,0
10:52:27,654,647,214,647,214,0
10:52:27,665,679,153,679,153,0
10:52:27,715,679,185,679,185,0
10:52:27,688,660,204,660,204,0
10:52:27,716,695,172,695,172,0
10:52:27,716,695,137,695,137,0
10:52:27,667,661,163,661,163,0
10:52:27,667,661,142,661,142,0
10:52:27,723,694,198,694,198,0
10:52:28,659,694,132,694,132,0
10:52:28,687,679,157,679,157,0
10:52:28,722,674,197,674,197,0
10:52:28,691,651,206,651,206,0
10:52:28,686,699,139,699,139,0
10:52:28,714,697,171,697,171,0
10:52:28,686,645,200,645,200,0
10:52:28,657,661,160,661,160,0
10:52:28,716,706,176,706,176,0
10:52:28,704,680,210,680,210,0
10:52:28,671,650,155,650,155,0
10:52:28,699,686,147,686,147,0
10:52:28,725,676,185,676,185,0
10:52:28,680,652,199,652,199,0
10:52:28,696,682,151,682,151,0
10:52:28,722,700,187,700,187,0
10:52:28,673,644,184,644,184,0
10:52:28,667,665,146,665,146,0
10:52:28,721,680,179,680,179,0
10:52:28,707,685,198,685,198,0
10:52:28,669,678,145,678,145,0
10:52:28,701,685,153,685,153,0
10:52:28,718,663,205,663,205,0
10:52:28,684,634,180,634,180,0
10:52:28,695,698,142,698,142,0
10:52:28,717,701,180,701,180,0
10:52:28,670,646,169,646,169,0
10:52:28,672,713,141,713,141,0
10:52:28,715,706,185,706,185,0
10:52:28,702,706,199,706,199,0
10:52:28,667,671,147,671,147,0
10:52:28,709,691,164,691,164,0
10:52:28,695,657,205,657,205,0
10:52:28,672,645,180,645,180,0
10:52:28,708,690,174,690,174,0
10:52:28,724,679,191,679,191,0
10:52:28,667,656,193,656,193,0
10:52:28,714,624,134,624,134,0
10:52:28,721,705,186,705,186,0
10:52:29,762,621,196,621,196,0
10:52:29,682,674,137,674,137,0
10:52:29,760,693,152,693,152,0
10:52:29,699,653,193,653,193,0
10:52:29,673,649,186,649,186,0
10:52:29,709,714,178,714,178,0
10:52:29,715,691,185,691,185,0
10:52:29,669,656,173,656,173,0
10:52:29,633,676,155,676,155,0
10:52:29,718,695,184,695,184,0
10:52:29,644,648,227,648,227,0
10:52:29,675,681,133,681,133,0
10:52:29,691,704,227,704,227,0
10:52:29,701,650,198,650,198,0
10:52:29,654,647,214,647,214,0
10:52:29,715,703,169,703,169,0
10:52:29,715,679,185,679,185,0
10:52:29,659,656,149,656,149,0
10:52:29,696,696,144,696,144,0
10:52:29,726,673,199,673,199,0
10:52:29,698,650,137,650,137,0
10:52:29,689,687,163,687,163,0
10:52:29,716,721,142,721,142,0
10:52:29,695,657,188,657,188,0
10:52:29,659,652,132,652,132,0
10:52:29,708,721,166,721,166,0
10:52:29,722,674,197,674,197,0
10:52:29,671,686,148,686,148,0
10:52:29,686,699,139,699,139,0
10:52:29,726,727,195,727,195,0
10:52:29,686,645,200,645,200,0
10:52:29,698,730,151,730,151,0
10:52:29,716,706,176,706,176,0
10:52:29,684,660,187,660,187,0
10:52:29,671,650,155,650,155,0
10:52:29,706,672,190,672,190,0
10:52:30,725,676,185,676,185,0
10:52:30,676,620,149,620,149,0
10:52:30,696,682,151,682,151,0
10:52:30,754,635,195,635,195,0
10:52:30,673,644,184,644,184,0
10:52:30,742,677,158,677,158,0
10:52:30,721,680,179,680,179,0
10:52:30,694,644,169,644,169,0
10:52:30,669,678,145,678,145,0
10:52:30,731,710,189,710,189,0
10:52:30,718,663,205,663,205,0
10:52:30,645,676,146,676,146,0
10:52:30,695,698,142,698,142,0
10:52:30,661,662,213,662,213,0
10:52:30,670,646,169,646,169,0
10:52:30,676,682,218,682,218,0
10:52:30,715,706,185,706,185,0
10:52:30,668,654,213,654,213,0
10:52:30,667,671,147,671,147,0
10:52:30,715,697,175,697,175,0
10:52:30,695,657,205,657,205,0
10:52:30,661,678,143,678,143,0
10:52:30,708,690,174,690,174,0
10:52:30,667,656,193,656,193,0
10:52:30,667,656,111,656,111,0
10:52:30,721,705,186,705,186,0
10:52:30,664,650,161,650,161,0
10:52:30,682,674,137,674,137,0
10:52:30,723,694,201,694,201,0
10:52:30,699,653,193,653,193,0
10:52:30,681,678,138,678,138,0
10:52:30,709,714,178,714,178,0
10:52:30,677,656,189,656,189,0
10:52:30,669,656,173,656,173,0
10:52:30,709,707,176,707,176,0
10:52:30,718,695,184,695,184,0
10:52:30,677,649,162,649,162,0
10:52:30,675,681,133,681,133,0
10:52:30,712,689,193,689,193,0
10:52:30,701,650,198,650,198,0
10:52:30,690,692,149,692,149,0
10:52:30,715,703,169,703,169,0
10:52:31,693,648,199,648,199,0
10:52:31,659,656,149,656,149,0
10:52:31,699,700,183,700,183,0
10:52:31,726,673,199,673,199,0
10:52:31,661,656,154,656,154,0
10:52:31,689,687,163,687,163,0
10:52:31,721,681,199,681,199,0
10:52:31,695,657,188,657,188,0
10:52:31,688,727,154,727,154,0
10:52:31,708,721,166,721,166,0
10:52:31,681,637,189,637,189,0
10:52:31,671,686,148,686,148,0
10:52:31,716,705,191,705,191,0
10:52:31,726,727,195,727,195,0
10:52:31,674,673,152,673,152,0
10:52:31,698,730,151,730,151,0
10:52:31,717,685,200,685,200,0
10:52:31,684,660,187,660,187,0
10:52:31,689,683,150,683,150,0
10:52:31,706,672,190,672,190,0
10:52:31,670,643,186,643,186,0
10:52:31,676,620,149,620,149,0
10:52:31,711,696,189,696,189,0
10:52:31,754,635,195,635,195,0
10:52:31,667,668,152,668,152,0
10:52:31,742,677,158,677,158,0
10:52:31,720,668,203,668,203,0
10:52:31,694,644,169,644,169,0
10:52:31,688,689,169,689,169,0
10:52:31,731,710,189,710,189,0
10:52:31,670,652,187,652,187,0
10:52:31,645,676,146,676,146,0
10:52:31,719,699,196,699,196,0
10:52:31,661,662,213,662,213,0
10:52:31,675,680,145,680,145,0
10:52:31,676,682,218,682,218,0
10:52:31,707,662,201,662,201,0
10:52:32,668,654,213,654,213,0
10:52:32,706,704,171,704,171,0
10:52:32,715,697,175,697,175,0
10:52:32,662,647,176,647,176,0
10:52:32,661,678,143,678,143,0
10:52:32,725,697,193,697,193,0
10:52:32,694,643,157,643,157,0
10:52:32,678,678,144,678,144,0
10:52:32,711,698,111,698,111,0
10:52:32,688,645,185,645,185,0
10:52:32,664,650,161,650,161,0
10:52:32,712,707,170,707,170,0
10:52:32,723,694,201,694,201,0
10:52:32,666,674,166,674,166,0
10:52:32,681,678,138,678,138,0
10:52:32,729,742,188,742,188,0
10:52:32,677,656,189,656,189,0
10:52:32,686,741,141,741,141,0
10:52:32,709,707,176,707,176,0
10:52:32,693,648,189,648,189,0
10:52:32,677,649,162,649,162,0
10:52:32,714,690,172,690,172,0
10:52:32,712,689,193,689,193,0
10:52:32,668,625,153,625,153,0
10:52:32,690,692,149,692,149,0
10:52:32,778,651,206,651,206,0
10:52:32,693,648,199,648,199,0
10:52:32,746,663,160,663,160,0
10:52:32,699,700,183,700,183,0
10:52:32,723,643,202,643,202,0
10:52:32,661,656,154,656,154,0
10:52:32,709,696,183,696,183,0
10:52:32,721,681,199,681,199,0
10:52:32,653,668,156,668,156,0
10:52:32,688,727,154,727,154,0
10:52:32,676,679,219,679,219,0
10:52:32,681,637,189,637,189,0
10:52:32,652,688,196,688,196,0
10:52:32,716,705,191,705,191,0
10:52:32,664,636,241,636,241,0
10:52:32,674,673,152,673,152,0
10:52:32,719,715,211,715,211,0
10:52:33,717,685,200,685,200,0
10:52:33,669,675,161,675,161,0
10:52:33,689,683,150,683,150,0
10:52:33,670,643,186,643,186,0
10:52:33,670,643,119,643,119,0
10:52:33,711,696,189,696,189,0
10:52:33,673,696,171,696,171,0
10:52:33,667,668,152,668,152,0
10:52:33,722,668,183,668,183,0
10:52:33,720,668,203,668,203,0
10:52:33,665,677,139,677,139,0
10:52:33,688,689,169,689,169,0
10:52:33,700,662,204,662,204,0
10:52:33,670,652,187,652,187,0
10:52:33,698,685,166,685,166,0
10:52:33,719,699,196,699,196,0
10:52:33,664,643,171,643,171,0
10:52:33,675,680,145,680,145,0
10:52:33,720,690,196,690,196,0
10:52:33,707,662,201,662,201,0
10:52:33,675,674,143,674,143,0
10:52:33,706,704,171,704,171,0
10:52:33,689,634,206,634,206,0
10:52:33,662,647,176,647,176,0
10:52:33,692,695,170,695,170,0
10:52:33,725,697,193,697,193,0
