time,spo2,hr,temp
11:48:51.696,0,0,0
11:48:51.707,0,0,0
11:48:51.749,0,0,0
11:48:51.754,0,0,0
11:48:51.772,0,0,0
11:48:51.794,0,0,0
11:48:51.805,0,0,0
11:48:51.830,0,0,0
11:48:51.881,0,0,0
11:48:51.885,0,0,0
11:48:51.932,0,0,0
11:48:51.932,0,0,0
11:48:51.934,0,0,0
11:48:51.951,0,0,0
11:48:51.975,0,0,0
11:48:51.986,0,0,0
11:48:52.010,0,0,0
11:48:52.031,0,0,0
11:48:52.055,0,0,0
11:48:52.076,0,0,0
11:48:52.428,0,0,0
11:48:52.438,0,0,0
11:48:52.461,0,0,0
11:48:52.476,0,0,0
11:48:52.495,0,0,0
11:48:52.519,0,0,0
11:48:52.551,0,0,0
11:48:52.563,0,0,0
11:48:52.575,0,0,0
11:48:52.601,0,0,0
11:48:52.658,0,0,0
11:48:52.659,0,0,0
11:48:52.662,0,0,0
11:48:52.675,0,0,0
11:48:52.699,0,0,0
11:48:52.721,0,0,0
11:48:52.744,0,0,0
11:48:52.755,0,0,0
11:48:52.777,0,0,0
11:48:52.800,0,0,0
11:48:52.860,0,0,0
11:48:52.861,0,0,0
11:48:52.861,0,0,0
11:48:52.878,0,0,0
11:48:52.900,0,0,0
11:48:52.923,0,0,0
11:48:52.946,0,0,0
11:48:52.957,0,0,0
11:48:52.979,0,0,0
11:48:53.002,0,0,0
11:48:53.061,0,0,0
11:48:53.061,0,0,0
11:48:53.062,0,0,0
11:48:53.080,0,0,0
11:48:53.103,0,0,0
11:48:53.125,0,0,0
11:48:53.137,0,0,0
11:48:53.159,0,0,0
11:48:53.183,0,0,0
11:48:53.205,0,0,0
11:48:53.263,0,0,0
11:48:53.264,0,0,0
11:48:53.265,0,0,0
11:48:53.285,0,0,0
11:48:53.303,0,0,0
11:48:53.332,0,0,0
11:48:53.341,0,0,0
11:48:53.367,0,0,0
11:48:53.388,0,0,0
11:48:53.414,0,0,0
11:48:53.485,0,0,0
11:48:53.486,0,0,0
11:48:53.487,85,103,0
11:48:53.488,0,0,0
