time,cnt,ir,red,green,spo2,hr,temp
11:56:04.254,2861,156250,119272,16932,0,0,0
11:56:04.272,2881,156371,119313,16917,0,0,0
11:56:04.283,2901,156496,119251,16992,0,0,0
11:56:04.294,2921,156564,119341,16899,0,0,0
11:56:04.306,2941,156615,119335,16930,0,0,0
11:56:04.320,2961,156677,119376,16966,0,0,0
11:56:04.409,2981,156753,119275,16977,0,0,0
11:56:04.419,3098,156713,119337,16994,0,0,0
11:56:04.463,3147,156784,119294,16941,0,0,0
11:56:04.520,3161,156708,119325,16953,0,0,0
11:56:04.608,3195,156711,119267,16929,0,0,0
11:56:04.662,3244,156686,119353,16934,0,0,0
11:56:04.713,3293,156745,119335,16926,0,0,0
11:56:04.760,3341,156834,119313,16963,0,0,0
11:56:04.810,3389,156892,119344,16940,0,0,0
11:56:04.858,3486,156064,119414,16933,0,0,0
11:56:04.904,3534,157089,119403,16977,0,0,0
11:56:04.955,3583,156386,119483,16917,0,0,0
11:56:05.063,3631,157036,119441,16948,0,0,0
11:56:05.150,3679,157056,119425,16984,0,0,0
11:56:05.207,3728,157165,119451,16901,0,0,0
11:56:05.992,4827,157145,119446,16907,94,75,30.8
11:56:06.075,4829,157239,119460,16936,0,0,0
11:56:06.122,4841,157284,119442,16969,0,0,0
11:56:06.172,4861,157300,119465,16971,0,0,0
11:56:06.282,4881,157333,119442,16895,0,0,0
11:56:06.319,4901,157375,119552,17006,0,0,0
11:56:06.370,4921,157342,119457,17017,0,0,0
11:56:06.418,4986,157384,119521,16989,0,0,0
11:56:06.467,5082,157381,119473,16982,0,0,0
11:56:06.516,5131,157404,119506,16928,0,0,0
11:56:06.553,5179,157539,119324,16953,0,0,0
11:56:06.613,5228,157700,119669,17004,0,0,0
11:56:06.658,5276,157732,119717,16977,0,0,0
11:56:06.710,5324,156992,119523,16804,0,0,0
11:56:06.759,5373,156397,119200,16794,0,0,0
11:56:06.806,5421,155934,119052,16686,0,0,0
11:56:06.862,5470,155850,119165,16689,0,0,0
11:56:06.872,5518,156233,119129,16722,0,0,0
11:56:06.879,5567,156708,119216,16933,0,0,0
11:56:06.924,5616,156885,119408,16846,0,0,0
11:56:06.930,5663,156765,119295,16781,0,0,0
11:56:06.937,5715,155899,119309,16762,0,0,0
11:56:06.943,5727,156780,119503,16825,0,0,0
11:56:06.950,5741,157038,119336,16819,0,0,0
11:56:06.961,5761,157273,119532,16948,0,0,0
11:56:06.967,5781,157315,119441,16914,0,0,0
11:56:06.983,5801,157102,119450,16988,0,0,0
11:56:07.004,5821,157131,119433,16985,0,0,0
11:56:07.011,5841,157212,119309,16993,0,0,0
11:56:07.065,5861,157367,119492,16907,0,0,0
11:56:07.071,5881,156560,119258,16851,0,0,0
11:56:07.078,5901,155919,119248,16860,0,0,0
