time,cnt,ir,red,green,spo2,hr,temp
13:45:50:788,2032,159014,123616,17757,0,0,34.9
13:45:50:809,2033,159014,123616,17757,0,0,0
13:45:50:846,2035,158810,123469,17719,0,0,0
13:45:50:905,2041,158564,123226,17738,0,0,0
13:45:50:946,2061,158251,123144,17689,0,0,0
13:45:50:995,2081,157821,122980,17573,0,0,0
13:45:51:097,2114,157660,122732,17584,0,0,0
13:45:51:119,2162,157518,122715,17614,0,0,0
13:45:51:190,2223,157344,122672,17568,87,109,0
13:45:51:261,2259,157276,122754,17585,0,0,0
13:45:51:327,2308,157186,122560,17535,0,0,0
13:45:51:334,2356,157132,122546,17583,0,0,0
13:45:51:409,2405,157119,122522,17585,0,0,0
13:45:51:463,2501,157118,122495,17693,0,0,0
13:45:51:505,2550,157018,122411,17584,0,0,0
13:45:51:531,2598,157001,122402,17645,0,0,0
13:45:51:577,2647,157004,122406,17639,0,0,0
13:45:51:644,2695,156973,122364,17646,0,0,0
13:45:51:677,2743,157065,122567,17598,0,0,0
13:45:51:747,2792,157059,122450,17689,0,0,0
13:45:51:826,2840,157098,122449,17669,0,0,0
13:45:51:834,2889,157100,122412,17684,0,0,0
13:45:51:875,2937,157204,122363,17749,0,0,0
13:45:51:919,2986,157257,122385,17767,0,0,0
13:45:51:965,3034,157263,122378,17735,0,0,0
13:45:52:018,3082,157327,122451,17794,0,0,0
13:45:52:068,3131,157399,122478,17787,0,0,0
13:45:52:120,3179,157426,122422,17797,0,0,0
13:45:52:172,3228,157637,122581,17874,0,0,0
13:45:52:226,3276,157756,122511,17899,0,0,0
13:45:52:300,3324,157742,122491,17938,0,0,0
13:45:52:307,3373,157896,122633,17943,0,0,0
13:45:52:361,3421,157928,122542,17981,0,0,0
13:45:52:410,3470,158008,122726,18023,0,0,0
13:45:52:460,3518,162323,124650,19734,0,0,0
13:45:52:557,3566,162413,124860,19723,0,0,0
13:45:52:611,3615,162429,125074,19784,0,0,0
13:45:52:666,3663,162518,124963,19744,0,0,0
13:45:52:711,3712,162497,124940,19708,0,0,0
13:45:52:759,3760,162477,125097,19716,0,0,0
13:45:52:810,3856,162644,124797,19789,0,0,0
13:45:52:851,3905,162385,125083,19916,0,0,0
13:45:52:900,3953,162387,124976,19845,0,0,0
13:45:52:953,4002,162483,125102,19848,0,0,0
13:45:53:003,4050,162632,125015,19788,0,0,0
13:45:53:043,4098,162689,125040,19909,0,0,0
13:45:53:095,4147,162591,125010,19991,0,0,0
13:45:53:195,4195,162771,125035,19965,0,0,0
13:45:53:206,4244,162817,125173,19957,0,0,0
13:45:53:240,4292,162943,125348,20055,0,0,0
13:45:53:289,4340,162867,125004,20039,0,0,0
13:45:53:334,4389,162849,124793,20129,0,0,0
13:45:53:391,4437,162966,125206,20046,0,0,0
13:45:53:439,4486,163003,125186,20049,0,0,0
13:45:53:485,4534,163076,125242,20103,0,0,0
13:45:53:581,4583,162711,124908,20005,0,0,0
13:45:53:627,4631,162573,125166,20090,0,0,0
13:45:53:676,4680,162532,125032,20030,0,0,0
13:45:53:726,4728,162588,125059,20071,0,0,0
13:45:53:772,4776,162730,124869,20075,0,0,0
13:45:53:849,4873,162836,125128,20064,0,0,0
13:45:53:882,4921,162882,125119,20184,0,0,0
13:45:53:915,4970,162845,125104,20149,0,0,0
13:45:53:965,5018,163095,125257,20182,0,0,0
13:45:54:122,5067,163263,125287,20266,0,0,0
13:45:54:164,5115,163314,125378,20228,0,0,0
13:45:54:207,5164,163358,125297,20196,0,0,0
13:45:54:263,5224,163304,125391,20211,86,109,0
13:45:54:276,5260,163345,125470,20196,0,0,0
13:45:54:287,5406,163313,125127,20353,0,0,0
13:45:54:336,5454,163538,125534,20262,0,0,0
13:45:54:346,5502,162852,125356,20145,0,0,0
13:45:54:355,5558,162958,125445,20242,0,0,0
13:45:54:362,5569,162775,125264,20344,0,0,0
13:45:54:368,5581,163229,125412,20285,0,0,0
13:45:54:375,5601,163241,125316,20221,0,0,0
13:45:54:382,5621,163225,125730,20281,0,0,0
13:45:54:398,5641,163462,125505,20358,0,0,0
13:45:54:413,5661,163636,125849,20209,0,0,0
13:45:54:422,5681,163699,125723,20364,0,0,0
13:45:54:470,5701,163597,125530,20366,0,0,0
13:45:54:476,5721,163455,125308,20331,0,0,0
