time,cnt,ir,red,green,spo2,hr,temp
17:06:57:150,8061,123220,121025,9008,0,0,0
17:06:57:174,8081,139580,122435,10287,0,0,0
17:06:57:185,8101,152806,123941,11354,0,0,0
17:06:57:207,8121,154341,124766,12092,0,0,0
17:06:57:231,8141,156901,125617,13010,0,0,0
17:06:57:254,8161,157629,125841,13361,0,0,0
17:06:57:275,8181,158276,126081,13661,0,0,0
17:06:57:286,8201,158749,126290,13891,0,0,0
17:06:57:307,8221,159129,126407,14077,0,0,0
17:06:57:331,8241,159445,126459,14335,0,0,0
17:06:57:385,8261,159836,126543,14599,0,0,0
17:06:57:386,8281,160280,126696,14818,0,0,0
17:06:57:386,8301,160634,126770,14973,0,0,0
17:06:57:407,8321,160970,126812,15135,0,0,0
17:06:57:429,8341,161299,126905,15259,0,0,0
17:06:57:452,8361,161441,126909,15354,0,0,0
17:06:57:475,8381,161550,126880,15460,0,0,0
17:06:57:486,8401,161718,126895,15622,0,0,0
17:06:57:510,8421,162011,126825,15736,0,0,0
17:06:57:544,8441,161973,127028,15905,0,0,0
17:06:57:596,8461,162484,127152,16015,0,0,0
17:06:57:596,8481,162620,127196,16058,0,0,0
17:06:57:596,8501,162731,127251,16118,0,0,0
17:06:57:607,8521,162827,127284,16188,0,0,0
17:06:57:633,8541,162973,127364,16231,0,0,0
17:06:57:655,8561,163047,127416,16255,0,0,0
17:06:57:665,8581,163143,127440,16286,0,0,0
17:06:57:690,8601,163245,127498,16348,0,0,0
17:06:57:711,8621,163336,127574,16376,0,0,0
17:06:57:747,8653,163394,127602,16383,89,85,0
17:06:57:801,8661,163480,127617,16431,0,0,0
17:06:57:802,8681,163595,127697,16456,0,0,0
17:06:57:802,8701,163661,127744,16451,0,0,0
17:06:57:809,8721,163730,127773,16461,0,0,0
17:06:57:833,8741,163841,127780,16497,0,0,0
17:06:57:856,8761,162783,127876,16509,0,0,0
17:06:57:867,8781,162955,127924,16542,0,0,0
17:06:57:891,8801,163060,127982,16579,0,0,0
17:06:57:929,8821,163127,128027,16552,0,0,0
17:06:57:935,8841,163175,128038,16562,0,0,0
17:06:57:992,8861,163240,128061,16607,0,0,0
17:06:57:993,8881,163310,128111,16621,0,0,0
17:06:57:993,8901,163339,128154,16607,0,0,0
17:06:58:014,8921,163361,128154,16614,0,0,0
17:06:58:038,8941,163435,128170,16656,0,0,0
17:06:58:047,8961,163479,128215,16638,0,0,0
17:06:58:072,8981,163499,128239,16626,0,0,0
17:06:58:093,9001,163536,128229,16637,0,0,0
17:06:58:122,9021,163586,128262,16654,0,0,0
17:06:58:140,9041,163619,128288,16645,0,0,0
17:06:58:200,9061,163645,128310,16632,0,0,0
17:06:58:200,9081,163769,128243,16656,0,0,0
17:06:58:201,9101,163689,128313,16752,0,0,0
17:06:58:217,9121,163770,128337,16673,0,0,0
17:06:58:238,9141,163828,128355,16699,0,0,0
17:06:58:250,9161,163851,128379,16698,0,0,0
17:06:58:273,9181,163864,128386,16678,0,0,0
17:06:58:296,9201,163912,128396,16699,0,0,0
17:06:58:319,9221,163964,128414,16720,0,0,0
17:06:58:342,9241,163963,128396,16700,0,0,0
17:06:58:397,9261,163960,128408,16718,0,0,0
17:06:58:398,9281,164029,128407,16745,0,0,0
17:06:58:398,9301,164060,128456,16745,0,0,0
17:06:58:417,9321,164075,128466,16729,0,0,0
17:06:58:441,9341,164093,128469,16757,0,0,0
17:06:58:452,9361,164162,128509,16776,0,0,0
17:06:58:476,9381,164203,128517,16770,0,0,0
17:06:58:498,9401,164254,128534,16766,0,0,0
17:06:58:521,9421,164277,128609,16796,0,0,0
17:06:58:532,9441,164486,128717,16778,0,0,0
17:06:58:594,9461,164518,128723,16784,0,0,0
17:06:58:594,9481,164603,128776,16796,0,0,0
17:06:58:596,9501,164547,128809,16764,0,0,0
17:06:58:621,9521,163818,128587,16708,0,0,0
17:06:58:633,9541,161951,127966,16643,0,0,0
17:06:58:656,9561,160804,127571,16531,0,0,0
17:06:58:690,9581,160245,127362,16410,0,0,0
17:06:58:700,9601,160044,127257,16350,0,0,0
17:06:58:723,9621,160068,127248,16352,0,0,0
17:06:58:735,9641,160183,127291,16351,0,0,0
17:06:58:798,9661,160395,127352,16327,0,0,0
17:06:58:798,9681,160673,127435,16383,0,0,0
17:06:58:799,9701,160917,127569,16384,0,0,0
17:06:58:822,9721,161001,127582,16372,0,0,0
17:06:58:834,9741,160869,127554,16368,0,0,0
17:06:58:857,9761,160664,127536,16340,0,0,0
17:06:58:882,9781,160289,127462,16203,0,0,0
17:06:58:904,9801,160147,127407,16120,0,0,0
17:06:58:914,9821,160032,127410,16019,0,0,0
17:06:58:938,9841,159919,127397,15871,0,0,0
17:06:58:996,9861,159753,127345,15750,0,0,0
17:06:58:996,9881,159615,127308,15657,0,0,0
17:06:59:015,9901,159412,127240,15526,0,0,0
17:06:59:036,9921,159136,127160,15356,0,0,0
17:06:59:038,9941,158782,127009,15210,0,0,0
17:06:59:059,9961,158425,126846,15062,0,0,0
17:06:59:084,9981,157990,126667,14864,0,0,0
17:06:59:107,10001,157565,126423,14672,0,0,0
17:06:59:116,10021,157256,126269,14510,0,0,0
17:06:59:141,10041,157040,126139,14362,0,0,0
17:06:59:192,10061,156771,125947,14186,0,0,0
17:06:59:192,10081,156409,125936,14049,0,0,0
17:06:59:204,10101,156011,125773,13821,0,0,0
17:06:59:217,10121,155822,125685,13692,0,0,0
17:06:59:241,10141,155600,125625,13633,0,0,0
17:06:59:264,10161,155439,125539,13556,0,0,0
17:06:59:286,10181,155255,125449,13465,0,0,0
17:06:59:308,10201,155067,125392,13327,0,0,0
17:06:59:319,10221,154964,125379,13164,0,0,0
17:06:59:343,10241,154834,125381,12882,0,0,0
