time,cnt,ir,red,green,spo2,hr,temp
09:49:24.428,2910821,162906,129339,18743,0,0,0
09:49:24.428,2910841,162855,129191,18564,0,0,0
09:49:24.428,2910861,162554,129522,18770,0,0,0
09:49:24.428,2910881,162709,129594,18688,0,0,0
09:49:24.428,2910901,162715,129893,18980,0,0,0
09:49:24.428,2910921,162757,129837,18977,0,0,0
09:49:24.428,2910941,162689,129953,19055,0,0,0
09:49:24.428,2910961,162769,130184,19051,0,0,0
09:49:24.428,2910998,163164,130205,19049,0,0,0
09:49:24.428,2911047,163320,130127,19069,0,0,0
09:49:25.012,2911095,163518,130295,19093,0,0,0
09:49:25.012,2911143,163744,130464,19138,0,0,0
09:49:25.012,2911192,163690,130278,19207,0,0,0
09:49:25.012,2911240,163505,130231,19087,0,0,0
09:49:25.012,2911289,163084,129932,19041,0,0,0
09:49:25.012,2911337,162734,129641,18969,0,0,0
09:49:25.012,2911385,162776,129596,19011,0,0,0
09:49:25.012,2911434,162625,129712,18994,0,0,0
09:49:25.012,2911482,162463,129482,19087,0,0,0
09:49:25.012,2911579,162377,129557,19073,0,0,0
09:49:25.505,2911627,162254,129502,18994,0,0,0
09:49:25.505,2911676,162264,129444,18984,0,0,0
09:49:25.505,2911772,162216,129631,19025,0,0,0
09:49:25.505,2911820,162154,129408,18955,0,0,0
09:49:25.505,2911869,162269,129580,19005,0,0,0
09:49:25.505,2911917,162470,129463,19068,0,0,0
09:49:25.505,2911966,162604,129585,19054,0,0,0
09:49:25.505,2912014,162620,129690,19138,0,0,0
09:49:25.505,2912062,162751,129698,19170,0,0,0
09:49:25.505,2912111,162693,129917,19169,0,0,0
09:49:26.039,2912159,162774,129769,19128,0,0,0
09:49:26.039,2912208,162721,129492,19140,0,0,0
09:49:26.039,2912256,162643,129572,19068,0,0,0
09:49:26.039,2912304,162621,129337,19015,0,0,0
09:49:26.039,2912353,162683,129547,19074,0,0,0
09:49:26.039,2912401,162629,129464,19053,0,0,0
09:49:26.039,2912450,162652,129633,19110,0,0,0
09:49:26.039,2912498,162571,129350,19067,0,0,0
09:49:26.039,2912546,162610,129464,19152,0,0,0
09:49:26.039,2912595,162860,129815,19226,0,0,0
09:49:26.533,2912644,162725,129479,19128,0,0,0
09:49:26.533,2912692,162495,129348,19131,0,0,0
09:49:26.533,2912788,162544,129315,19067,0,0,0
09:49:26.533,2912837,162722,129937,19295,0,0,0
09:49:26.533,2912885,162840,130123,19407,0,0,0
09:49:26.533,2912934,162871,130029,19341,0,0,0
09:49:26.533,2912982,163260,129720,19473,0,0,0
09:49:26.533,2913043,163436,130152,19566,66,0,0
09:49:26.533,2913079,163524,129877,19493,0,0,0
09:49:26.533,2913127,163442,129850,19411,0,0,0
09:49:27.015,2913176,163568,130054,19452,0,0,0
09:49:27.015,2913224,163315,129821,19477,0,0,0
09:49:27.015,2913272,163190,129671,19443,0,0,0
09:49:27.015,2913321,163087,129538,19490,0,0,0
09:49:27.015,2913369,162881,129421,19308,0,0,0
09:49:27.015,2913418,162773,129632,19334,0,0,0
09:49:27.015,2913466,162727,129467,19411,0,0,0
09:49:27.015,2913514,162817,129360,19453,0,0,0
09:49:27.015,2913563,162933,129461,19595,0,0,0
09:49:27.015,2913611,162944,129405,19495,0,0,0
09:49:27.602,2913660,162726,129340,19459,0,0,0
09:49:27.602,2913708,162446,129661,19462,0,0,0
09:49:27.602,2913756,162050,129317,19478,0,0,0
09:49:27.602,2913805,161691,128784,19466,0,0,0
09:49:27.602,2913854,161958,128970,19447,0,0,0
09:49:27.602,2913902,162325,128963,19382,0,0,0
09:49:27.602,2913950,162461,129270,19419,0,0,0
09:49:27.602,2914048,162567,129486,19513,0,0,0
09:49:27.602,2914096,162682,129418,19450,0,0,0
09:49:27.602,2914144,162666,129286,19462,0,0,0
09:49:27.772,2914192,162514,129256,19534,0,0,0
09:49:27.772,2914289,162936,129579,19606,0,0,0
09:49:27.772,2914337,162724,129309,19563,0,0,0
09:49:27.772,2914386,162742,129341,19659,0,0,0
09:49:27.772,2914434,162644,129384,19547,0,0,0
09:49:27.772,2914493,162624,129503,19790,0,0,0
09:49:27.772,2914505,162879,129310,19698,0,0,0
09:49:27.772,2914521,162853,129400,19640,0,0,0
09:49:27.772,2914541,163013,129578,19718,0,0,0
09:49:27.772,2914561,162950,129314,19631,0,0,0
09:49:27.940,2914581,162944,129601,19750,0,0,0
09:49:27.940,2914601,162702,129266,19635,0,0,0
09:49:27.940,2914621,162904,129338,19737,0,0,0
09:49:27.940,2914641,162855,129390,19680,0,0,0
09:49:27.940,2914661,162040,129154,19687,0,0,0
09:49:27.940,2914681,162201,129139,19749,0,0,0
09:49:27.940,2914701,162200,129311,19831,0,0,0
09:49:27.940,2914721,162268,129111,19835,0,0,0
09:49:27.940,2914741,162082,128995,19890,0,0,0
09:49:27.940,2914761,162302,129081,19745,0,0,0
09:49:28.144,2914781,162578,129470,19812,0,0,0
09:49:28.144,2914801,162773,129562,19812,0,0,0
09:49:28.144,2914821,162783,129367,19754,0,0,0
09:49:28.144,2914841,163005,129873,19847,0,0,0
09:49:28.144,2914861,163181,129614,19822,0,0,0
09:49:28.144,2914881,163008,129843,19772,0,0,0
09:49:28.144,2914901,163106,129644,19931,0,0,0
09:49:28.144,2914921,162687,129304,19877,0,0,0
09:49:28.144,2914941,162665,129393,19805,0,0,0
09:49:28.144,2914961,162129,129276,19799,0,0,0
09:49:28.347,2914981,162283,128902,19917,0,0,0
09:49:28.347,2915001,162514,129417,19801,0,0,0
09:49:28.347,2915021,162425,129195,19816,0,0,0
09:49:28.347,2915041,162453,129324,19846,0,0,0
09:49:28.347,2915061,162384,129332,19792,0,0,0
09:49:28.347,2915081,162430,129105,19808,0,0,0
09:49:28.347,2915101,162242,129092,19783,0,0,0
09:49:28.347,2915121,162345,129038,19687,0,0,0
09:49:28.347,2915141,162134,129145,19951,0,0,0
09:49:28.347,2915161,162172,129208,19794,0,0,0
09:49:28.537,2915181,162270,129116,19779,0,0,0
