time,spo2,hr,temp
17:06:57.150,0,0,0
17:06:57.174,0,0,0
17:06:57.185,0,0,0
17:06:57.207,0,0,0
17:06:57.231,0,0,0
17:06:57.254,0,0,0
17:06:57.275,0,0,0
17:06:57.286,0,0,0
17:06:57.307,0,0,0
17:06:57.331,0,0,0
17:06:57.385,0,0,0
17:06:57.386,0,0,0
17:06:57.386,0,0,0
17:06:57.407,0,0,0
17:06:57.429,0,0,0
17:06:57.452,0,0,0
17:06:57.475,0,0,0
17:06:57.486,0,0,0
17:06:57.510,0,0,0
17:06:57.544,0,0,0
17:06:57.596,0,0,0
17:06:57.596,0,0,0
17:06:57.596,0,0,0
17:06:57.607,0,0,0
17:06:57.633,0,0,0
17:06:57.655,0,0,0
17:06:57.665,0,0,0
17:06:57.690,0,0,0
17:06:57.711,0,0,0
17:06:57.747,89,85,0
17:06:57.801,0,0,0
17:06:57.802,0,0,0
17:06:57.802,0,0,0
17:06:57.809,0,0,0
17:06:57.833,0,0,0
17:06:57.856,0,0,0
17:06:57.867,0,0,0
17:06:57.891,0,0,0
17:06:57.929,0,0,0
17:06:57.935,0,0,0
17:06:57.992,0,0,0
17:06:57.993,0,0,0
17:06:57.993,0,0,0
17:06:58.014,0,0,0
17:06:58.038,0,0,0
17:06:58.047,0,0,0
17:06:58.072,0,0,0
17:06:58.093,0,0,0
17:06:58.122,0,0,0
17:06:58.140,0,0,0
17:06:58.200,0,0,0
17:06:58.200,0,0,0
17:06:58.201,0,0,0
17:06:58.217,0,0,0
17:06:58.238,0,0,0
17:06:58.250,0,0,0
17:06:58.273,0,0,0
17:06:58.296,0,0,0
17:06:58.319,0,0,0
17:06:58.342,0,0,0
17:06:58.397,0,0,0
17:06:58.398,0,0,0
17:06:58.398,0,0,0
17:06:58.417,0,0,0
17:06:58.441,0,0,0
17:06:58.452,0,0,0
17:06:58.476,0,0,0
17:06:58.498,0,0,0
17:06:58.521,0,0,0
17:06:58.532,0,0,0
17:06:58.594,0,0,0
17:06:58.594,0,0,0
17:06:58.596,0,0,0
17:06:58.621,0,0,0
17:06:58.633,0,0,0
17:06:58.656,0,0,0
17:06:58.690,0,0,0
17:06:58.700,0,0,0
17:06:58.723,0,0,0
17:06:58.735,0,0,0
17:06:58.798,0,0,0
17:06:58.798,0,0,0
17:06:58.799,0,0,0
17:06:58.822,0,0,0
17:06:58.834,0,0,0
17:06:58.857,0,0,0
17:06:58.882,0,0,0
17:06:58.904,0,0,0
17:06:58.914,0,0,0
17:06:58.938,0,0,0
17:06:58.996,0,0,0
17:06:58.996,0,0,0
17:06:59.015,0,0,0
17:06:59.036,0,0,0
17:06:59.038,0,0,0
17:06:59.059,0,0,0
17:06:59.084,0,0,0
17:06:59.107,0,0,0
17:06:59.116,0,0,0
17:06:59.141,0,0,0
17:06:59.192,0,0,0
17:06:59.192,0,0,0
17:06:59.204,0,0,0
17:06:59.217,0,0,0
17:06:59.241,0,0,0
17:06:59.264,0,0,0
17:06:59.286,0,0,0
17:06:59.308,0,0,0
17:06:59.319,0,0,0
17:06:59.343,0,0,0
17:07:00.536,0,0,0
17:07:00.559,0,0,0
17:07:00.571,0,0,0
17:07:00.593,0,0,0
17:07:00.618,0,0,0
17:07:00.637,0,0,0
17:07:00.649,0,0,0
17:07:00.672,0,0,0
17:07:00.694,0,0,0
17:07:00.718,0,0,0
17:07:00.779,0,0,0
17:07:00.780,88,87,0
17:07:00.792,0,0,0
17:07:00.792,0,0,0
17:07:00.815,0,0,0
17:07:00.837,0,0,0
17:07:00.848,0,0,0
17:07:00.872,0,0,0
17:07:00.895,0,0,0
17:07:00.919,0,0,0
17:07:00.969,0,0,0
17:07:00.969,0,0,0
17:07:00.971,0,0,0
17:07:00.994,0,0,0
17:07:01.017,0,0,0
17:07:01.042,0,0,0
17:07:01.052,0,0,0
17:07:01.074,0,0,0
17:07:01.101,0,0,0
17:07:01.121,0,0,0
17:07:01.178,0,0,0
17:07:01.178,0,0,0
17:07:01.178,0,0,0
17:07:01.198,0,0,0
17:07:01.220,0,0,0
17:07:01.232,0,0,0
17:07:01.255,0,0,0
17:07:01.279,0,0,0
17:07:01.300,0,0,0
17:07:01.325,0,0,0
17:07:01.414,0,0,0
17:07:01.414,0,0,0
17:07:01.415,0,0,0
17:07:01.416,0,0,0
17:07:01.421,0,0,0
17:07:01.434,0,0,0
17:07:01.457,0,0,0
17:07:01.479,0,0,0
17:07:01.501,0,0,0
17:07:01.513,0,0,0
17:07:01.555,0,0,0
17:07:01.558,0,0,0
17:07:01.578,0,0,0
17:07:01.602,0,0,0
17:07:01.612,0,0,0
17:07:01.661,0,0,0
17:07:01.661,0,0,0
17:07:01.681,0,0,0
17:07:01.702,0,0,0
17:07:01.713,0,0,0
17:07:01.746,0,0,0
17:07:01.758,0,0,0
17:07:01.781,0,0,0
17:07:01.804,0,0,0
17:07:01.814,0,0,0
17:07:01.839,0,0,0
17:07:01.860,0,0,0
17:07:01.883,0,0,0
17:07:01.907,0,0,0
17:07:01.915,0,0,0
17:07:01.949,0,0,0
17:07:01.960,0,0,0
17:07:01.986,0,0,0
17:07:01.995,0,0,0
17:07:02.018,0,0,0
17:07:02.041,0,0,0
17:07:02.074,0,0,0
17:07:02.096,0,0,0
17:07:02.120,0,0,0
17:07:02.121,0,0,0
17:07:02.156,0,0,0
17:07:02.189,0,0,0
17:07:02.197,0,0,0
17:07:02.221,0,0,0
17:07:02.223,0,0,0
17:07:02.243,0,0,0
17:07:02.266,0,0,0
17:07:02.291,0,0,0
17:07:02.300,0,0,0
17:07:02.324,0,0,0
17:07:02.360,0,0,0
17:07:02.365,0,0,0
17:07:02.378,0,0,0
