time,cnt,ir,red,green,spo2,hr,temp
09:47:29.885,2797061,834,324,171,0,0,0
09:47:29.885,2797081,870,341,81,0,0,0
09:47:29.885,2797101,801,370,68,0,0,0
09:47:29.885,2797121,792,316,0,0,0,0
09:47:29.885,2797141,856,461,89,0,0,0
09:47:29.885,2797161,811,459,0,0,0,0
09:47:29.885,2797181,832,555,73,0,0,0
09:47:29.885,2797201,768,342,37,0,0,0
09:47:29.885,2797241,871,497,163,0,0,0
09:47:29.885,2797337,799,366,57,0,0,0
09:47:30.378,2797386,699,395,53,0,0,0
09:47:30.378,2797434,654,299,119,0,0,0
09:47:30.378,2797483,735,406,67,0,0,0
09:47:30.378,2797531,773,341,178,0,0,0
09:47:30.378,2797579,758,445,60,0,0,0
09:47:30.378,2797628,885,445,53,0,0,0
09:47:30.378,2797676,857,399,67,0,0,0
09:47:30.378,2797724,853,322,0,0,0,0
09:47:30.378,2797773,777,377,64,0,0,0
09:47:30.378,2797822,917,279,95,0,0,0
09:47:30.911,2797870,891,403,0,0,0,0
09:47:30.911,2797919,889,254,32,0,0,0
09:47:30.911,2797967,792,285,0,0,0,0
09:47:30.911,2798015,812,351,134,0,0,0
09:47:30.911,2798064,831,402,169,0,0,0
09:47:30.911,2798112,797,394,67,0,0,0
09:47:30.911,2798161,810,320,62,0,0,0
09:47:30.911,2798209,665,362,201,0,0,0
09:47:30.911,2798306,804,282,14,0,0,0
09:47:30.911,2798354,824,425,54,0,0,0
09:47:31.405,2798402,741,300,29,0,0,0
09:47:31.405,2798450,813,329,53,0,0,0
09:47:31.405,2798499,797,262,13,0,0,0
09:47:31.405,2798547,730,344,15,0,0,0
09:47:31.405,2798596,797,400,82,0,0,0
09:47:31.405,2798644,831,399,89,0,0,0
09:47:31.405,2798692,837,312,65,0,0,0
09:47:31.405,2798741,859,369,156,0,0,0
09:47:31.405,2798789,807,519,94,0,0,0
09:47:31.405,2798838,995,333,149,0,0,0
09:47:31.940,2798886,811,458,73,0,0,0
09:47:31.940,2798935,844,421,123,0,0,0
09:47:31.940,2798983,958,450,17,0,0,0
09:47:31.940,2799044,749,312,55,74,0,0
09:47:31.940,2799080,847,284,54,0,0,0
09:47:31.940,2799128,872,565,120,0,0,0
09:47:31.940,2799176,766,238,56,0,0,0
09:47:31.940,2799225,764,177,236,0,0,0
09:47:31.940,2799322,848,286,140,0,0,0
09:47:31.940,2799371,789,371,58,0,0,0
09:47:32.429,2799419,863,600,0,0,0,0
09:47:32.429,2799467,890,417,146,0,0,0
09:47:32.429,2799516,812,562,113,0,0,0
09:47:32.429,2799564,851,372,61,0,0,0
09:47:32.429,2799613,855,249,75,0,0,0
09:47:32.429,2799661,900,176,39,0,0,0
09:47:32.429,2799709,856,234,143,0,0,0
09:47:32.429,2799758,729,352,44,0,0,0
09:47:32.429,2799806,789,277,22,0,0,0
09:47:32.429,2799855,888,557,0,0,0,0
09:47:33.013,2799903,822,246,43,0,0,0
09:47:33.013,2799951,912,394,81,0,0,0
09:47:33.013,2800000,727,475,127,0,0,0
09:47:33.013,2800048,729,319,4,0,0,0
09:47:33.013,2800097,854,488,141,0,0,0
09:47:33.013,2800145,848,383,75,0,0,0
09:47:33.013,2800193,754,339,83,0,0,0
09:47:33.013,2800242,863,574,2,0,0,0
09:47:33.013,2800338,726,365,50,0,0,0
09:47:33.013,2800387,793,455,75,0,0,0
09:47:33.392,2800435,719,359,54,0,0,0
09:47:33.392,2800484,792,200,25,0,0,0
09:47:33.392,2800532,840,86,148,0,0,0
09:47:33.392,2800628,856,328,119,0,0,0
09:47:33.392,2800677,851,368,106,0,0,0
09:47:33.392,2800725,788,269,38,0,0,0
09:47:33.392,2800774,883,352,86,0,0,0
09:47:33.392,2800822,822,504,85,0,0,0
09:47:33.392,2800871,745,642,70,0,0,0
09:47:33.392,2800919,732,324,0,0,0,0
09:47:33.559,2800968,794,510,58,0,0,0
09:47:33.559,2801020,852,466,119,0,0,0
09:47:33.559,2801031,807,131,82,0,0,0
09:47:33.559,2801042,878,264,0,0,0,0
09:47:33.559,2801061,818,433,230,0,0,0
09:47:33.559,2801081,759,371,42,0,0,0
09:47:33.559,2801101,806,399,6,0,0,0
09:47:33.559,2801121,815,453,126,0,0,0
09:47:33.559,2801141,818,224,28,0,0,0
09:47:33.559,2801161,903,428,6,0,0,0
09:47:33.706,2801181,783,200,75,0,0,0
09:47:33.706,2801201,786,355,8,0,0,0
09:47:33.706,2801221,880,337,116,0,0,0
09:47:33.706,2801241,847,598,52,0,0,0
09:47:33.706,2801261,853,450,73,0,0,0
09:47:33.706,2801281,715,369,27,0,0,0
09:47:33.706,2801301,863,302,111,0,0,0
09:47:33.706,2801321,823,512,175,0,0,0
09:47:33.706,2801341,886,436,17,0,0,0
09:47:33.706,2801361,748,349,0,0,0,0
09:47:33.908,2801381,819,236,94,0,0,0
09:47:33.908,2801401,811,465,67,0,0,0
09:47:33.908,2801421,754,320,61,0,0,0
09:47:33.908,2801441,794,406,15,0,0,0
09:47:33.908,2801461,749,334,74,0,0,0
09:47:33.908,2801481,786,479,53,0,0,0
09:47:33.908,2801501,806,196,20,0,0,0
09:47:33.908,2801521,738,330,37,0,0,0
09:47:33.908,2801541,994,263,162,0,0,0
09:47:33.908,2801561,906,356,88,0,0,0
09:47:34.108,2801581,1037,485,99,0,0,0
09:47:34.108,2801601,1652,455,190,0,0,0
09:47:34.108,2801621,9467,4278,1517,0,0,0
09:47:34.108,2801641,52490,55895,6933,0,0,0
09:47:34.108,2801661,68321,74104,8696,0,0,0
09:47:34.108,2801681,80188,85792,9755,0,0,0
09:47:34.108,2801701,87832,92986,10426,0,0,0
09:47:34.108,2801721,87269,92395,10668,0,0,0
09:47:34.108,2801741,106727,106856,10902,0,0,0
09:47:34.108,2801761,123311,114255,8618,0,0,0
09:47:34.327,2801781,135016,119834,9324,0,0,0
09:47:34.327,2801801,143075,120906,10164,0,0,0
09:47:34.327,2801821,148002,123705,11051,0,0,0
09:47:34.327,2801841,144335,121215,10965,0,0,0
09:47:34.327,2801861,138550,117111,10613,0,0,0
09:47:34.327,2801881,135541,115098,10183,0,0,0
09:47:34.327,2801901,138542,117173,10402,0,0,0
09:47:34.327,2801921,143369,119781,10617,0,0,0
09:47:34.327,2801941,146778,120620,11012,0,0,0
09:47:34.327,2801961,150072,121517,11451,0,0,0
09:47:34.516,2801981,153491,122949,12042,0,0,0
09:47:34.516,2802013,155855,123577,12596,79,0,0
09:47:34.516,2802021,157080,123937,12912,0,0,0
09:47:34.516,2802041,157934,124438,13311,0,0,0
09:47:34.516,2802061,158439,124294,13841,0,0,0
09:47:34.516,2802081,158977,124211,14114,0,0,0
09:47:34.516,2802101,159813,124372,14699,0,0,0
09:47:34.516,2802121,160345,124518,14812,0,0,0
09:47:34.516,2802141,160597,124685,15027,0,0,0
09:47:34.516,2802161,160863,124489,15220,0,0,0
09:47:34.742,2802181,161002,124493,15337,0,0,0
09:47:34.742,2802201,161250,124560,15604,0,0,0
09:47:34.742,2802221,161362,124502,15689,0,0,0
09:47:34.742,2802241,161326,124594,15815,0,0,0
09:47:34.742,2802261,161598,124566,15888,0,0,0
09:47:34.742,2802281,161664,124602,15949,0,0,0
09:47:34.742,2802301,161733,124583,16104,0,0,0
09:47:34.742,2802321,161632,124565,16116,0,0,0
09:47:34.742,2802341,161567,124640,16106,0,0,0
09:47:34.742,2802361,161720,124503,16332,0,0,0
09:47:34.923,2802381,161926,124392,16458,0,0,0
09:47:34.923,2802401,161990,124468,16471,0,0,0
09:47:34.923,2802421,161974,124590,16516,0,0,0
09:47:34.923,2802441,162132,124350,16693,0,0,0
09:47:34.923,2802461,162188,124693,16631,0,0,0
09:47:34.923,2802481,162317,124939,16821,0,0,0
09:47:34.923,2802501,162307,124433,16972,0,0,0
09:47:34.923,2802521,162404,124591,16908,0,0,0
09:47:34.923,2802541,162554,124698,16939,0,0,0
09:47:34.923,2802561,162532,124627,17141,0,0,0
09:47:35.124,2802581,162832,124564,17150,0,0,0
09:47:35.124,2802601,162744,124707,17078,0,0,0
09:47:35.124,2802621,162836,124753,17319,0,0,0
09:47:35.124,2802641,162975,124610,17257,0,0,0
09:47:35.124,2802661,162968,124748,17387,0,0,0
09:47:35.124,2802681,163111,124790,17439,0,0,0
09:47:35.124,2802701,163148,124670,17517,0,0,0
09:47:35.124,2802721,163110,124595,17517,0,0,0
09:47:35.124,2802741,163200,124988,17605,0,0,0
09:47:35.124,2802761,163213,124699,17657,0,0,0
09:47:35.322,2802781,163217,124612,17661,0,0,0
09:47:35.322,2802801,163169,124916,17852,0,0,0
09:47:35.322,2802821,163129,124745,17815,0,0,0
09:47:35.322,2802841,162748,124512,17812,0,0,0
09:47:35.322,2802861,162018,124701,17892,0,0,0
09:47:35.322,2802881,162036,124534,17819,0,0,0
09:47:35.322,2802901,162063,124468,17947,0,0,0
09:47:35.322,2802921,162144,124287,17967,0,0,0
09:47:35.322,2802941,162266,124456,17892,0,0,0
09:47:35.322,2802961,162356,124442,18044,0,0,0
09:47:35.529,2802981,162490,124414,18127,0,0,0
09:47:35.529,2803001,162390,124475,18130,0,0,0
09:47:35.529,2803021,162442,124444,18167,0,0,0
09:47:35.529,2803041,162563,124534,18029,0,0,0
09:47:35.529,2803061,162540,124288,18212,0,0,0
09:47:35.529,2803081,162662,124356,18204,0,0,0
09:47:35.529,2803101,162554,124560,18328,0,0,0
09:47:35.529,2803121,162592,124601,18252,0,0,0
09:47:35.529,2803141,162572,124358,18262,0,0,0
09:47:35.529,2803161,162586,124341,18299,0,0,0
09:47:35.733,2803181,162665,124437,18387,0,0,0
09:47:35.733,2803201,162790,124347,18396,0,0,0
09:47:35.733,2803221,162753,124738,18334,0,0,0
09:47:35.733,2803241,162998,124781,18474,0,0,0
09:47:35.733,2803261,163137,124506,18473,0,0,0
09:47:35.733,2803281,163154,124781,18553,0,0,0
09:47:35.733,2803301,163258,124798,18575,0,0,0
09:47:35.733,2803321,163370,125327,18698,0,0,0
09:47:35.733,2803341,163454,125014,18619,0,0,0
09:47:35.733,2803361,163378,124966,18775,0,0,0
09:47:35.925,2803381,163418,124983,18683,0,0,0
09:47:35.925,2803401,163513,125024,18767,0,0,0
09:47:35.925,2803421,163276,124896,18757,0,0,0
09:47:35.925,2803441,163528,124963,18810,0,0,0
09:47:35.925,2803461,163471,124922,18766,0,0,0
09:47:35.925,2803481,163277,125044,18776,0,0,0
09:47:35.925,2803501,163402,124920,18753,0,0,0
09:47:35.925,2803521,163374,125091,18728,0,0,0
09:47:35.925,2803541,163384,124950,18720,0,0,0
09:47:35.925,2803561,163355,124836,18732,0,0,0
09:47:36.126,2803581,163273,124695,18809,0,0,0
09:47:36.126,2803601,163327,124779,18822,0,0,0
09:47:36.126,2803621,163376,124741,18762,0,0,0
09:47:36.126,2803641,163255,124645,18706,0,0,0
09:47:36.126,2803661,162929,124759,18709,0,0,0
09:47:36.126,2803681,162545,124477,18726,0,0,0
09:47:36.126,2803701,162239,124427,18444,0,0,0
09:47:36.126,2803721,162074,124390,18703,0,0,0
09:47:36.126,2803741,162019,124526,18640,0,0,0
09:47:36.126,2803761,161989,124700,18702,0,0,0
09:47:36.329,2803781,162029,124523,18740,0,0,0
09:47:36.329,2803801,162103,124330,18660,0,0,0
09:47:36.329,2803821,162149,124398,18812,0,0,0
09:47:36.329,2803841,162152,124504,18627,0,0,0
09:47:36.329,2803861,162196,124383,18710,0,0,0
09:47:36.329,2803881,162302,124398,18762,0,0,0
09:47:36.329,2803901,162281,124418,18829,0,0,0
09:47:36.329,2803921,162367,124458,18888,0,0,0
09:47:36.329,2803941,162258,124477,18891,0,0,0
09:47:36.329,2803961,162400,124303,18750,0,0,0
09:47:37.543,2803981,162269,124443,18748,0,0,0
09:47:37.543,2803981,162269,124443,18748,0,0,0
09:47:37.543,2805053,162372,124686,18851,80,99,29.8
09:47:37.543,2805054,162262,124506,18881,0,0,0
09:47:37.543,2805061,162390,124576,18942,0,0,0
09:47:37.543,2805081,162501,124351,18997,0,0,0
09:47:37.543,2805101,162491,124431,18975,0,0,0
09:47:37.543,2805121,162736,124690,18990,0,0,0
09:47:37.543,2805141,162863,124809,19064,0,0,0
09:47:37.543,2805161,162933,124687,19051,0,0,0
09:47:37.734,2805181,162964,124628,19204,0,0,0
09:47:37.734,2805201,163034,124531,19009,0,0,0
09:47:37.734,2805221,163185,124841,19025,0,0,0
09:47:37.734,2805241,163047,124711,19271,0,0,0
09:47:37.734,2805261,163234,124849,19132,0,0,0
09:47:37.734,2805281,163199,124883,19144,0,0,0
09:47:37.734,2805301,163218,124894,19180,0,0,0
09:47:37.734,2805321,163391,124900,19136,0,0,0
09:47:37.734,2805341,163449,124590,19239,0,0,0
09:47:37.734,2805361,163482,124701,19053,0,0,0
09:47:37.936,2805381,163463,124774,19290,0,0,0
09:47:37.936,2805401,163536,124734,19218,0,0,0
09:47:37.936,2805421,163552,124821,19310,0,0,0
09:47:37.936,2805441,163600,124937,19380,0,0,0
09:47:37.936,2805461,163676,124824,19342,0,0,0
09:47:37.936,2805481,163540,124895,19437,0,0,0
09:47:37.936,2805501,163300,124906,19317,0,0,0
09:47:37.936,2805521,162952,124815,19324,0,0,0
09:47:37.936,2805541,162710,124677,19320,0,0,0
09:47:37.936,2805561,162654,124763,19317,0,0,0
09:47:38.139,2805581,162706,124372,19309,0,0,0
09:47:38.139,2805601,162886,124481,19390,0,0,0
09:47:38.139,2805621,163333,124846,19481,0,0,0
09:47:38.139,2805641,163609,124938,19452,0,0,0
09:47:38.139,2805661,163448,125180,20166,0,0,0
09:47:38.139,2805681,163583,125229,20282,0,0,0
09:47:38.139,2805701,163560,125318,20204,0,0,0
