time,spo2,hr,temp
13:59:11.568,0,0,35
13:59:11.602,95,0,0
13:59:11.651,0,0,0
13:59:11.697,0,0,0
13:59:11.747,0,0,0
13:59:11.797,0,0,0
13:59:11.846,0,0,0
13:59:11.894,0,0,0
13:59:11.943,0,0,0
13:59:11.992,0,0,0
13:59:12.045,0,0,0
13:59:12.086,0,0,0
13:59:12.137,0,0,0
13:59:12.188,0,0,0
13:59:12.225,0,0,0
13:59:12.276,0,0,0
13:59:12.327,0,0,0
13:59:12.378,0,0,0
13:59:12.429,0,0,0
13:59:12.476,0,0,0
13:59:12.531,0,0,0
13:59:12.568,0,0,0
13:59:12.614,0,0,0
13:59:12.785,0,0,0
13:59:12.798,0,0,0
13:59:12.804,0,0,0
13:59:12.812,0,0,0
13:59:12.857,0,0,0
13:59:12.906,0,0,0
13:59:12.957,0,0,0
13:59:13.077,0,0,0
13:59:13.083,0,0,0
13:59:13.098,0,0,0
13:59:13.149,0,0,0
13:59:13.211,0,0,0
13:59:13.402,0,0,0
13:59:13.451,0,0,0
13:59:13.501,0,0,0
13:59:13.550,0,0,0
13:59:13.599,0,0,0
13:59:13.704,0,0,0
13:59:13.710,0,0,0
13:59:13.734,0,0,0
13:59:13.789,0,0,0
13:59:13.841,0,0,0
13:59:13.889,0,0,0
13:59:13.937,0,0,0
13:59:13.979,0,0,0
13:59:14.029,0,0,0
13:59:14.073,0,0,0
13:59:14.134,0,0,0
13:59:14.174,0,0,0
13:59:14.225,0,0,0
13:59:14.272,0,0,0
13:59:14.319,0,0,0
13:59:14.370,92,76,0
13:59:14.420,0,0,0
13:59:14.468,0,0,0
13:59:14.517,0,0,0
13:59:14.565,0,0,0
13:59:14.666,0,0,0
13:59:14.720,0,0,0
13:59:14.767,0,0,0
13:59:14.817,0,0,0
13:59:14.865,0,0,0
13:59:14.915,0,0,0
13:59:14.965,0,0,0
13:59:15.024,0,0,0
13:59:15.035,0,0,0
13:59:15.042,0,0,0
13:59:15.087,0,0,0
13:59:15.093,0,0,0
13:59:15.099,0,0,0
13:59:15.104,0,0,0
13:59:15.109,0,0,0
13:59:15.123,0,0,0
13:59:15.129,0,0,0
13:59:15.149,0,0,0
13:59:15.177,0,0,0
13:59:15.186,0,0,0
13:59:15.233,0,0,0
13:59:15.239,0,0,0
13:59:15.244,0,0,0
13:59:15.251,0,0,0
13:59:15.267,0,0,0
13:59:15.274,0,0,0
13:59:15.283,0,0,0
13:59:15.306,0,0,0
13:59:15.336,0,0,0
13:59:15.354,0,0,0
13:59:15.403,0,0,0
13:59:15.408,0,0,0
13:59:15.414,0,0,0
13:59:15.425,0,0,0
13:59:15.448,0,0,0
13:59:15.475,0,0,0
13:59:15.487,0,0,0
13:59:15.510,0,0,0
13:59:15.660,0,0,0
13:59:15.665,0,0,0
13:59:15.783,0,0,0
13:59:15.790,0,0,0
13:59:15.797,0,0,0
13:59:15.802,0,0,0
13:59:15.810,0,0,0
13:59:15.819,0,0,0
13:59:15.829,0,0,0
13:59:15.836,0,0,0
13:59:15.843,0,0,0
13:59:15.849,0,0,0
13:59:15.963,0,0,0
13:59:15.968,0,0,0
13:59:15.975,0,0,0
13:59:15.982,0,0,0
13:59:15.991,0,0,0
13:59:15.996,0,0,0
13:59:16.010,0,0,0
13:59:16.016,0,0,0
13:59:16.024,0,0,0
13:59:16.030,0,0,0
13:59:16.131,0,0,0
13:59:16.140,0,0,0
13:59:16.148,0,0,0
13:59:16.154,0,0,0
13:59:16.159,0,0,0
13:59:16.165,0,0,0
13:59:16.171,0,0,0
13:59:16.176,0,0,0
13:59:16.182,0,0,0
13:59:16.188,0,0,0
13:59:16.297,0,0,0
13:59:16.302,0,0,0
13:59:16.309,0,0,0
13:59:16.314,0,0,0
13:59:16.320,0,0,0
13:59:16.326,0,0,0
13:59:16.332,0,0,0
13:59:16.337,0,0,0
13:59:16.345,0,0,0
13:59:16.351,0,0,0
13:59:16.463,0,0,0
13:59:16.468,0,0,0
13:59:16.474,0,0,0
13:59:16.480,0,0,0
13:59:16.486,0,0,0
13:59:16.491,0,0,0
13:59:16.497,0,0,0
13:59:16.521,0,0,0
13:59:16.534,0,0,0
13:59:16.556,0,0,0
13:59:16.776,0,0,0
13:59:16.781,0,0,0
13:59:16.788,0,0,0
13:59:16.808,0,0,0
13:59:16.824,0,0,0
13:59:16.833,0,0,0
13:59:16.839,0,0,0
13:59:16.847,0,0,0
13:59:16.853,0,0,0
13:59:16.859,0,0,0
13:59:16.967,0,0,0
13:59:16.974,0,0,0
13:59:16.981,0,0,0
13:59:16.988,0,0,0
13:59:16.996,0,0,0
13:59:17.002,0,0,0
13:59:17.009,0,0,0
13:59:17.014,0,0,0
13:59:17.021,0,0,0
13:59:17.027,0,0,0
13:59:17.142,0,0,0
13:59:17.180,0,0,0
13:59:17.187,0,0,0
13:59:17.193,0,0,0
13:59:17.200,0,0,0
13:59:17.209,0,0,0
13:59:17.215,0,0,0
13:59:17.222,0,0,0
13:59:17.230,88,0,0
13:59:17.238,0,0,0
13:59:17.301,0,0,0
13:59:17.310,0,0,0
13:59:17.318,0,0,0
13:59:17.327,0,0,0
13:59:17.334,0,0,0
13:59:17.341,0,0,0
13:59:17.348,0,0,0
13:59:17.355,0,0,0
13:59:17.364,0,0,0
13:59:17.370,0,0,0
13:59:17.431,0,0,0
13:59:17.440,0,0,0
13:59:17.446,0,0,0
13:59:17.462,0,0,0
13:59:17.469,0,0,0
13:59:17.486,0,0,0
13:59:17.495,0,0,0
13:59:17.522,0,0,0
13:59:17.546,0,0,0
13:59:17.573,0,0,0
13:59:17.622,0,0,0
13:59:17.628,0,0,0
13:59:17.633,0,0,0
13:59:17.645,0,0,0
13:59:17.668,0,0,0
13:59:17.697,0,0,0
13:59:17.706,0,0,0
13:59:17.729,0,0,0
13:59:17.754,0,0,0
13:59:17.774,0,0,0
13:59:17.822,0,0,0
13:59:17.828,0,0,0
13:59:17.833,0,0,0
13:59:17.848,0,0,0
13:59:17.874,0,0,0
13:59:17.883,0,0,0
13:59:17.909,0,0,0
13:59:17.931,0,0,0
13:59:17.955,0,0,0
13:59:17.978,0,0,0
13:59:18.027,0,0,0
13:59:18.033,0,0,0
13:59:18.039,0,0,0
13:59:18.050,0,0,0
13:59:18.073,0,0,0
13:59:18.084,0,0,0
13:59:18.110,0,0,0
13:59:18.136,0,0,0
13:59:18.157,0,0,0
13:59:18.166,0,0,0
13:59:18.214,0,0,0
13:59:18.220,0,0,0
13:59:18.229,0,0,0
13:59:18.255,0,0,0
13:59:18.265,0,0,0
13:59:18.289,0,0,0
13:59:18.317,0,0,0
13:59:18.339,0,0,0
13:59:18.358,0,0,0
13:59:18.366,0,0,0
13:59:18.412,0,0,0
13:59:18.417,0,0,0
13:59:18.433,0,0,0
13:59:18.462,0,0,0
13:59:18.472,0,0,0
13:59:18.498,0,0,0
13:59:18.520,0,0,0
13:59:18.539,0,0,0
13:59:18.565,0,0,0
13:59:18.575,0,0,0
13:59:18.621,0,0,0
13:59:18.627,0,0,0
13:59:18.639,0,0,0
13:59:18.644,0,0,0
13:59:18.676,0,0,0
13:59:18.703,0,0,0
13:59:18.720,0,0,0
13:59:18.745,0,0,0
13:59:18.755,0,0,0
13:59:18.777,0,0,0
13:59:18.826,0,0,0
13:59:18.832,0,0,0
13:59:18.840,0,0,0
13:59:18.859,0,0,0
13:59:18.872,0,0,0
13:59:18.903,0,0,0
13:59:18.929,0,0,0
13:59:18.947,0,0,0
13:59:18.955,0,0,0
13:59:18.979,0,0,0
13:59:19.028,0,0,0
13:59:19.035,0,0,0
13:59:19.050,0,0,0
13:59:19.055,0,0,0
13:59:19.078,0,0,0
13:59:19.106,0,0,0
13:59:19.127,0,0,0
13:59:19.141,0,0,0
13:59:20.241,90,77,35.2
13:59:20.251,0,0,0
13:59:20.301,0,0,0
13:59:20.307,0,0,0
13:59:20.312,0,0,0
13:59:20.318,0,0,0
13:59:20.323,0,0,0
13:59:20.329,0,0,0
13:59:20.349,0,0,0
13:59:20.375,0,0,0
13:59:20.382,0,0,0
13:59:20.408,0,0,0
13:59:20.470,0,0,0
13:59:20.476,0,0,0
13:59:20.481,0,0,0
13:59:20.487,0,0,0
13:59:20.508,0,0,0
13:59:20.530,0,0,0
13:59:20.551,0,0,0
13:59:20.586,0,0,0
13:59:20.597,0,0,0
13:59:20.608,0,0,0
13:59:20.692,0,0,0
13:59:20.699,0,0,0
13:59:20.707,0,0,0
13:59:20.713,0,0,0
13:59:20.718,0,0,0
13:59:20.730,0,0,0
13:59:20.758,0,0,0
13:59:20.770,0,0,0
13:59:20.789,0,0,0
13:59:20.814,0,0,0
13:59:20.863,0,0,0
13:59:20.868,0,0,0
13:59:20.890,0,0,0
13:59:20.896,0,0,0
13:59:20.913,0,0,0
13:59:20.939,0,0,0
13:59:20.959,0,0,0
13:59:20.970,0,0,0
13:59:20.991,0,0,0
13:59:21.016,0,0,0
13:59:21.066,0,0,0
13:59:21.071,0,0,0
13:59:21.077,0,0,0
13:59:21.089,0,0,0
13:59:21.116,0,0,0
13:59:21.139,0,0,0
13:59:21.164,0,0,0
13:59:21.173,0,0,0
13:59:21.197,0,0,0
13:59:21.219,0,0,0
13:59:21.268,0,0,0
13:59:21.276,0,0,0
13:59:21.283,0,0,0
13:59:21.290,0,0,0
13:59:21.319,0,0,0
13:59:21.342,0,0,0
13:59:21.352,0,0,0
13:59:21.377,0,0,0
13:59:21.400,0,0,0
13:59:21.422,0,0,0
13:59:21.472,0,0,0
13:59:21.477,0,0,0
13:59:21.482,0,0,0
13:59:21.492,0,0,0
13:59:21.523,0,0,0
13:59:21.548,0,0,0
13:59:21.556,0,0,0
13:59:21.579,0,0,0
13:59:21.603,0,0,0
13:59:21.628,0,0,0
13:59:21.678,0,0,0
13:59:21.683,0,0,0
13:59:21.689,0,0,0
13:59:21.699,0,0,0
13:59:21.724,0,0,0
13:59:21.733,0,0,0
13:59:21.761,0,0,0
13:59:21.783,0,0,0
13:59:21.804,0,0,0
13:59:21.831,0,0,0
13:59:21.882,0,0,0
13:59:21.888,0,0,0
13:59:21.894,0,0,0
13:59:21.900,0,0,0
13:59:21.922,0,0,0
13:59:21.932,0,0,0
13:59:21.961,0,0,0
13:59:21.982,0,0,0
13:59:22.009,0,0,0
13:59:22.029,0,0,0
13:59:22.078,0,0,0
13:59:22.083,0,0,0
13:59:22.089,0,0,0
13:59:22.100,0,0,0
13:59:22.127,0,0,0
13:59:22.138,0,0,0
13:59:22.163,0,0,0
13:59:22.186,0,0,0
13:59:22.209,0,0,0
13:59:22.218,0,0,0
13:59:22.263,0,0,0
13:59:22.269,0,0,0
13:59:22.285,0,0,0
13:59:22.308,0,0,0
13:59:22.318,0,0,0
13:59:22.342,0,0,0
13:59:22.365,0,0,0
13:59:22.389,0,0,0
13:59:22.414,0,0,0
13:59:22.424,0,0,0
13:59:22.469,0,0,0
13:59:22.476,0,0,0
13:59:22.484,0,0,0
13:59:22.495,0,0,0
13:59:22.524,0,0,0
13:59:22.548,0,0,0
13:59:22.567,0,0,0
13:59:22.589,0,0,0
13:59:22.597,0,0,0
13:59:22.628,0,0,0
13:59:22.680,0,0,0
13:59:22.685,0,0,0
13:59:22.691,0,0,0
13:59:22.699,0,0,0
13:59:22.726,0,0,0
13:59:22.749,0,0,0
13:59:22.772,0,0,0
13:59:22.792,0,0,0
13:59:22.803,0,0,0
13:59:22.825,0,0,0
13:59:22.875,0,0,0
13:59:22.880,0,0,0
13:59:22.891,0,0,0
13:59:22.899,0,0,0
13:59:22.927,0,0,0
13:59:22.948,0,0,0
13:59:22.974,0,0,0
13:59:22.984,0,0,0
13:59:23.005,0,0,0
13:59:23.030,0,0,0
13:59:23.082,0,0,0
13:59:23.087,0,0,0
13:59:23.093,0,0,0
13:59:23.100,0,0,0
