time,cnt,ir,red,green,spo2,hr,temp
16:48:18:469,5151,114122,116262,12109,0,0,0
16:48:18:478,5200,132861,121406,10990,0,0,0
16:48:18:489,5248,135965,122224,12425,0,0,0
16:48:18:500,5297,138117,122353,13748,0,0,0
16:48:18:523,5345,138514,122029,14234,0,0,0
16:48:18:533,5401,138474,121451,14631,0,0,0
16:48:18:556,5420,138395,121132,14785,0,0,0
16:48:18:579,5440,138355,120846,14943,0,0,0
16:48:18:580,5460,138145,120404,15099,0,0,0
16:48:18:589,5480,137603,120075,15183,0,0,0
16:48:18:622,5500,137536,119778,15331,0,0,0
16:48:18:633,5520,137615,119691,15385,0,0,0
16:48:18:634,5540,137613,119537,15479,0,0,0
16:48:18:658,5560,137607,119467,15520,0,0,0
16:48:18:669,5580,137557,119308,15608,0,0,0
16:48:18:679,5600,137524,119222,15650,0,0,0
16:48:18:691,5620,137561,119200,15731,0,0,0
16:48:18:714,5640,137816,119135,15802,0,0,0
16:48:18:737,5660,137876,119114,15859,0,0,0
16:48:18:758,5680,137924,119011,15914,0,0,0
16:48:18:802,5712,137861,118941,15945,87,0,0
16:48:18:813,5720,137813,118813,15993,0,0,0
16:48:18:837,5740,137797,118749,16025,0,0,0
16:48:18:839,5760,137619,118592,16127,0,0,0
16:48:18:861,5780,137250,118423,16155,0,0,0
16:48:18:883,5800,137134,118385,16170,0,0,0
16:48:18:894,5820,137196,118354,16225,0,0,0
16:48:18:917,5840,137274,118326,16254,0,0,0
16:48:18:939,5860,137297,118306,16293,0,0,0
16:48:18:964,5880,137213,118230,16328,0,0,0
16:48:18:999,5900,137187,118203,16339,0,0,0
16:48:18:999,5920,137232,118176,16378,0,0,0
16:48:19:018,5940,137399,118175,16415,0,0,0
16:48:19:040,5960,137365,118140,16439,0,0,0
16:48:19:064,5980,137383,118142,16468,0,0,0
16:48:19:073,6000,137398,118105,16514,0,0,0
16:48:19:097,6020,137449,118110,16538,0,0,0
16:48:19:136,6040,137471,118066,16553,0,0,0
