time,spo2,hr,temp
15:55:27.044,0,0,0
15:55:27.067,0,0,0
15:55:27.090,0,0,0
15:55:27.100,0,0,0
15:55:27.134,0,0,0
15:55:27.145,0,0,0
15:55:27.169,0,0,0
15:55:27.178,0,0,0
15:55:27.203,0,0,0
15:55:27.224,0,0,0
15:55:27.293,0,0,0
15:55:27.293,0,0,0
15:55:27.293,0,0,0
15:55:27.312,0,0,0
15:55:27.345,0,0,0
15:55:27.357,0,0,0
15:55:27.379,0,0,0
15:55:27.403,0,0,0
15:55:27.483,0,0,0
15:55:27.494,0,0,0
15:55:27.565,0,0,0
15:55:27.582,0,0,0
15:55:27.586,0,0,0
15:55:27.592,0,0,0
15:55:27.607,0,0,0
15:55:27.628,0,0,0
15:55:27.650,0,0,0
15:55:27.661,0,0,0
15:55:27.666,0,0,0
15:55:27.684,0,0,0
15:55:27.744,0,0,0
15:55:27.744,0,0,0
15:55:27.745,0,0,0
15:55:27.745,0,0,0
15:55:27.760,0,0,0
15:55:27.798,0,0,0
15:55:27.803,0,0,0
15:55:27.808,0,0,0
15:55:27.841,84,0,0
15:55:27.887,0,0,0
15:55:27.960,0,0,0
15:55:27.960,0,0,0
15:55:27.960,0,0,0
15:55:27.960,0,0,0
15:55:27.971,0,0,0
15:55:27.987,0,0,0
15:55:28.034,0,0,0
15:55:28.056,0,0,0
15:55:28.070,0,0,0
15:55:28.091,0,0,0
15:55:28.164,0,0,0
15:55:28.164,0,0,0
15:55:28.165,0,0,0
15:55:28.171,0,0,0
15:55:28.184,0,0,0
15:55:28.205,0,0,0
15:55:28.206,0,0,0
15:55:28.270,0,0,0
15:55:28.271,0,0,0
15:55:28.285,0,0,0
15:55:28.342,0,0,0
15:55:28.364,0,0,0
15:55:28.375,0,0,0
15:55:28.386,0,0,0
15:55:28.409,0,0,0
15:55:28.420,0,0,0
15:55:28.443,0,0,0
15:55:28.465,0,0,0
15:55:28.476,0,0,0
15:55:28.488,0,0,0
15:55:28.541,0,0,0
15:55:28.541,0,0,0
15:55:28.542,0,0,0
15:55:28.589,0,0,0
15:55:28.590,0,0,0
15:55:28.634,0,0,0
15:55:28.646,0,0,0
