time,cnt,ir,red,green,spo2,hr,temp
13:05:40:968,6021,155955,127780,13735,0,0,0
13:05:40:976,6041,160679,126808,14334,0,0,0
13:05:40:985,6061,159270,125741,14793,0,0,0
13:05:40:992,6081,159095,125359,14977,0,0,0
13:05:41:001,6101,159424,125360,15114,0,0,0
13:05:41:008,6121,159773,125448,15171,0,0,0
13:05:41:015,6141,159996,125589,15228,0,0,0
13:05:41:021,6161,160809,125186,15431,0,0,0
13:05:41:027,6181,161628,125321,15680,0,0,0
13:05:41:035,6201,161928,125523,15640,0,0,0
13:05:41:088,6221,162015,125284,15803,0,0,0
13:05:41:094,6241,162014,125474,14734,0,0,0
13:05:41:102,6261,161781,125113,15960,0,0,0
13:05:41:156,6281,161719,124930,16017,0,0,0
13:05:41:164,6301,161693,124880,16019,0,0,0
13:05:41:171,6321,161581,124888,16154,0,0,0
13:05:41:181,6341,161475,124433,16262,0,0,0
13:05:41:206,6361,161424,124326,16311,0,0,0
13:05:41:214,6381,161321,124388,16495,0,0,0
13:05:41:225,6401,161279,124144,16527,0,0,0
13:05:41:274,6421,161361,124036,16526,0,0,0
13:05:41:283,6441,161451,124058,16721,0,0,0
13:05:41:290,6461,161457,123975,16900,0,0,0
13:05:41:305,6481,161578,123973,16880,0,0,0
13:05:41:327,6501,161544,123977,16920,0,0,0
13:05:41:356,6521,161515,123927,17039,0,0,0
13:05:41:373,6541,161632,124102,16985,0,0,0
13:05:41:383,6561,161914,123955,16931,0,0,0
13:05:41:408,6581,162211,124102,17068,0,0,0
13:05:41:435,6601,162412,124298,17066,0,0,0
13:05:41:485,6621,162408,124219,16973,0,0,0
13:05:41:494,6641,162076,124485,16881,0,0,0
13:05:41:500,6661,161429,124091,16717,0,0,0
13:05:41:507,6681,160801,123957,16661,0,0,0
13:05:41:530,6701,159994,123823,16346,0,0,0
13:05:41:550,6721,159286,123538,16012,0,0,0
13:05:41:563,6741,158193,123724,15621,0,0,0
13:05:41:584,6761,157496,123626,15296,0,0,0
13:05:41:607,6781,156560,123457,14978,0,0,0
13:05:41:634,6801,156037,123343,14531,0,0,0
13:05:41:682,6821,155614,123145,14390,0,0,0
13:05:41:688,6841,155719,123069,14318,0,0,0
13:05:41:694,6861,156262,123221,14317,0,0,0
13:05:41:714,6881,156619,123409,14176,0,0,0
13:05:41:736,6901,156808,123201,14364,0,0,0
13:05:41:764,6921,157360,123263,14351,0,0,0
13:05:41:782,6941,157670,123422,14499,0,0,0
13:05:41:791,6961,158396,123618,14507,0,0,0
13:05:41:816,6981,158781,123645,14548,0,0,0
13:05:41:840,7001,158912,123542,14703,0,0,0
13:05:41:886,7021,159007,123605,14730,0,0,0
13:05:41:896,7041,159027,123664,14730,0,0,0
13:05:41:915,7061,159197,123898,14754,0,0,0
13:05:41:939,7081,159344,123816,14910,0,0,0
13:05:41:947,7101,159459,123699,14924,0,0,0
