time,cnt,ir,red,green,spo2,hr,temp
16:50:55:444,1201,144206,125399,15010,0,0,0
16:50:55:444,1221,144193,125374,15032,0,0,0
16:50:55:447,1241,144148,125364,15049,0,0,0
16:50:55:498,1261,144105,125331,15052,0,0,0
16:50:55:546,1281,144066,125322,15076,0,0,0
16:50:55:594,1301,144067,125335,15070,0,0,0
16:50:55:643,1321,144080,125349,15103,0,0,0
16:50:55:692,1341,144146,125361,15126,0,0,0
16:50:55:739,1361,144155,125359,15127,0,0,0
16:50:55:787,1381,144184,125368,15145,0,0,0
16:50:55:836,1423,144205,125366,15162,0,0,0
16:50:55:933,1471,144263,125389,15180,0,0,0
16:50:55:985,1520,144329,125404,15192,0,0,0
16:50:56:035,1568,144400,125431,15221,0,0,0
16:50:56:133,1617,144488,125430,15237,0,0,0
16:50:56:182,1665,144505,125448,15254,0,0,0
16:50:56:229,1762,144585,125434,15262,0,0,0
16:50:56:276,1810,144630,125462,15284,0,0,0
16:50:56:326,1858,144632,125457,15296,0,0,0
16:50:56:379,1955,144657,125454,15308,0,0,0
16:50:56:420,2003,144600,125434,15325,0,0,0
16:50:56:472,2052,144238,125324,15334,0,0,0
16:50:56:571,2100,144189,125061,15696,0,0,0
16:50:56:573,2148,144060,125069,15700,0,0,0
16:50:56:619,2197,144019,125056,15701,0,0,0
16:50:56:667,2261,144101,125077,15729,0,0,0
16:50:56:714,2294,144153,125066,15725,0,0,0
16:50:56:762,2342,144202,125082,15711,0,0,0
16:50:56:811,2391,144279,125099,15751,0,0,0
16:50:56:911,2439,144368,125135,15734,0,0,0
16:50:56:963,2488,144484,125164,15749,0,0,0
16:50:57:058,2536,144601,125200,15778,0,0,0
16:50:57:109,2584,144750,125240,15760,0,0,0
16:50:57:207,2633,144839,125287,15791,0,0,0
16:50:57:253,2730,144932,125317,15811,0,0,0
16:50:57:353,2778,145006,125335,15826,0,0,0
16:50:57:398,2874,145048,125356,15829,0,0,0
16:50:57:448,2923,145084,125365,15854,0,0,0
16:50:57:499,3020,145105,125376,15868,0,0,0
16:50:57:546,3068,145157,125389,15891,0,0,0
16:50:57:590,3165,145168,125390,15888,0,0,0
16:50:57:690,3226,145187,125373,15906,92,81,null
16:50:57:694,3262,144525,125143,15892,0,0,0
16:50:57:738,3310,143461,124794,15825,0,0,0
16:50:57:786,3358,143612,124831,15819,0,0,0
16:50:57:838,3407,143914,124892,15848,0,0,0
16:50:57:887,3455,144090,124925,15896,0,0,0
16:50:57:938,3504,144232,124971,15915,0,0,0
16:50:57:985,3552,144191,124951,15923,0,0,0
16:50:58:082,3601,144277,124946,15922,0,0,0
16:50:58:128,3649,144558,125003,15967,0,0,0
16:50:58:180,3698,144706,125022,15984,0,0,0
16:50:58:229,3746,144710,125034,15988,0,0,0
16:50:58:277,3794,144786,124994,16012,0,0,0
16:50:58:328,3891,144794,124998,16026,0,0,0
16:50:58:375,3940,144654,124943,16021,0,0,0
16:50:58:424,3988,143721,124591,16014,0,0,0
16:50:58:472,4036,143447,124470,15986,0,0,0
16:50:58:519,4085,143461,124399,16011,0,0,0
16:50:58:566,4133,143651,124372,16025,0,0,0
16:50:58:615,4182,143697,124327,16046,0,0,0
16:50:58:664,4230,143715,124305,16055,0,0,0
16:50:58:713,4278,143776,124311,16078,0,0,0
16:50:58:761,4327,143553,124217,16074,0,0,0
16:50:58:811,4375,143397,124144,16073,0,0,0
16:50:58:861,4424,143504,124151,16092,0,0,0
16:50:58:913,4472,143559,124105,16103,0,0,0
16:50:58:960,4520,143582,124109,16124,0,0,0
16:50:59:106,4569,143680,124126,16127,0,0,0
16:50:59:155,4617,143719,124104,16130,0,0,0
16:50:59:201,4666,142595,123670,16104,0,0,0
16:50:59:250,4714,142269,123549,16098,0,0,0
16:50:59:348,4762,142640,123642,16134,0,0,0
16:50:59:401,4908,142753,123652,16139,0,0,0
16:50:59:444,4955,142909,123678,16150,0,0,0
16:50:59:492,5004,142858,123658,16157,0,0,0
16:50:59:541,5053,142842,123615,16163,0,0,0
16:50:59:591,5149,142958,123674,16164,0,0,0
16:50:59:601,5198,143077,123701,16173,0,0,0
16:50:59:613,5246,143168,123734,16191,0,0,0
16:50:59:646,5295,143215,123741,16188,0,0,0
16:50:59:647,5344,143308,123753,16198,0,0,0
16:50:59:649,5393,143364,123751,16208,0,0,0
16:50:59:670,5404,143473,123762,16234,0,0,0
16:50:59:692,5421,143498,123779,16235,0,0,0
16:50:59:693,5441,143030,123571,16214,0,0,0
16:50:59:704,5461,142125,123289,16174,0,0,0
16:50:59:728,5481,142446,123384,16210,0,0,0
16:50:59:749,5501,142571,123419,16227,0,0,0
16:50:59:750,5521,142859,123504,16246,0,0,0
16:50:59:779,5541,142816,123478,16246,0,0,0
