time,cnt,ir,red,green,spo2,hr,temp
11:53:22.709,3923,156145,121948,19601,0,0,0
11:53:22.894,3984,155850,121960,19641,87,101,0
11:53:22.992,4020,155846,122036,19541,0,0,0
11:53:37.091,2032,146849,115750,15607,0,0,30.8
11:53:37.138,2033,146849,115750,15607,0,0,0
11:53:37.188,2035,146905,115801,15631,0,0,0
11:53:37.236,2041,147021,115794,15611,0,0,0
11:53:37.285,2061,147086,115819,15614,0,0,0
11:53:37.334,2081,147171,115836,15656,0,0,0
11:53:37.383,2101,147131,115860,15761,0,0,0
11:53:37.452,2138,147442,115935,15713,0,0,0
11:53:37.475,2187,147587,115973,15745,0,0,0
11:53:37.527,2235,147755,116087,15799,0,0,0
11:53:37.576,2283,147712,116204,15899,0,0,0
11:53:37.626,2332,147824,116301,15876,0,0,0
11:53:37.676,2380,147879,116344,15912,0,0,0
11:53:37.724,2429,147961,116465,15936,0,0,0
11:53:37.773,2477,148048,116544,15947,0,0,0
11:53:37.822,2525,148082,116579,15991,0,0,0
11:53:37.870,2574,148044,116464,15968,0,0,0
11:53:37.938,2635,147950,116455,16008,93,76,0
11:53:37.963,2671,147874,116389,15971,0,0,0
11:53:38.061,2719,147799,116331,15988,0,0,0
11:53:38.064,2767,147727,116334,15964,0,0,0
11:53:38.111,2816,147688,116295,15997,0,0,0
11:53:38.157,2864,147604,116311,15949,0,0,0
11:53:38.208,2912,147538,116121,15925,0,0,0
11:53:38.259,2961,147426,116173,15937,0,0,0
11:53:38.309,3010,147401,116081,15915,0,0,0
11:53:38.359,3058,147462,116184,15894,0,0,0
11:53:38.432,3107,147576,116137,15937,0,0,0
11:53:38.451,3155,147742,116222,15983,0,0,0
11:53:38.503,3203,147959,116261,16025,0,0,0
11:53:38.552,3252,148148,116407,16028,0,0,0
11:53:38.651,3300,148340,116438,16048,0,0,0
11:53:38.701,3349,148552,116530,16151,0,0,0
11:53:38.749,3397,148736,116770,16186,0,0,0
11:53:38.797,3445,151841,118204,17488,0,0,0
11:53:38.844,3494,151734,118391,17556,0,0,0
11:53:38.894,3591,151680,118309,17530,0,0,0
11:53:38.988,3639,151667,118298,17538,0,0,0
11:53:39.088,3687,151695,118487,17567,0,0,0
11:53:39.139,3736,151599,118255,17562,0,0,0
11:53:39.187,3784,151447,118253,17587,0,0,0
11:53:39.285,3833,151295,117978,17560,0,0,0
11:53:39.289,3929,151315,118018,17575,0,0,0
11:53:39.333,4026,151425,118100,17585,0,0,0
11:53:39.530,4074,151972,118379,17682,0,0,0
11:53:39.576,4122,151735,118402,17692,0,0,0
11:53:39.674,4171,150826,117667,17456,0,0,0
11:53:39.742,4220,150288,117266,17363,0,0,0
11:53:39.743,4268,150299,117130,17440,0,0,0
11:53:39.767,4462,150813,117341,17510,0,0,0
11:53:39.818,4510,151882,118502,17675,0,0,0
11:53:39.868,4558,152536,118847,17704,0,0,0
11:53:39.918,4607,153132,119292,17846,0,0,0
11:53:40.792,5706,153715,120175,18061,95,76,31.3
11:53:40.800,5708,153217,119886,18042,0,0,0
11:53:40.823,5721,153223,119602,18040,0,0,0
11:53:40.828,5741,153105,119385,17977,0,0,0
11:53:40.890,5761,152900,119241,17935,0,0,0
11:53:40.892,5781,152958,119178,17941,0,0,0
11:53:40.894,5801,153159,119428,17960,0,0,0
11:53:40.900,5821,153574,119468,18035,0,0,0
11:53:40.920,5841,154026,119762,18073,0,0,0
11:53:40.946,5861,154109,119938,18075,0,0,0
11:53:40.969,5881,154263,120091,18190,0,0,0
11:53:41.004,5901,154054,120064,18163,0,0,0
11:53:41.027,5921,154130,119943,18241,0,0,0
11:53:41.032,5941,154395,120179,18287,0,0,0
11:53:41.092,5961,154961,120664,18383,0,0,0
11:53:41.093,5981,154503,120696,18388,0,0,0
11:53:41.094,6001,154432,120532,18395,0,0,0
11:53:41.099,6021,154131,120253,18390,0,0,0
11:53:41.125,6041,153896,120107,18357,0,0,0
11:53:41.148,6061,153750,119859,18404,0,0,0
11:53:41.161,6081,153986,120062,18419,0,0,0
11:53:41.183,6101,154671,120563,18386,0,0,0
11:53:41.207,6121,154285,120311,18426,0,0,0
11:53:41.230,6141,153971,120156,18471,0,0,0
11:53:41.296,6161,153916,119937,18376,0,0,0
11:53:41.297,6181,153993,119881,18476,0,0,0
11:53:41.298,6201,154284,120201,18408,0,0,0
11:53:41.303,6221,154858,120762,18585,0,0,0
11:53:41.325,6241,154418,120415,18550,0,0,0
11:53:41.351,6261,154054,120152,18538,0,0,0
11:53:41.364,6281,153916,120174,18507,0,0,0
11:53:41.386,6301,153971,119997,18432,0,0,0
11:53:41.410,6321,155698,121442,19028,0,0,0
11:53:41.433,6341,155703,121807,18998,0,0,0
11:53:41.500,6361,155646,121524,19019,0,0,0
11:53:41.500,6381,155726,121555,19073,0,0,0
11:53:41.501,6401,155829,121760,19030,0,0,0
11:53:41.518,6421,155939,121853,19031,0,0,0
11:53:41.529,6441,156082,121815,19028,0,0,0
11:53:41.539,6461,156240,122070,19096,0,0,0
11:53:41.566,6481,156317,122196,19084,0,0,0
11:53:41.586,6501,156405,122062,19095,0,0,0
11:53:41.612,6521,156299,122270,19089,0,0,0
11:53:41.634,6541,156181,122195,19079,0,0,0
11:53:41.696,6561,156129,122052,19096,0,0,0
11:53:41.697,6581,156113,122138,19067,0,0,0
11:53:41.698,6601,155979,122086,19067,0,0,0
11:53:41.706,6621,155932,121900,19064,0,0,0
11:53:41.734,6641,155826,122035,19077,0,0,0
11:53:41.746,6661,155725,121707,19060,0,0,0
11:53:41.768,6681,155596,121649,19096,0,0,0
11:53:41.790,6701,155506,121591,19100,0,0,0
11:53:41.826,6721,155445,121529,19076,0,0,0
11:53:41.847,6741,155372,121434,19117,0,0,0
11:53:41.909,6761,155348,121407,19073,0,0,0
11:53:41.910,6781,155379,121290,19102,0,0,0
11:53:41.911,6801,155423,121450,19095,0,0,0
11:53:41.912,6821,155496,121549,19109,0,0,0
11:53:41.922,6841,155605,121385,19101,0,0,0
11:53:41.947,6861,155558,121617,19183,0,0,0
11:53:41.971,6881,155772,121728,19146,0,0,0
11:53:41.993,6901,155865,121693,19121,0,0,0
11:53:42.015,6921,155918,121786,19164,0,0,0
11:53:42.028,6941,155953,121892,19073,0,0,0
11:53:42.088,6961,155817,121769,19127,0,0,0
11:53:42.089,6981,155717,121602,19125,0,0,0
11:53:42.103,7001,155535,121507,19104,0,0,0
11:53:42.127,7021,155402,121331,19088,0,0,0
11:53:42.161,7041,155298,121282,19135,0,0,0
11:53:42.165,7061,155195,121220,19110,0,0,0
11:53:42.171,7081,155107,121098,19071,0,0,0
11:53:42.207,7101,155032,121072,19071,0,0,0
11:53:42.229,7121,154909,120992,19084,0,0,0
11:53:42.233,7141,154973,120981,18990,0,0,0
11:53:42.293,7161,155014,121089,19090,0,0,0
11:53:42.294,7181,155121,121065,19121,0,0,0
11:53:42.294,7201,155256,121056,19023,0,0,0
11:53:42.315,7221,155233,121235,19140,0,0,0
11:53:42.329,7241,155562,121229,19039,0,0,0
11:53:42.353,7261,155562,121373,19189,0,0,0
11:53:42.376,7281,155471,121391,19148,0,0,0
11:53:42.399,7301,155409,121379,19106,0,0,0
11:53:42.407,7321,155351,121398,19160,0,0,0
11:53:42.445,7341,155311,121346,19124,0,0,0
11:53:42.508,7361,155276,121276,19169,0,0,0
11:53:42.510,7381,155221,121336,19126,0,0,0
11:53:42.512,7401,155217,121203,19145,0,0,0
11:53:42.513,7421,155212,121146,19096,0,0,0
11:53:42.528,7441,155157,121262,19123,0,0,0
11:53:42.549,7461,155041,121156,19145,0,0,0
11:53:42.577,7481,154913,121022,19139,0,0,0
11:53:42.600,7501,154878,121058,19234,0,0,0
11:53:42.616,7521,155063,121083,19236,0,0,0
11:53:42.633,7541,155185,121203,19135,0,0,0
11:53:42.723,7561,155241,121173,19141,0,0,0
11:53:42.724,7581,155128,121279,19201,0,0,0
11:53:42.724,7601,155370,121331,19186,0,0,0
11:53:42.725,7621,155460,121351,19190,0,0,0
11:53:42.746,7641,155437,121373,19189,0,0,0
11:53:42.757,7661,155545,121426,19178,0,0,0
11:53:42.782,7681,155595,121434,19202,0,0,0
11:53:42.791,7701,155488,121436,19170,0,0,0
11:53:42.808,7721,155521,121379,19175,0,0,0
11:53:42.831,7741,155499,121345,19185,0,0,0
11:53:42.883,7761,155332,121250,19254,0,0,0
11:53:42.884,7781,155373,121312,19262,0,0,0
11:53:42.887,7801,155354,121204,19166,0,0,0
11:53:42.912,7821,155314,121192,19178,0,0,0
11:53:42.937,7841,155331,121172,19195,0,0,0
11:53:42.961,7861,155286,121051,19172,0,0,0
11:53:42.983,7881,155305,121184,19178,0,0,0
11:53:42.995,7901,155272,121174,19167,0,0,0
11:53:43.015,7921,155381,120990,19178,0,0,0
11:53:43.040,7941,155459,121284,19150,0,0,0
11:53:43.103,7961,155472,121330,19224,0,0,0
11:53:43.105,7981,155487,121086,19180,0,0,0
11:53:43.105,8001,155448,121220,19161,0,0,0
11:53:43.128,8021,155385,121212,19208,0,0,0
11:53:43.139,8041,155404,120996,19231,0,0,0
11:53:43.164,8061,155355,121258,19074,0,0,0
11:53:43.184,8081,155135,121208,19201,0,0,0
11:53:43.197,8101,155041,121172,19167,0,0,0
11:53:43.220,8121,155035,121157,19175,0,0,0
11:53:43.243,8141,155066,120923,19188,0,0,0
11:53:43.305,8161,155093,121131,19179,0,0,0
11:53:43.306,8181,155188,121079,19198,0,0,0
11:53:43.307,8201,155190,120910,19148,0,0,0
11:53:43.318,8221,155193,121140,19190,0,0,0
11:53:43.343,8241,155152,121144,19178,0,0,0
11:53:43.365,8261,155174,121002,19204,0,0,0
11:53:43.376,8281,155149,121067,19200,0,0,0
11:53:43.400,8301,155156,121098,19219,0,0,0
11:53:43.424,8321,154987,121051,19237,0,0,0
11:53:43.447,8341,154917,121011,19135,0,0,0
11:53:43.512,8361,155007,120991,19216,0,0,0
11:53:43.513,8381,154876,120943,19191,0,0,0
11:53:43.513,8401,154903,120891,19209,0,0,0
11:53:43.519,8421,154929,120968,19179,0,0,0
11:53:43.569,8441,154915,120900,19166,0,0,0
11:53:43.579,8461,155007,120945,19238,0,0,0
11:53:43.602,8481,155039,121030,19238,0,0,0
11:53:43.607,8501,155043,121020,19149,0,0,0
11:53:43.624,8521,155070,121009,19240,0,0,0
11:53:43.650,8541,155126,121038,19235,0,0,0
11:53:43.717,8561,155160,121067,19134,0,0,0
11:53:43.718,8581,155167,121115,19200,0,0,0
11:53:43.719,8601,155155,120931,19258,0,0,0
11:53:43.734,8633,155181,121057,19219,93,72,0
11:53:43.744,8641,155246,121077,19271,0,0,0
11:53:43.782,8661,155260,121002,19202,0,0,0
11:53:43.815,8681,155221,121115,19270,0,0,0
11:53:43.821,8701,155241,121066,19256,0,0,0
11:53:43.825,8721,155190,120969,19231,0,0,0
11:53:43.848,8741,155226,121119,19262,0,0,0
11:53:43.911,8761,155232,121039,19233,0,0,0
11:53:43.911,8781,155061,120983,19275,0,0,0
11:53:43.912,8801,155198,121047,19255,0,0,0
