time,ir,red,green,spo2,hr,temp
10:34:22,760,337,58,0,0,0
10:34:22,844,508,88,0,0,0
10:34:22,808,395,79,0,0,0
10:34:22,853,343,0,0,0,0
10:34:22,604,205,139,0,0,0
10:34:22,826,411,270,0,0,0
10:34:22,623,12,29,0,0,0
10:34:22,910,381,56,0,0,0
10:34:22,799,364,47,0,0,0
10:34:22,839,466,66,0,0,0
10:34:22,830,731,85,0,0,0
10:34:22,761,475,104,0,0,0
10:34:22,728,304,0,0,0,0
10:34:22,736,471,169,0,0,0
10:34:22,861,109,57,0,0,0
10:34:22,659,226,199,0,0,0
10:34:22,708,201,100,0,0,0
10:34:22,803,627,71,0,0,0
10:34:22,786,138,53,0,0,0
10:34:22,821,251,167,0,0,0
10:34:22,755,236,60,0,0,0
10:34:22,727,253,37,0,0,0
10:34:22,758,302,29,0,0,0
10:34:22,767,10,12,0,0,0
10:34:22,850,509,71,0,0,0
10:34:22,785,244,98,0,0,0
10:34:22,835,296,108,0,0,0
10:34:22,699,211,141,0,0,0
10:34:22,850,411,122,0,0,0
10:34:22,895,248,203,0,0,0
10:34:22,802,372,97,0,0,0
10:34:22,754,226,72,0,0,0
10:34:22,875,368,0,0,0,0
10:34:22,790,207,34,0,0,0
10:34:22,789,313,0,0,0,0
10:34:22,772,199,54,0,0,0
10:34:22,661,163,71,0,0,0
10:34:22,822,521,224,0,0,0
10:34:22,827,244,1,0,0,0
10:34:22,736,180,31,0,0,0
10:34:22,700,37,53,0,0,0
10:34:22,808,429,43,0,0,0
10:34:22,848,229,210,0,0,0
10:34:22,617,0,30,0,0,0
10:34:22,687,176,176,0,0,0
10:34:22,947,270,170,0,0,0
10:34:22,862,144,0,0,0,0
10:34:22,822,206,25,0,0,0
10:34:22,764,469,8,0,0,0
10:34:22,720,124,68,0,0,010:34:23,729,190,20,0,0,0
10:34:23,862,221,143,0,0,0
10:34:23,858,219,57,0,0,0
10:34:23,749,338,96,0,0,0
10:34:23,796,392,105,0,0,0
10:34:23,730,232,64,0,0,0
10:34:23,757,401,43,0,0,0
10:34:23,522,332,275,0,0,0
10:34:23,750,309,163,0,0,0
10:34:23,704,379,84,0,0,0
10:34:23,752,260,154,0,0,0
10:34:23,860,421,182,0,0,0
10:34:23,759,252,47,0,0,0
10:34:23,756,221,0,0,0,0
10:34:23,911,496,196,0,0,0
10:34:23,572,200,38,0,0,0
10:34:23,848,305,44,0,0,0
10:34:23,777,387,224,0,0,0
10:34:23,786,375,94,0,0,0
10:34:23,795,384,74,0,0,0
10:34:23,783,294,54,0,0,0
10:34:23,806,359,129,0,0,0
10:34:23,771,423,30,0,0,0
10:34:23,967,332,0,0,0,0
10:34:23,851,331,131,0,0,0
10:34:24,850,290,137,0,0,0
10:34:24,747,213,67,0,0,0
10:34:24,925,634,20,0,0,0
10:34:24,730,404,190,0,0,0
10:34:24,861,407,63,0,0,0
10:34:24,752,268,151,0,0,0
10:34:24,803,401,163,0,0,0
10:34:24,753,291,13,0,0,0
10:34:24,853,620,196,0,0,0
10:34:24,776,452,179,0,0,0
10:34:24,727,405,10,0,0,0
10:34:24,809,229,2,0,0,0
10:34:24,806,424,74,0,0,0
10:34:24,817,261,91,0,0,0
10:34:24,921,293,6,0,0,0
10:34:24,836,447,110,0,0,0
