time,cnt,ir,red,green,spo2,hr,temp
17:33:42.787,2845661,172345,128323,20473,0,0,0
17:33:42.787,2845681,172420,127961,20389,0,0,0
17:33:42.787,2845701,172247,128281,20414,0,0,0
17:33:42.787,2845721,172615,128344,20406,0,0,0
17:33:42.787,2845741,172534,128350,20407,0,0,0
17:33:42.787,2845761,172579,128534,20607,0,0,0
17:33:42.787,8421,170158,127330,20187,0,0,0
17:33:42.787,8441,170194,127228,20084,0,0,0
17:33:42.787,8461,170305,127192,20110,0,0,0
17:33:42.787,8481,170384,127335,20233,0,0,0
17:33:43.427,8501,170676,127387,20191,0,0,0
17:33:43.427,8521,170516,127256,20403,0,0,0
17:33:43.427,8541,170850,127381,20293,0,0,0
17:33:43.427,8561,170962,127337,20284,0,0,0
17:33:43.427,8656,170901,127537,20206,0,0,0
17:33:43.427,8705,171012,127386,20339,0,0,0
17:33:43.427,8801,171020,127619,20205,0,0,0
17:33:43.427,8849,170954,127310,20280,0,0,0
17:33:43.427,8898,170886,127494,20239,0,0,0
17:33:43.427,8947,171053,127531,20211,0,0,0
17:33:43.918,8995,171116,127379,20341,0,0,0
17:33:43.918,9056,171031,127521,20234,93,0,0
17:33:43.918,9140,171181,127265,20167,0,0,0
17:33:43.918,9189,170989,127461,20305,0,0,0
17:33:43.918,9285,171305,127672,20227,0,0,0
17:33:43.918,9333,171242,127581,20111,0,0,0
17:33:43.918,9382,171268,127599,20334,0,0,0
17:33:43.918,9430,171338,127697,20324,0,0,0
17:33:43.918,9478,171225,127712,20291,0,0,0
17:33:43.918,9527,171285,127801,20226,0,0,0
17:33:44.401,9575,171424,127542,20250,0,0,0
17:33:44.401,9624,171291,127541,20359,0,0,0
17:33:44.401,9672,171457,127552,20230,0,0,0
17:33:44.401,9720,171701,127496,20311,0,0,0
17:33:44.401,9769,171588,127782,20372,0,0,0
17:33:44.401,9817,171643,128028,20353,0,0,0
17:33:44.401,9866,171654,127703,20250,0,0,0
17:33:44.401,9915,171764,127787,20337,0,0,0
17:33:44.401,9963,171707,127886,20339,0,0,0
17:33:44.401,10011,171684,127836,20259,0,0,0
17:33:44.892,10060,171791,127850,20255,0,0,0
17:33:44.892,10108,171802,127854,20316,0,0,0
17:33:44.892,10157,171805,127399,20292,0,0,0
17:33:44.892,10205,171558,127428,20357,0,0,0
17:33:44.892,10253,171119,127670,20312,0,0,0
