time,spo2,hr,temp
10:30:54,119539,17300,0
10:30:54,119197,17397,0
10:30:54,119514,17477,0
10:30:54,119325,17329,0
10:30:54,119490,17542,0
10:30:54,119229,17419,0
10:30:54,119619,17448,0
10:30:54,119530,17425,0
10:30:54,119207,17473,0
10:30:54,119233,17422,0
10:30:54,119289,17485,0
10:30:54,119396,17608,0
10:30:54,119490,17547,0
10:30:54,119250,17581,0
10:30:54,119436,17619,0
10:30:54,119054,17544,0
10:30:54,119329,17546,0
10:30:54,119165,17532,0
10:30:54,119040,17668,0
10:30:54,119123,17550,0
10:30:54,118980,17629,0
10:30:54,119195,17543,0
10:30:54,119459,17608,0
10:30:54,119182,17592,0
10:30:54,119422,17615,0
10:30:56,119260,17578,0
10:30:56,119203,17651,0
10:30:56,118825,17571,0
10:30:56,118740,17742,0
10:30:56,118733,17670,0
10:30:56,118777,17577,0
10:30:56,118853,17650,0
10:30:56,118949,17645,0
10:30:56,118794,17564,0
10:30:56,118921,17705,0
10:30:56,118766,17630,0
10:30:56,118945,17655,0
10:30:56,119029,17735,69
10:30:56,118799,17703,0
10:30:56,118921,17803,0
10:30:56,118856,17601,0
10:30:56,118861,17640,0
10:30:56,118964,17723,0
10:30:56,118974,17752,0
10:30:56,119012,17686,0
10:30:56,118945,17735,0
10:30:56,118959,17756,0
10:30:56,118939,17678,0
10:30:56,118940,17708,0
10:30:56,118988,17676,010:30:57,118712,17753,0
10:30:57,118986,17705,0
10:30:57,119243,17686,0
10:30:57,119059,17767,0
10:30:57,118929,17804,0
10:30:57,118986,17804,0
10:30:57,118668,17837,0
10:30:57,118554,17745,0
10:30:57,118360,17746,0
10:30:57,118870,17729,0
10:30:57,118630,17751,0
10:30:57,118709,17797,0
10:30:57,118616,17758,0
10:30:57,118761,17886,0
10:30:57,118664,17891,0
10:30:57,118929,17965,0
10:30:57,118581,17951,0
10:30:57,118568,17823,0
10:30:57,118734,17976,0
10:30:57,118509,17864,0
10:30:57,118559,17966,0
10:30:57,118648,17944,0
10:30:57,118469,17899,0
10:30:57,118279,17979,0
10:30:57,118046,17688,0
10:30:58,118239,17868,0
10:30:58,118266,17949,0
10:30:58,118135,17957,0
10:30:58,117963,17979,0
10:30:58,118251,17844,0
10:30:58,118220,17992,0
10:30:58,118382,17964,0
10:30:58,118284,17980,0
10:30:58,118417,17955,0
10:30:58,118211,17872,0
10:30:58,117867,18001,0
10:30:58,118327,17917,0
10:30:58,118211,17914,0
10:30:58,118353,17993,0
10:30:58,117976,17946,0
10:30:58,117970,17969,0
10:30:58,118113,18093,0
10:30:58,118381,18089,0
10:30:58,118462,18057,0
10:30:58,118250,17991,0
10:30:58,117895,17987,0
10:30:58,118407,18023,0
10:30:58,118430,18078,0
