time,ir,red,green,spo2,hr,temp
10:52:27,943,585,1,0,0,0
10:52:27,995,613,150,0,0,0
10:52:27,927,472,99,0,0,0
10:52:27,1051,808,136,0,0,0
10:52:27,911,619,195,0,0,0
10:52:27,1007,728,138,0,0,0
10:52:27,997,719,0,0,0,0
10:52:27,953,417,139,0,0,0
10:52:27,1089,575,37,0,0,0
10:52:27,1072,502,84,0,0,0
10:52:27,1077,656,29,0,0,0
10:52:27,984,966,195,0,0,0
10:52:27,1123,416,80,0,0,0
10:52:27,956,515,103,0,0,0
10:52:27,764,814,157,0,0,0
10:52:27,871,448,112,0,0,0
10:52:27,873,906,156,0,0,0
10:52:27,976,432,159,0,0,0
10:52:27,874,974,249,0,0,0
10:52:27,947,441,69,0,0,0
10:52:27,935,327,24,0,0,0
10:52:27,1009,730,193,0,0,0
10:52:27,1035,362,99,0,0,0
10:52:27,959,544,103,0,0,0
10:52:27,955,891,66,0,0,0
10:52:28,943,481,115,0,0,0
10:52:28,913,603,130,0,0,0
10:52:28,974,354,102,0,0,0
10:52:28,950,339,119,0,0,0
10:52:28,1061,672,260,0,0,0
10:52:28,981,462,193,0,0,0
10:52:28,898,915,0,0,0,0
10:52:28,948,1039,15,0,0,0
10:52:28,937,808,227,0,0,0
10:52:28,941,551,11,0,0,0
10:52:28,1119,337,189,0,0,0
10:52:28,1123,386,134,0,0,0
10:52:28,1084,500,71,0,0,0
10:52:28,1059,353,122,0,0,0
10:52:28,1030,549,151,0,0,0
10:52:28,995,766,60,0,0,0
10:52:28,880,464,121,0,0,0
10:52:28,1003,587,249,0,0,0
10:52:28,1007,337,84,0,0,0
10:52:28,843,647,195,0,0,0
10:52:28,1048,743,211,0,0,0
10:52:28,1076,534,272,0,0,0
10:52:28,993,374,186,0,0,0
10:52:28,853,421,156,0,0,0
10:52:28,871,647,64,0,0,0
10:52:29,956,738,52,0,0,0
10:52:29,1088,656,60,0,0,0
10:52:29,1075,439,178,0,0,0
10:52:29,997,549,58,0,0,0
10:52:29,1041,762,216,0,0,0
10:52:29,973,558,237,0,0,0
10:52:29,1059,403,138,0,0,0
10:52:29,927,440,188,0,0,0
10:52:29,834,471,174,0,0,0
10:52:29,920,487,134,0,0,0
10:52:29,1052,902,161,0,0,0
10:52:29,970,623,82,0,0,0
10:52:29,873,427,75,0,0,0
10:52:29,1037,696,171,0,0,0
10:52:29,1081,515,243,0,0,0
10:52:29,944,774,67,0,0,0
10:52:29,1014,607,48,0,0,0
10:52:29,775,643,294,0,0,0
10:52:29,943,461,79,0,0,0
10:52:29,1048,418,158,0,0,0
