time,ir,red,green,spo2,hr,temp
09:33:24,667,99,77,99,77,0
09:33:24,826,103,104,103,104,0
09:33:24,668,666,0,666,0,0
09:33:24,693,346,23,346,23,0
09:33:24,728,133,98,133,98,0
09:33:24,760,85,40,85,40,0
09:33:24,776,406,74,406,74,0
09:33:24,652,506,15,506,15,0
09:33:24,711,288,231,288,231,0
09:33:24,715,202,46,202,46,0
09:33:25,850,295,182,295,182,0
09:33:25,840,207,82,207,82,0
09:33:25,819,200,105,200,105,0
09:33:25,768,473,106,473,106,0
09:33:25,812,188,107,188,107,0
09:33:25,677,122,0,122,0,0
09:33:25,737,307,30,307,30,0
09:33:25,788,138,128,138,128,0
09:33:25,714,80,134,80,134,0
09:33:25,687,219,51,219,51,0
09:33:25,687,342,6,342,6,0
09:33:25,731,202,13,202,13,0
09:33:25,813,275,118,275,118,0
09:33:25,706,236,2,236,2,0
09:33:25,708,306,0,306,0,0
09:33:25,747,192,96,192,96,0
09:33:25,725,262,24,262,24,0
09:33:25,707,189,0,189,0,0
09:33:25,787,213,94,213,94,0
09:33:25,831,233,199,233,199,0
09:33:25,722,298,144,298,144,0
09:33:25,807,238,102,238,102,0
09:33:25,836,184,114,184,114,0
09:33:25,852,428,175,428,175,0
09:33:25,857,654,139,654,139,0
09:33:25,791,48,202,48,202,0
09:33:25,749,257,39,257,39,0
09:33:25,711,0,87,0,87,0
09:33:25,723,296,22,296,22,0
09:33:25,834,347,94,347,94,0
09:33:25,861,293,24,293,24,0
09:33:25,688,203,155,203,155,0
09:33:25,752,220,74,220,74,0
09:33:25,781,389,71,389,71,0
09:33:25,775,277,104,277,104,0
09:33:25,681,403,16,403,16,0
09:33:25,803,535,0,535,0,0
09:33:25,713,214,10,214,10,0
09:33:25,770,301,90,301,90,0
09:33:25,723,350,0,350,0,0
09:33:26,659,91,20,91,20,0
09:33:26,730,141,9,141,9,0
09:33:26,734,659,25,659,25,0
09:33:26,761,383,39,383,39,0
09:33:26,665,395,0,395,0,0
09:33:26,752,402,46,402,46,0
09:33:26,729,111,116,111,116,0
09:33:26,853,192,94,192,94,0
09:33:26,850,358,67,358,67,0
09:33:26,716,196,0,196,0,0
09:33:26,663,151,2,151,2,0
09:33:26,719,129,35,129,35,0
09:33:26,591,246,310,246,310,0
09:33:26,845,90,173,90,173,0
09:33:26,747,167,74,167,74,0
09:33:26,782,380,74,380,74,0
09:33:26,649,192,48,192,48,0
09:33:26,781,515,89,515,89,0
09:33:26,665,146,61,146,61,0
09:33:26,757,212,9,212,9,0
09:33:26,783,613,0,613,0,0
09:33:26,805,211,40,211,40,0
09:33:26,784,330,65,330,65,0
09:33:26,656,262,110,262,110,0
09:33:26,861,282,15,282,15,0
09:33:26,856,272,106,272,106,0
09:33:26,707,275,52,275,52,0
09:33:26,740,234,28,234,28,0
09:33:26,780,326,34,326,34,0
09:33:26,771,235,14,235,14,0
09:33:26,678,213,0,213,0,0
09:33:26,697,514,97,514,97,0
09:33:26,477,184,59,184,59,0
09:33:26,750,280,76,280,76,0
09:33:26,721,152,52,152,52,0
09:33:26,810,212,0,212,0,0
09:33:26,857,438,7,438,7,0
09:33:26,850,298,13,298,13,0
09:33:26,659,211,0,211,0,0
09:33:26,657,196,41,196,41,0
09:33:26,867,194,178,194,178,0
09:33:26,737,209,39,209,39,0
09:33:26,788,209,13,209,13,0
09:33:26,638,196,10,196,10,0
09:33:27,834,214,80,214,80,0
09:33:27,788,202,41,202,41,0
09:33:27,708,246,83,246,83,0
09:33:27,770,163,86,163,86,0
09:33:27,675,229,108,229,108,0
09:33:27,795,171,171,171,171,0
09:33:27,717,198,25,198,25,0
09:33:27,773,188,44,188,44,0
09:33:27,734,63,23,63,23,0
09:33:27,735,176,111,176,111,0
09:33:27,800,179,96,179,96,0
09:33:27,778,190,0,190,0,0
09:33:27,665,584,44,584,44,0
09:33:27,728,193,83,193,83,0
09:33:27,833,410,57,410,57,0
09:33:27,732,193,0,193,0,0
09:33:27,754,160,25,160,25,0
09:33:27,782,191,118,191,118,0
09:33:27,738,235,57,235,57,0
09:33:27,783,570,69,570,69,0
09:33:27,731,243,0,243,0,0
09:33:27,810,235,0,235,0,0
09:33:27,770,280,60,280,60,0
09:33:27,607,294,157,294,157,0
09:33:27,667,86,3,86,3,0
09:33:27,988,61,185,61,185,0
09:33:27,871,331,55,331,55,0
09:33:27,845,408,0,408,0,0
09:33:27,838,90,5,90,5,0
09:33:27,739,192,33,192,33,0
09:33:27,711,322,60,322,60,0
09:33:27,899,98,5,98,5,0
09:33:27,763,165,26,165,26,0
09:33:27,694,131,31,131,31,0
09:33:27,734,109,68,109,68,0
09:33:27,669,235,71,235,71,36
09:33:27,715,118,0,118,0,0
09:33:27,519,223,191,223,191,0
09:33:27,749,209,111,209,111,0
09:33:27,645,198,43,198,43,0
09:33:27,641,204,137,204,137,0
09:33:27,679,272,23,272,23,0
09:33:28,842,119,0,119,0,0
09:33:28,752,346,0,346,0,0
09:33:28,747,218,23,218,23,0
09:33:28,694,309,18,309,18,0
09:33:28,725,361,0,361,0,0
09:33:28,809,277,117,277,117,0
09:33:28,706,219,110,219,110,0
09:33:28,761,210,0,210,0,0
09:33:28,743,283,88,283,88,0
09:33:28,760,134,42,134,42,0
09:33:28,702,178,129,178,129,0
09:33:28,762,273,46,273,46,0
09:33:28,699,551,85,551,85,0
09:33:28,787,119,44,119,44,0
09:33:28,694,197,12,197,12,0
09:33:28,763,507,21,507,21,0
09:33:28,735,146,175,146,175,0
09:33:28,527,247,12,247,12,0
09:33:28,972,92,14,92,14,0
09:33:28,653,179,0,179,0,0
09:33:28,675,342,43,342,43,0
09:33:28,833,198,0,198,0,0
09:33:28,763,251,112,251,112,0
09:33:28,725,238,15,238,15,0
09:33:28,742,66,32,66,32,0
09:33:28,827,193,0,193,0,0
09:33:28,668,255,0,255,0,0
09:33:28,583,234,130,234,130,0
09:33:28,682,216,0,216,0,0
09:33:28,642,99,7,99,7,0
09:33:28,683,206,96,206,96,0
09:33:28,830,123,60,123,60,0
09:33:28,757,171,89,171,89,0
09:33:28,668,125,176,125,176,0
09:33:28,738,298,62,298,62,0
09:33:28,793,185,78,185,78,0
09:33:28,806,140,0,140,0,0
09:33:28,650,166,65,166,65,0
09:33:28,771,413,78,413,78,0
09:33:28,839,193,0,193,0,0
09:33:28,684,376,5,376,5,0
09:33:28,708,229,2,229,2,0
09:33:28,613,337,70,337,70,0
09:33:29,764,188,83,188,83,0
09:33:29,726,286,27,286,27,0
09:33:29,660,219,0,219,0,0
09:33:29,779,141,25,141,25,0
09:33:29,773,547,13,547,13,0
09:33:29,722,160,0,160,0,0
09:33:29,773,267,0,267,0,0
09:33:29,685,177,0,177,0,0
09:33:29,613,178,100,178,100,0
09:33:29,622,203,153,203,153,0
09:33:29,890,113,0,113,0,0
09:33:29,855,64,63,64,63,0
09:33:29,851,363,0,363,0,0
09:33:29,874,226,141,226,141,0
09:33:29,692,355,39,355,39,0
09:33:29,710,357,52,357,52,0
09:33:29,830,123,82,123,82,0
09:33:29,696,206,73,206,73,0
09:33:29,831,118,102,118,102,0
09:33:29,495,211,141,211,141,0
09:33:29,704,234,12,234,12,0
09:33:29,827,125,78,125,78,0
09:33:29,665,253,63,253,63,0
09:33:29,698,302,40,302,40,0
09:33:29,745,424,111,424,111,0
09:33:29,743,240,115,240,115,0
09:33:29,660,321,33,321,33,0
09:33:29,824,225,0,225,0,0
09:33:29,824,613,0,613,0,0
09:33:29,836,391,0,391,0,0
09:33:29,686,261,0,261,0,0
09:33:29,714,248,0,248,0,0
09:33:29,747,274,75,274,75,0
09:33:29,821,189,144,189,144,0
09:33:29,640,92,98,92,98,0
09:33:29,691,224,0,224,0,0
09:33:29,639,428,0,428,0,0
09:33:29,646,210,196,210,196,0
09:33:29,827,203,94,203,94,0
09:33:29,773,179,11,179,11,0
09:33:29,657,212,72,212,72,0
09:33:29,675,233,44,233,44,0
09:33:29,743,253,13,253,13,0
09:33:29,756,158,22,158,22,0
09:33:30,705,229,176,229,176,0
09:33:30,804,0,80,0,80,0
09:33:30,884,325,29,325,29,0
09:33:30,706,133,50,133,50,0
09:33:30,747,221,82,221,82,0
09:33:30,737,153,60,153,60,0
09:33:30,774,500,93,500,93,0
09:33:30,867,437,118,437,118,0
09:33:30,764,448,69,448,69,0
09:33:30,756,527,117,527,117,0
09:33:30,685,195,121,195,121,0
09:33:30,789,361,80,361,80,0
09:33:30,773,202,29,202,29,0
09:33:30,614,220,136,220,136,0
09:33:30,828,274,66,274,66,0
09:33:30,757,191,7,191,7,0
09:33:30,828,43,168,43,168,0
09:33:30,842,235,0,235,0,0
09:33:30,670,215,143,215,143,0
09:33:30,890,164,0,164,0,0
09:33:30,762,423,42,423,42,0
09:33:30,701,331,0,331,0,0
09:33:30,705,457,0,457,0,0
09:33:30,771,366,40,366,40,0
09:33:30,724,188,111,188,111,0
09:33:30,789,223,0,223,0,0
09:33:30,670,223,58,223,58,0
09:33:30,835,309,66,309,66,0
09:33:30,681,144,155,144,155,0
09:33:30,708,236,0,236,0,0
09:33:30,819,653,125,653,125,0
09:33:30,854,266,0,266,0,0
09:33:30,790,620,44,620,44,0
09:33:30,708,271,0,271,0,0
09:33:30,800,402,0,402,0,0
09:33:30,603,355,130,355,130,0
09:33:30,764,110,0,110,0,0
09:33:30,677,239,0,239,0,0
09:33:30,758,151,65,151,65,0
09:33:30,768,74,69,74,69,0
09:33:30,791,565,138,565,138,0
09:33:30,757,421,54,421,54,0
09:33:31,845,537,0,537,0,0
09:33:31,778,126,42,126,42,0
09:33:31,810,219,121,219,121,0
09:33:31,645,224,151,224,151,0
09:33:31,689,274,0,274,0,0
09:33:31,720,201,73,201,73,0
09:33:31,740,278,188,278,188,0
09:33:31,749,247,34,247,34,0
09:33:31,624,167,0,167,0,0
09:33:31,633,41,146,41,146,0
09:33:31,727,188,4,188,4,0
09:33:31,719,243,36,243,36,0
09:33:31,692,253,0,253,0,0
09:33:31,755,215,35,215,35,0
09:33:31,837,176,133,176,133,0
09:33:31,790,245,0,245,0,0
09:33:31,768,563,66,563,66,0
09:33:31,803,127,84,127,84,0
09:33:31,810,161,0,161,0,0
09:33:31,772,285,31,285,31,0
09:33:31,788,599,108,599,108,0
09:33:31,691,386,54,386,54,0
09:33:31,742,284,125,284,125,0
09:33:31,650,250,43,250,43,0
09:33:31,681,189,40,189,40,0
09:33:31,706,131,0,131,0,0
09:33:31,631,191,59,191,59,0
09:33:31,716,232,0,232,0,0
09:33:31,702,246,160,246,160,0
09:33:31,650,161,247,161,247,0
09:33:31,825,274,62,274,62,40
09:33:31,928,189,80,189,80,0
09:33:31,883,378,103,378,103,0
09:33:31,738,523,35,523,35,0
09:33:31,760,259,43,259,43,0
09:33:31,785,82,77,82,77,0
09:33:31,768,463,79,463,79,0
09:33:31,705,370,16,370,16,0
09:33:31,578,672,147,672,147,0
09:33:31,687,118,37,118,37,0
09:33:31,744,95,20,95,20,0
09:33:31,658,257,87,257,87,0
09:33:32,710,198,25,198,25,0
09:33:32,802,213,82,213,82,0
09:33:32,869,155,177,155,177,0
09:33:32,771,281,5,281,5,0
09:33:32,653,133,0,133,0,0
09:33:32,809,186,33,186,33,0
09:33:32,746,400,70,400,70,0
09:33:32,860,570,127,570,127,0
09:33:32,752,275,0,275,0,0
09:33:32,701,384,76,384,76,0
09:33:32,819,325,153,325,153,0
09:33:32,700,457,79,457,79,0
09:33:32,718,353,0,353,0,0
09:33:32,802,272,101,272,101,0
09:33:32,760,319,121,319,121,0
09:33:32,727,220,33,220,33,0
09:33:32,785,612,62,612,62,0
09:33:32,718,327,0,327,0,0
09:33:32,708,220,67,220,67,0
09:33:32,761,255,84,255,84,0
09:33:32,699,256,44,256,44,0
09:33:32,812,276,0,276,0,0
09:33:32,758,35,210,35,210,0
09:33:32,752,216,16,216,16,0
09:33:32,887,466,0,466,0,0
09:33:32,674,209,63,209,63,0
09:33:32,756,501,46,501,46,0
09:33:32,783,138,21,138,21,0
09:33:32,785,271,104,271,104,0
09:33:32,710,202,8,202,8,0
09:33:32,745,158,17,158,17,0
09:33:32,614,196,218,196,218,0
09:33:32,766,702,64,702,64,0
09:33:32,796,110,32,110,32,0
09:33:32,577,122,77,122,77,0
09:33:32,701,327,81,327,81,0
09:33:32,833,426,149,426,149,0
09:33:32,735,156,26,156,26,0
09:33:32,707,257,0,257,0,0
09:33:32,764,328,81,328,81,0
09:33:32,838,298,55,298,55,0
09:33:32,730,270,18,270,18,0
09:33:33,657,204,39,204,39,0
09:33:33,726,150,0,150,0,0
09:33:33,699,259,48,259,48,0
09:33:33,721,266,3,266,3,0
09:33:33,723,240,0,240,0,0
09:33:33,763,273,62,273,62,0
09:33:33,794,338,146,338,146,0
09:33:33,824,265,162,265,162,0
09:33:33,776,230,47,230,47,0
09:33:33,777,220,61,220,61,0
09:33:33,737,203,50,203,50,0
09:33:33,789,271,32,271,32,0
09:33:33,837,128,0,128,0,0
09:33:33,778,173,7,173,7,0
09:33:33,804,133,17,133,17,0
09:33:33,846,87,81,87,81,0
09:33:33,600,282,158,282,158,0
09:33:33,815,198,56,198,56,0
09:33:33,949,95,103,95,103,0
09:33:33,737,314,129,314,129,0
09:33:33,750,877,131,877,131,0
09:33:33,764,276,104,276,104,0
09:33:33,710,218,115,218,115,0
09:33:33,735,203,14,203,14,0
09:33:33,694,194,155,194,155,0
09:33:33,772,143,8,143,8,0
09:33:33,636,251,0,251,0,0
09:33:33,744,133,110,133,110,0
09:33:33,744,194,119,194,119,0
09:33:33,692,222,0,222,0,0
09:33:33,702,24,46,24,46,0
09:33:33,739,370,80,370,80,0
09:33:33,776,476,113,476,113,0
09:33:33,815,82,0,82,0,0
09:33:33,707,287,30,287,30,0
09:33:33,755,393,66,393,66,0
09:33:33,841,624,37,624,37,0
09:33:33,722,305,77,305,77,0
09:33:33,738,229,42,229,42,0
09:33:33,651,265,13,265,13,0
09:33:33,797,206,5,206,5,0
09:33:33,735,565,66,565,66,0
09:33:33,726,211,31,211,31,0
09:33:33,700,79,42,79,42,0
09:33:34,727,213,22,213,22,0
09:33:34,686,229,51,229,51,0
09:33:34,688,145,31,145,31,0
09:33:34,828,37,0,37,0,0
09:33:34,756,343,9,343,9,0
09:33:34,858,290,0,290,0,0
09:33:34,838,212,0,212,0,0
09:33:34,625,232,85,232,85,0
09:33:34,672,175,0,175,0,0
09:33:34,974,158,18,158,18,0
09:33:34,700,526,148,526,148,0
09:33:34,676,235,0,235,0,0
09:33:34,730,0,25,0,25,0
09:33:34,742,257,59,257,59,0
09:33:34,820,197,43,197,43,0
09:33:34,659,104,164,104,164,0
09:33:34,773,157,75,157,75,0
09:33:34,805,165,124,165,124,0
09:33:34,669,142,76,142,76,0
09:33:34,706,452,9,452,9,0
09:33:34,643,255,61,255,61,0
09:33:34,753,126,0,126,0,0
09:33:34,714,387,68,387,68,0
09:33:34,699,359,20,359,20,0
09:33:34,805,144,33,144,33,0
09:33:34,830,362,139,362,139,0
09:33:34,832,258,72,258,72,0
09:33:34,726,418,0,418,0,0
09:33:34,686,248,5,248,5,0
09:33:34,793,504,120,504,120,0
09:33:34,662,299,0,299,0,0
09:33:34,727,132,0,132,0,0
09:33:34,764,514,81,514,81,0
09:33:34,704,257,190,257,190,0
09:33:34,806,250,78,250,78,0
09:33:34,701,441,0,441,0,0
09:33:34,734,161,84,161,84,0
09:33:34,704,234,81,234,81,0
09:33:34,755,222,46,222,46,0
09:33:34,843,261,0,261,0,0
09:33:34,768,545,77,545,77,0
09:33:34,828,0,0,0,0,0
09:33:35,757,610,9,610,9,0
09:33:35,722,227,235,227,235,0
09:33:35,745,182,95,182,95,0
09:33:35,854,117,106,117,106,0
09:33:35,845,373,167,373,167,0
09:33:35,814,528,169,528,169,0
09:33:35,747,200,9,200,9,0
09:33:35,664,222,102,222,102,0
09:33:35,637,136,138,136,138,0
09:33:35,804,338,105,338,105,0
09:33:35,645,304,20,304,20,0
09:33:35,666,101,191,101,191,0
09:33:35,688,82,71,82,71,0
09:33:35,707,189,67,189,67,0
09:33:35,816,185,107,185,107,0
09:33:35,723,427,33,427,33,0
09:33:35,745,192,101,192,101,0
09:33:35,723,281,0,281,0,0
09:33:35,683,250,0,250,0,0
09:33:35,703,153,5,153,5,0
09:33:35,652,167,48,167,48,0
09:33:35,853,624,39,624,39,0
09:33:35,711,243,0,243,0,0
09:33:35,697,176,97,176,97,0
09:33:35,756,131,76,131,76,0
09:33:35,806,505,134,505,134,0
09:33:35,688,189,73,189,73,0
09:33:35,748,238,68,238,68,38
09:33:35,660,226,86,226,86,0
09:33:35,791,134,82,134,82,0
09:33:35,653,279,46,279,46,0
09:33:35,832,45,0,45,0,0
09:33:35,724,142,0,142,0,0
09:33:35,595,241,64,241,64,0
09:33:35,800,160,0,160,0,0
09:33:35,751,456,7,456,7,0
09:33:35,676,225,157,225,157,0
09:33:35,594,293,27,293,27,0
09:33:35,839,145,113,145,113,0
09:33:35,721,206,115,206,115,0
09:33:36,523,296,159,296,159,0
09:33:36,840,63,151,63,151,0
09:33:36,762,404,87,404,87,0
09:33:36,571,253,93,253,93,0
09:33:36,765,321,0,321,0,0
09:33:36,605,191,36,191,36,0
09:33:36,758,136,124,136,124,0
09:33:36,692,243,33,243,33,0
09:33:36,785,429,93,429,93,0
09:33:36,786,275,0,275,0,0
09:33:36,701,237,41,237,41,0
09:33:36,818,224,107,224,107,0
09:33:36,849,204,0,204,0,0
09:33:36,649,359,41,359,41,0
09:33:36,789,440,94,440,94,0
09:33:36,755,213,85,213,85,0
09:33:36,754,530,64,530,64,0
09:33:36,790,225,38,225,38,0
09:33:36,723,85,159,85,159,0
09:33:36,793,265,88,265,88,0
09:33:36,807,132,163,132,163,0
09:33:36,775,217,0,217,0,0
09:33:36,693,229,35,229,35,0
09:33:36,785,116,113,116,113,0
09:33:36,802,120,55,120,55,0
09:33:36,686,210,4,210,4,0
09:33:36,834,17,24,17,24,0
09:33:36,785,174,7,174,7,0
09:33:36,760,161,50,161,50,0
09:33:36,748,209,20,209,20,0
09:33:36,804,202,0,202,0,0
09:33:36,670,228,202,228,202,0
09:33:36,538,228,292,228,292,0
09:33:36,706,440,87,440,87,0
09:33:36,806,13,145,13,145,0
09:33:36,766,658,170,658,170,0
09:33:36,863,476,119,476,119,0
09:33:36,804,377,43,377,43,0
09:33:36,726,242,94,242,94,0
09:33:36,706,222,40,222,40,0
09:33:36,756,308,27,308,27,0
09:33:36,860,629,54,629,54,0
09:33:36,832,345,19,345,19,0
09:33:37,799,172,93,172,93,0
09:33:37,884,603,0,603,0,0
09:33:37,781,352,102,352,102,0
09:33:37,741,381,25,381,25,0
09:33:37,713,367,0,367,0,0
09:33:37,760,113,110,113,110,0
09:33:37,830,256,97,256,97,0
09:33:37,670,216,0,216,0,0
09:33:37,684,134,79,134,79,0
09:33:37,692,218,5,218,5,0
09:33:37,773,254,43,254,43,0
09:33:37,665,238,59,238,59,0
09:33:37,675,270,9,270,9,0
09:33:37,728,197,107,197,107,0
09:33:37,807,241,131,241,131,0
09:33:37,751,255,114,255,114,0
09:33:37,778,106,3,106,3,0
09:33:37,656,245,108,245,108,0
09:33:37,876,87,71,87,71,0
09:33:37,764,164,25,164,25,0
09:33:37,830,224,85,224,85,0
09:33:37,830,521,64,521,64,0
09:33:37,820,411,72,411,72,0
09:33:37,837,423,0,423,0,0
09:33:37,681,366,78,366,78,0
09:33:37,674,309,6,309,6,0
09:33:37,782,282,83,282,83,0
09:33:37,710,216,164,216,164,0
09:33:37,749,392,44,392,44,0
09:33:37,778,135,35,135,35,0
09:33:37,790,263,210,263,210,0
09:33:37,713,306,96,306,96,0
09:33:37,808,438,100,438,100,0
09:33:37,750,157,157,157,157,0
09:33:37,740,211,22,211,22,0
09:33:37,745,180,102,180,102,0
09:33:37,811,189,0,189,0,0
09:33:37,681,452,33,452,33,0
09:33:37,772,195,71,195,71,0
09:33:37,794,126,14,126,14,0
09:33:37,802,413,80,413,80,0
09:33:37,747,380,86,380,86,0
09:33:37,744,175,122,175,122,0
09:33:38,807,187,129,187,129,0
09:33:38,712,300,15,300,15,0
09:33:38,764,191,157,191,157,0
09:33:38,787,157,37,157,37,0
09:33:38,693,317,58,317,58,0
09:33:38,774,209,0,209,0,0
09:33:38,847,234,0,234,0,0
09:33:38,809,146,85,146,85,0
09:33:38,733,209,43,209,43,0
09:33:38,764,426,54,426,54,0
09:33:38,844,24,0,24,0,0
09:33:38,680,248,10,248,10,0
09:33:38,749,284,70,284,70,0
09:33:38,804,374,34,374,34,0
09:33:38,725,368,56,368,56,0
09:33:38,663,313,0,313,0,0
09:33:38,655,225,85,225,85,0
09:33:38,716,306,211,306,211,0
09:33:38,782,352,63,352,63,0
09:33:38,680,236,34,236,34,0
09:33:38,808,241,57,241,57,0
09:33:38,744,400,23,400,23,0
09:33:38,754,272,129,272,129,0
09:33:38,754,278,63,278,63,0
09:33:38,751,194,68,194,68,0
09:33:38,831,129,48,129,48,0
09:33:38,732,274,0,274,0,0
09:33:38,689,254,6,254,6,0
09:33:38,631,159,0,159,0,0
09:33:38,661,471,67,471,67,0
09:33:38,847,507,116,507,116,0
09:33:38,631,204,0,204,0,0
09:33:38,680,208,27,208,27,0
09:33:38,812,233,154,233,154,0
09:33:38,643,255,69,255,69,0
09:33:38,738,402,0,402,0,0
09:33:38,763,289,48,289,48,0
09:33:38,720,238,35,238,35,0
09:33:38,855,249,90,249,90,0
09:33:38,816,218,67,218,67,0
09:33:38,633,205,0,205,0,0
09:33:38,707,109,149,109,149,0
09:33:39,865,58,17,58,17,0
09:33:39,704,237,0,237,0,0
09:33:39,744,249,0,249,0,0
09:33:39,811,38,96,38,96,0
09:33:39,743,374,130,374,130,0
09:33:39,788,382,69,382,69,0
09:33:39,836,76,41,76,41,0
09:33:39,765,138,44,138,44,0
09:33:39,696,143,0,143,0,0
09:33:39,711,322,36,322,36,0
09:33:39,727,364,95,364,95,0
09:33:39,601,347,8,347,8,0
09:33:39,700,257,92,257,92,0
09:33:39,735,98,74,98,74,0
09:33:39,747,178,12,178,12,0
09:33:39,803,0,13,0,13,0
09:33:39,716,368,37,368,37,0
09:33:39,854,184,137,184,137,0
09:33:39,763,399,0,399,0,0
09:33:39,657,252,0,252,0,0
09:33:39,779,197,32,197,32,0
09:33:39,820,145,0,145,0,0
09:33:39,647,225,113,225,113,0
09:33:39,698,471,47,471,47,0
09:33:39,669,159,1,159,1,0
09:33:39,848,273,25,273,25,0
09:33:39,815,467,137,467,137,39
09:33:39,690,301,109,301,109,0
09:33:39,726,227,55,227,55,0
09:33:39,753,211,119,211,119,0
09:33:39,738,122,73,122,73,0
09:33:39,728,177,55,177,55,0
09:33:39,686,134,39,134,39,0
09:33:39,748,133,63,133,63,0
09:33:39,754,233,79,233,79,0
09:33:39,819,106,50,106,50,0
09:33:39,705,209,0,209,0,0
09:33:39,641,330,78,330,78,0
09:33:39,804,0,81,0,81,0
09:33:39,762,226,42,226,42,0
09:33:39,708,191,0,191,0,0
09:33:40,710,413,59,413,59,0
09:33:40,732,213,104,213,104,0
09:33:40,779,352,42,352,42,0
09:33:40,655,325,0,325,0,0
09:33:40,790,154,101,154,101,0
09:33:40,560,218,263,218,263,0
09:33:40,735,326,200,326,200,0
09:33:40,807,23,137,23,137,0
09:33:40,802,316,121,316,121,0
09:33:40,863,405,234,405,234,0
09:33:40,769,65,55,65,55,0
09:33:40,666,264,34,264,34,0
09:33:40,651,171,0,171,0,0
09:33:40,815,236,104,236,104,0
09:33:40,861,240,122,240,122,0
09:33:40,697,247,0,247,0,0
09:33:40,693,389,29,389,29,0
09:33:40,781,175,57,175,57,0
09:33:40,699,166,75,166,75,0
09:33:40,820,224,151,224,151,0
09:33:40,776,286,52,286,52,0
09:33:40,694,233,154,233,154,0
09:33:40,867,258,186,258,186,0
09:33:40,686,289,137,289,137,0
09:33:40,649,260,1,260,1,0
09:33:40,715,207,123,207,123,0
09:33:40,719,206,0,206,0,0
09:33:40,775,222,37,222,37,0
09:33:40,762,149,43,149,43,0
09:33:40,747,66,64,66,64,0
09:33:40,725,593,72,593,72,0
09:33:40,734,332,14,332,14,0
09:33:40,782,240,51,240,51,0
09:33:40,720,230,47,230,47,0
09:33:40,853,98,96,98,96,0
09:33:40,683,140,116,140,116,0
09:33:40,729,191,13,191,13,0
09:33:40,833,106,0,106,0,0
09:33:40,590,260,133,260,133,0
09:33:40,824,326,93,326,93,0
09:33:40,694,370,2,370,2,0
09:33:40,618,363,0,363,0,0
09:33:40,769,141,128,141,128,0
09:33:41,799,144,156,144,156,0
09:33:41,810,107,30,107,30,0
09:33:41,824,265,0,265,0,0
09:33:41,779,165,73,165,73,0
09:33:41,725,206,0,206,0,0
09:33:41,839,307,114,307,114,0
09:33:41,701,181,27,181,27,0
09:33:41,681,200,0,200,0,0
09:33:41,793,249,126,249,126,0
09:33:41,712,183,59,183,59,0
09:33:41,618,166,20,166,20,0
09:33:41,768,114,112,114,112,0
09:33:41,689,224,15,224,15,0
