time,ir,red,green,spo2,hr,temp
10:39:51,750,229,48,0,0,0
10:39:51,825,398,0,0,0,0
10:39:51,759,438,115,0,0,0
10:39:51,807,281,69,0,0,0
10:39:51,777,247,75,0,0,0
10:39:51,786,225,119,0,0,0
10:39:51,722,464,80,0,0,0
10:39:51,884,197,68,0,0,0
10:39:51,769,284,25,0,0,0
10:39:51,934,183,157,0,0,0
10:39:51,866,451,155,0,0,0
10:39:51,754,180,60,0,0,0
10:39:51,801,447,38,0,0,0
10:39:51,870,203,132,0,0,0
10:39:51,758,371,68,0,0,0
10:39:51,763,69,3,0,0,0
10:39:51,690,309,185,0,0,0
10:39:51,770,264,151,0,0,0
10:39:51,823,521,0,0,0,0
10:39:51,835,187,30,0,0,0
10:39:51,671,99,181,0,0,0
10:39:51,684,466,154,0,0,0
10:39:51,880,325,196,0,0,0
10:39:51,682,234,185,0,0,0
10:39:51,770,351,68,0,0,0
10:39:51,746,152,101,0,0,0
10:39:51,889,329,7,0,0,0
10:39:51,862,668,89,0,0,0
10:39:51,641,185,22,0,0,0
10:39:51,614,492,0,0,0,0
10:39:51,840,423,144,0,0,0
10:39:51,914,577,212,0,0,0
10:39:51,895,239,122,0,0,0
10:39:51,823,196,39,0,0,0
10:39:51,915,78,193,0,0,0
10:39:51,772,236,102,0,0,0
10:39:51,734,168,112,0,0,0
10:39:51,815,263,42,0,0,0
10:39:51,869,508,197,0,0,0
10:39:51,756,210,66,0,0,0
10:39:51,774,583,173,0,0,0
10:39:51,695,166,24,0,0,0
10:39:51,836,621,52,0,0,0
10:39:51,778,531,69,0,0,0
10:39:51,634,97,357,0,0,0
10:39:51,882,173,107,0,0,0
10:39:51,758,360,186,0,0,0
10:39:51,845,247,171,0,0,0
10:39:51,772,418,104,0,0,0
10:39:51,763,653,89,0,0,010:39:53,828,639,62,0,0,0
10:39:53,829,434,136,0,0,0
10:39:53,888,377,128,0,0,0
10:39:53,745,134,211,0,0,0
10:39:53,523,186,0,0,0,0
10:39:53,762,291,6,0,0,0
10:39:53,815,270,59,0,0,0
10:39:53,864,612,0,0,0,0
10:39:53,690,220,0,0,0,0
10:39:53,741,269,40,0,0,0
10:39:53,765,325,220,0,0,0
10:39:53,852,273,140,0,0,0
10:39:53,864,61,61,0,0,0
10:39:53,881,540,0,0,0,0
10:39:53,773,168,0,0,0,0
10:39:53,906,340,209,0,0,0
10:39:53,786,418,51,0,0,0
10:39:53,819,135,69,0,0,0
10:39:53,800,418,99,0,0,0
10:39:53,731,180,24,0,0,0
10:39:53,884,497,66,0,0,0
10:39:53,733,216,0,0,0,0
10:39:53,733,216,0,0,0,0
10:39:53,737,361,99,17,0,0
10:39:53,888,493,179,0,0,26.4
10:39:53,819,447,85,0,0,0
10:39:53,868,404,82,0,0,0
10:39:53,833,80,114,0,0,0
10:39:53,785,513,0,0,0,0
10:39:53,786,331,139,0,0,0
10:39:53,669,266,93,0,0,0
10:39:53,812,394,96,0,0,0
10:39:53,840,462,129,0,0,0
10:39:53,843,107,25,0,0,0
