time,ir,red,green,spo2,hr,temp
17:30:27.021,826,592,166,0,0,0
17:30:27.021,738,651,145,0,0,0
17:30:27.021,818,919,81,0,0,0
17:30:27.021,884,538,283,0,0,0
17:30:27.021,817,1085,190,0,0,0
17:30:27.021,827,318,45,0,0,0
17:30:27.021,846,352,89,0,0,0
17:30:27.021,841,918,257,0,0,0
17:30:27.021,889,384,82,0,0,0
17:30:27.021,836,549,216,0,0,0
17:30:27.603,835,398,196,0,0,0
17:30:27.603,866,623,143,0,0,0
17:30:27.603,886,621,0,0,0,0
17:30:27.603,961,597,162,0,0,0
17:30:27.603,880,426,157,0,0,0
17:30:27.603,986,534,209,0,0,0
17:30:27.603,848,499,42,0,0,0
17:30:27.603,795,433,270,0,0,0
17:30:27.603,984,547,87,0,0,0
17:30:27.603,947,716,131,0,0,0
17:30:28.090,812,506,22,0,0,0
17:30:28.090,877,595,119,0,0,0
17:30:28.090,809,671,273,0,0,0
17:30:28.090,935,635,230,0,0,0
17:30:28.090,867,580,233,0,0,0
17:30:28.090,830,496,158,0,0,0
17:30:28.090,807,658,280,0,0,0
17:30:28.090,931,534,136,0,0,0
17:30:28.090,986,721,168,0,0,0
17:30:28.090,858,461,119,0,0,0
17:30:28.581,899,421,246,0,0,0
17:30:28.581,835,753,182,0,0,0
17:30:28.581,921,560,206,0,0,0
17:30:28.581,823,451,130,0,0,0
17:30:28.581,785,622,163,0,0,0
17:30:28.581,903,626,107,0,0,0
17:30:28.581,843,464,216,0,0,0
17:30:28.581,785,276,55,0,0,0
17:30:28.581,764,738,68,0,0,0
17:30:28.581,853,587,224,0,0,0
17:30:29.068,916,470,98,0,0,0
17:30:29.068,751,402,149,67,0,0
17:30:29.068,874,489,181,0,0,0
17:30:29.068,890,514,214,0,0,0
17:30:29.068,776,440,103,0,0,0
17:30:29.068,876,408,193,0,0,0
17:30:29.068,846,798,124,0,0,0
17:30:29.068,792,597,255,0,0,0
17:30:29.068,810,345,2,0,0,0
17:30:29.068,930,618,174,0,0,0
17:30:29.596,940,694,146,0,0,0
17:30:29.596,894,723,194,0,0,0
17:30:29.596,854,399,157,0,0,0
17:30:29.596,836,603,144,0,0,0
17:30:29.596,938,485,115,0,0,0
17:30:29.596,1120,306,199,0,0,0
17:30:29.596,839,412,187,0,0,0
17:30:29.596,831,259,125,0,0,0
17:30:29.596,912,633,203,0,0,0
17:30:29.596,782,549,60,0,0,0
17:30:30.083,898,608,116,0,0,0
17:30:30.083,847,533,66,0,0,0
17:30:30.083,675,545,54,0,0,0
17:30:30.083,904,366,139,0,0,0
17:30:30.083,843,559,86,0,0,0
17:30:30.083,973,601,78,0,0,0
17:30:30.083,813,531,223,0,0,0
17:30:30.083,886,532,133,0,0,0
17:30:30.083,902,265,217,0,0,0
17:30:30.083,861,492,103,0,0,0
17:30:30.512,896,648,199,0,0,0
17:30:30.512,915,388,140,0,0,0
17:30:30.512,852,729,57,0,0,0
17:30:30.512,920,550,22,0,0,0
17:30:30.512,759,368,107,0,0,0
17:30:30.512,845,607,104,0,0,0
17:30:30.512,880,280,273,0,0,0
17:30:30.512,963,345,0,0,0,0
17:30:30.512,936,646,216,0,0,0
17:30:30.512,983,657,113,0,0,0
17:30:30.682,910,426,147,0,0,0
17:30:30.682,968,631,178,0,0,0
17:30:30.682,807,483,184,0,0,0
17:30:30.682,900,807,145,0,0,0
17:30:30.682,799,322,189,0,0,0
17:30:30.682,804,510,90,0,0,0
17:30:30.682,940,508,189,0,0,0
17:30:30.682,968,398,18,0,0,0
17:30:30.682,910,659,254,0,0,0
17:30:30.682,928,636,120,0,0,0
17:30:30.839,813,319,123,0,0,0
17:30:30.839,735,408,330,0,0,0
17:30:30.839,945,505,174,0,0,0
17:30:30.839,911,503,262,0,0,0
17:30:30.839,948,787,76,0,0,0
17:30:30.839,844,489,111,0,0,0
17:30:30.839,935,459,74,0,0,0
17:30:30.839,820,543,158,0,0,0
17:30:30.839,980,604,176,0,0,0
17:30:30.839,943,348,240,0,0,0
17:30:31.048,862,450,77,0,0,0
17:30:31.048,808,300,218,0,0,0
17:30:31.048,929,494,242,0,0,0
17:30:31.048,914,568,189,0,0,0
17:30:31.048,806,428,0,0,0,0
17:30:31.048,980,529,204,0,0,0
17:30:31.048,885,360,203,0,0,0
17:30:31.048,833,337,288,0,0,0
17:30:31.048,915,456,126,0,0,0
17:30:31.048,881,568,150,0,0,0
17:30:31.251,884,326,158,0,0,0
17:30:31.251,777,525,214,0,0,0
17:30:31.251,813,522,238,0,0,0
17:30:31.251,830,479,157,0,0,0
17:30:31.251,804,691,74,0,0,0
17:30:31.251,960,605,194,0,0,0
17:30:31.251,823,704,229,0,0,0
17:30:31.251,812,456,84,0,0,0
17:30:31.251,926,418,191,0,0,0
17:30:31.251,879,459,114,0,0,0
17:30:31.455,975,465,164,0,0,0
17:30:31.455,935,733,49,0,0,0
17:30:31.455,727,544,146,0,0,0
17:30:31.455,861,905,160,0,0,0
17:30:31.455,1024,518,236,0,0,0
17:30:31.455,720,411,189,0,0,0
17:30:31.455,766,521,145,0,0,0
17:30:31.455,829,526,226,0,0,0
17:30:31.455,946,532,193,63,0,0
17:30:31.455,780,443,82,0,0,0
17:30:31.655,931,537,112,0,0,0
17:30:31.655,944,601,206,0,0,0
17:30:31.655,905,994,28,0,0,0
17:30:31.655,893,362,39,0,0,0
17:30:31.655,787,644,119,0,0,0
17:30:31.655,929,655,149,0,0,0
17:30:31.655,1034,704,175,0,0,0
17:30:31.655,767,535,205,0,0,0
17:30:31.655,879,473,218,0,0,0
17:30:31.655,935,551,227,0,0,0
17:30:31.859,968,697,159,0,0,0
17:30:31.859,919,591,208,0,0,0
17:30:31.859,894,668,109,0,0,0
17:30:31.859,792,505,32,0,0,0
17:30:31.859,932,332,178,0,0,0
17:30:31.859,892,468,107,0,0,0
17:30:31.859,801,465,2,0,0,0
17:30:31.859,907,529,198,0,0,0
17:30:31.859,909,520,209,0,0,0
17:30:31.859,704,644,156,0,0,0
17:30:32.062,798,826,197,0,0,0
17:30:32.062,904,543,94,0,0,0
17:30:32.062,817,511,85,0,0,0
17:30:32.062,832,431,225,0,0,0
17:30:32.062,870,922,158,0,0,0
17:30:32.062,833,593,111,0,0,0
17:30:32.062,861,576,16,0,0,0
17:30:32.062,893,248,92,0,0,0
17:30:32.062,782,600,130,0,0,0
17:30:32.062,685,605,133,0,0,0
17:30:32.243,960,606,170,0,0,0
17:30:32.243,713,613,233,0,0,0
17:30:32.243,837,695,128,0,0,0
17:30:32.243,797,734,89,0,0,0
17:30:32.243,768,572,139,0,0,0
17:30:32.243,934,713,199,0,0,0
17:30:32.243,982,734,115,0,0,0
17:30:32.243,959,564,134,0,0,0
17:30:32.243,979,1046,71,0,0,0
17:30:32.243,888,533,172,0,0,0
17:30:32.444,773,499,139,0,0,0
17:30:32.444,941,660,213,0,0,0
17:30:32.444,782,517,110,0,0,0
17:30:32.444,846,592,58,0,0,0
17:30:32.444,835,432,152,0,0,0
17:30:32.444,839,474,218,0,0,0
17:30:32.444,891,740,176,0,0,0
17:30:32.444,817,643,42,0,0,0
17:30:32.444,894,775,161,0,0,0
17:30:32.444,870,562,180,0,0,0
17:30:32.657,841,615,143,0,0,0
17:30:32.657,856,415,111,0,0,0
17:30:32.657,809,635,160,0,0,0
17:30:32.657,950,708,207,0,0,0
17:30:32.657,893,673,53,0,0,0
17:30:32.657,852,378,70,0,0,0
17:30:32.657,899,328,111,0,0,0
17:30:32.657,917,587,143,0,0,0
