time,spo2,hr,temp
09:33:21,123,142,0
09:33:22,216,123,0
09:33:22,175,57,0
09:33:22,143,54,0
09:33:22,98,149,0
09:33:22,254,21,0
09:33:22,177,6,0
09:33:22,152,18,0
09:33:22,234,72,0
09:33:22,0,0,0
09:33:22,202,3,0
09:33:22,223,163,0
09:33:22,189,51,0
09:33:22,62,110,0
09:33:22,237,68,0
09:33:22,372,34,0
09:33:22,90,58,0
09:33:22,407,122,0
09:33:22,273,32,0
09:33:22,242,0,0
09:33:22,196,67,0
09:33:22,126,45,0
09:33:22,37,64,0
09:33:22,325,0,0
09:33:22,396,68,0
09:33:22,656,45,0
09:33:22,292,30,0
09:33:22,298,26,0
09:33:22,16,33,0
09:33:22,230,68,0
09:33:22,138,97,0
09:33:22,314,54,0
09:33:22,71,0,0
09:33:22,543,147,0
09:33:22,203,80,0
09:33:22,312,91,0
09:33:22,146,0,0
09:33:22,176,37,0
09:33:22,230,87,0
09:33:23,337,70,0
09:33:23,502,0,0
09:33:23,268,35,0
09:33:23,253,32,0
09:33:23,233,260,0
09:33:23,214,0,0
09:33:23,153,68,0
09:33:23,312,12,0
09:33:23,360,0,0
09:33:23,697,13,0
09:33:23,56,47,0
09:33:23,100,100,0
09:33:23,252,36,0
09:33:23,263,0,0
09:33:23,145,51,0
09:33:23,97,139,0
09:33:23,234,124,0
09:33:23,65,0,0
09:33:23,533,0,0
09:33:23,325,47,0
09:33:23,331,100,0
09:33:24,331,100,0
09:33:24,269,79,34
09:33:24,185,41,0
09:33:24,249,106,0
09:33:24,119,26,0
09:33:24,326,68,0
09:33:24,98,24,0
09:33:24,214,25,0
09:33:24,303,73,0
09:33:24,266,76,0
09:33:24,75,25,0
09:33:24,167,61,0
09:33:24,376,96,0
09:33:24,338,51,0
09:33:24,188,26,0
09:33:24,99,77,0
09:33:24,103,104,0
09:33:24,666,0,0
09:33:24,346,23,0
09:33:24,133,98,0
09:33:24,85,40,0
09:33:24,406,74,0
09:33:24,506,15,0
09:33:24,288,231,0
09:33:24,202,46,0
09:33:25,295,182,0
09:33:25,207,82,0
09:33:25,200,105,0
09:33:25,473,106,0
09:33:25,188,107,0
09:33:25,122,0,0
09:33:25,307,30,0
09:33:25,138,128,0
09:33:25,80,134,0
09:33:25,219,51,0
09:33:25,342,6,0
09:33:25,202,13,0
09:33:25,275,118,0
09:33:25,236,2,0
09:33:25,306,0,0
09:33:25,192,96,0
09:33:25,262,24,0
09:33:25,189,0,0
09:33:25,213,94,0
09:33:25,233,199,0
09:33:25,298,144,0
09:33:25,238,102,0
09:33:25,184,114,0
09:33:25,428,175,0
09:33:25,654,139,0
09:33:25,48,202,0
09:33:25,257,39,0
09:33:25,0,87,0
09:33:25,296,22,0
09:33:25,347,94,0
09:33:25,293,24,0
09:33:25,203,155,0
09:33:25,220,74,0
09:33:25,389,71,0
09:33:25,277,104,0
09:33:25,403,16,0
09:33:25,535,0,0
09:33:25,214,10,0
09:33:25,301,90,0
09:33:25,350,0,0
09:33:26,91,20,0
09:33:26,141,9,0
09:33:26,659,25,0
09:33:26,383,39,0
09:33:26,395,0,0
09:33:26,402,46,0
09:33:26,111,116,0
09:33:26,192,94,0
09:33:26,358,67,0
09:33:26,196,0,0
09:33:26,151,2,0
09:33:26,129,35,0
09:33:26,246,310,0
09:33:26,90,173,0
09:33:26,167,74,0
09:33:26,380,74,0
09:33:26,192,48,0
09:33:26,515,89,0
09:33:26,146,61,0
09:33:26,212,9,0
09:33:26,613,0,0
09:33:26,211,40,0
09:33:26,330,65,0
09:33:26,262,110,0
09:33:26,282,15,0
09:33:26,272,106,0
09:33:26,275,52,0
09:33:26,234,28,0
09:33:26,326,34,0
09:33:26,235,14,0
09:33:26,213,0,0
09:33:26,514,97,0
09:33:26,184,59,0
09:33:26,280,76,0
09:33:26,152,52,0
09:33:26,212,0,0
